Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,31/01/2024,300 x 250v,17,0,"R$0,43 ","0,258","25,2941"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,31/01/2024,480 x 360v,273,1,"R$6,88 ","4,128","25,2015"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,31/01/2024,300 x 250v,1,0,"R$0,03 ","0,018","30,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,31/01/2024,300 x 250v,636,1,"R$16,03 ","9,618","25,2044"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,31/01/2024,480 x 360v,1163,13,"R$29,31 ","17,586","25,2021"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,31/01/2024,300 x 250v,132,0,"R$3,33 ","1,998","25,2273"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,31/01/2024,480 x 360v,106,3,"R$2,67 ","1,602","25,1887"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,31/01/2024,300 x 250v,14,0,"R$0,35 ","0,21","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,31/01/2024,300 x 250v,7,0,"R$0,18 ","0,108","25,7143"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,31/01/2024,300 x 250v,6,0,"R$0,15 ","0,09","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,31/01/2024,300 x 250v,16,0,"R$0,40 ","0,24","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,31/01/2024,300 x 250v,1,0,"R$0,03 ","0,018","30,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 250,17,0,"R$0,10 ","0,06","5,8824"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,320 x 50,5,0,"R$0,03 ","0,018","6,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,970 x 250,2,0,"R$0,01 ","0,006","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 250,63,0,"R$0,36 ","0,216","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 600,3,0,"R$0,02 ","0,012","6,6667"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,320 x 50,23,0,"R$0,13 ","0,078","5,6522"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,728 x 90,10,0,"R$0,06 ","0,036","6,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,970 x 250,28,0,"R$0,16 ","0,096","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,970 x 90,18,0,"R$0,10 ","0,06","5,5556"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Interior,31/01/2024,300 x 250,150,0,"R$0,86 ","0,516","5,7333"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Interior,31/01/2024,320 x 50,23,0,"R$0,13 ","0,078","5,6522"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,300 x 250,7059,15,"R$40,33 ","24,198","5,7133"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,300 x 600,48,0,"R$0,27 ","0,162","5,625"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,320 x 50,4387,2,"R$25,06 ","15,036","5,7123"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,728 x 90,9,0,"R$0,05 ","0,03","5,5556"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,970 x 250,42,0,"R$0,24 ","0,144","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,970 x 90,7,0,"R$0,04 ","0,024","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,300 x 250,16957,42,"R$96,88 ","58,128","5,7133"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,320 x 50,16664,18,"R$95,20 ","57,12","5,7129"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,300 x 250,1181,3,"R$6,75 ","4,05","5,7155"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,300 x 600,14,0,"R$0,08 ","0,048","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,320 x 50,144,0,"R$0,82 ","0,492","5,6944"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,970 x 250,5,0,"R$0,03 ","0,018","6,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Jamildo,31/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 250,2,0,"R$0,01 ","0,006","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Social 1,31/01/2024,300 x 250,11807,29,"R$67,45 ","40,47","5,7127"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Social 1,31/01/2024,300 x 600,2,0,"R$0,01 ","0,006","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Social 1,31/01/2024,320 x 50,6273,2,"R$35,84 ","21,504","5,7134"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Social 1,31/01/2024,970 x 250,2,0,"R$0,01 ","0,006","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Blog do Torcedor,31/01/2024,300 x 250,2466,3,"R$14,09 ","8,454","5,7137"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Blog do Torcedor,31/01/2024,320 x 50,1636,2,"R$9,35 ","5,61","5,7152"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Blog do Torcedor,31/01/2024,970 x 250,1,0,"R$0,01 ","0,006","10,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC HTML,31/01/2024,300 x 250,78,0,"R$0,45 ","0,27","5,7692"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC HTML,31/01/2024,320 x 50,55,0,"R$0,31 ","0,186","5,6364"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC HTML,31/01/2024,970 x 250,3,0,"R$0,02 ","0,012","6,6667"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC HTML,31/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,JC Online,31/01/2024,320 x 50,17,0,"R$0,10 ","0,06","5,8824"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 250,64,0,"R$0,37 ","0,222","5,7812"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,300 x 600,4,0,"R$0,02 ","0,012","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Portal NE10,31/01/2024,320 x 50,38,0,"R$0,22 ","0,132","5,7895"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Rádio Jornal,31/01/2024,300 x 250,558,2,"R$3,19 ","1,914","5,7168"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Rádio Jornal,31/01/2024,320 x 50,165,0,"R$0,94 ","0,564","5,697"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Rádio Jornal,31/01/2024,320 x 50,2,0,"R$0,01 ","0,006","5,0"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,TV Jornal,31/01/2024,300 x 250,142,1,"R$0,81 ","0,486","5,7042"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,TV Jornal,31/01/2024,320 x 50,7,0,"R$0,04 ","0,024","5,7143"
AZUL LINHAS AEREAS BRASILEIRAS SA / 0001-60,Interior,31/01/2024,320 x 50,3,0,"R$0,02 ","0,012","6,6667"
Amazon,JC Online,31/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
Amazon,Jamildo,31/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
Amazon,Jamildo,31/01/2024,1 x 1,56,0,"R$0,21 ","0,126","3,75"
Amazon,Social 1,31/01/2024,1 x 1,11,0,"R$0,03 ","0,018","2,7273"
Amazon,Blog do Torcedor,31/01/2024,1 x 1,3,0,"R$0,00 ","0,0","0,0"
Amazon,JC Online,31/01/2024,1 x 1,59,0,"R$0,22 ","0,132","3,7288"
AppNexus,Portal NE10,31/01/2024,1 x 1,61,0,"R$0,08 ","0,048","1,3115"
AppNexus,Portal NE10,31/01/2024,Nativo,50,0,"R$0,03 ","0,018","0,6"
AppNexus,Portal NE10,31/01/2024,1 x 1,153,0,"R$0,16 ","0,096","1,0458"
AppNexus,Portal NE10,31/01/2024,1 x 1,56,0,"R$0,09 ","0,054","1,6071"
AppNexus,Portal NE10,31/01/2024,480 x 360v,127,2,"R$0,08 ","0,048","0,6299"
AppNexus,Portal NE10,31/01/2024,1 x 1,26,0,"R$0,03 ","0,018","1,1538"
AppNexus,Portal NE10,31/01/2024,480 x 360v,62,1,"R$0,09 ","0,054","1,4516"
AppNexus,Interior,31/01/2024,1 x 1,17,0,"R$0,08 ","0,048","4,7059"
AppNexus,Interior,31/01/2024,Nativo,23,0,"R$0,02 ","0,012","0,8696"
AppNexus,Interior,31/01/2024,1 x 1,34,0,"R$0,09 ","0,054","2,6471"
AppNexus,Interior,31/01/2024,480 x 360v,16,0,"R$0,02 ","0,012","1,25"
AppNexus,Interior,31/01/2024,1 x 1,5,0,"R$0,01 ","0,006","2,0"
AppNexus,Portal NE10,31/01/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0"
AppNexus,JC Online,31/01/2024,1 x 1,3431,0,"R$9,58 ","5,748","2,7922"
AppNexus,JC Online,31/01/2024,Nativo,236,0,"R$0,19 ","0,114","0,8051"
AppNexus,Jamildo,31/01/2024,1 x 1,3371,0,"R$10,02 ","6,012","2,9724"
AppNexus,JC Online,31/01/2024,1 x 1,8542,0,"R$11,96 ","7,176","1,4001"
AppNexus,Jamildo,31/01/2024,Nativo,2,0,"R$0,00 ","0,0","0,0"
AppNexus,Jamildo,31/01/2024,1 x 1,4536,0,"R$6,02 ","3,612","1,3272"
AppNexus,Jamildo,31/01/2024,1 x 1,248,0,"R$0,37 ","0,222","1,4919"
AppNexus,Jamildo,31/01/2024,480 x 360v,2735,6,"R$2,78 ","1,668","1,0165"
AppNexus,Portal NE10,31/01/2024,480 x 360v,1,0,"R$0,00 ","0,0","0,0"
AppNexus,Portal NE10,31/01/2024,1 x 1,12,0,"R$0,01 ","0,006","0,8333"
AppNexus,Social 1,31/01/2024,1 x 1,4440,0,"R$10,64 ","6,384","2,3964"
AppNexus,Social 1,31/01/2024,Nativo,105,0,"R$0,09 ","0,054","0,8571"
AppNexus,Social 1,31/01/2024,1 x 1,925,0,"R$1,50 ","0,9","1,6216"
AppNexus,Social 1,31/01/2024,480 x 360v,1271,10,"R$1,60 ","0,96","1,2589"
AppNexus,Social 1,31/01/2024,1 x 1,2,0,"R$0,01 ","0,006","5,0"
AppNexus,Blog do Torcedor,31/01/2024,1 x 1,2180,0,"R$4,50 ","2,7","2,0642"
AppNexus,Blog do Torcedor,31/01/2024,Nativo,29,1,"R$0,03 ","0,018","1,0345"
AppNexus,Blog do Torcedor,31/01/2024,1 x 1,1865,0,"R$1,85 ","1,11","0,992"
AppNexus,Blog do Torcedor,31/01/2024,480 x 360v,854,10,"R$1,09 ","0,654","1,2763"
AppNexus,Blog do Torcedor,31/01/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0"
AppNexus,JC Online,31/01/2024,480 x 360v,4,0,"R$0,00 ","0,0","0,0"
AppNexus,JC Online,31/01/2024,480 x 360v,828,7,"R$0,35 ","0,21","0,4227"
AppNexus,JC Online,31/01/2024,1 x 1,151,0,"R$0,20 ","0,12","1,3245"
AppNexus,JC HTML,31/01/2024,1 x 1,12,0,"R$0,02 ","0,012","1,6667"
AppNexus,Portal NE10,31/01/2024,1 x 1,87,0,"R$0,35 ","0,21","4,023"
AppNexus,Portal NE10,31/01/2024,Nativo,20,0,"R$0,02 ","0,012","1,0"
AppNexus,Portal NE10,31/01/2024,1 x 1,9,0,"R$0,01 ","0,006","1,1111"
AppNexus,Portal NE10,31/01/2024,480 x 360v,14,0,"R$0,00 ","0,0","0,0"
AppNexus,Portal NE10,31/01/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,442,0,"R$0,54 ","0,324","1,2217"
AppNexus,Rádio Jornal,31/01/2024,Nativo,154,0,"R$0,12 ","0,072","0,7792"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,184,0,"R$0,23 ","0,138","1,25"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,3,0,"R$0,00 ","0,0","0,0"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,19,0,"R$0,01 ","0,006","0,5263"
AppNexus,Rádio Jornal,31/01/2024,480 x 360v,19,2,"R$0,02 ","0,012","1,0526"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
AppNexus,Rádio Jornal,31/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
AppNexus,TV Jornal,31/01/2024,1 x 1,85,0,"R$0,34 ","0,204","4,0"
AppNexus,TV Jornal,31/01/2024,1 x 1,242,0,"R$0,47 ","0,282","1,9421"
AppNexus,TV Jornal,31/01/2024,1 x 1,1,0,"R$0,01 ","0,006","10,0"
AppNexus,TV Jornal,31/01/2024,480 x 360v,51,0,"R$0,02 ","0,012","0,3922"
AppNexus,Interior,31/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,31/01/2024,300 x 250,61,0,"R$0,56 ","0,336","9,1803"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,31/01/2024,300 x 250,69,0,"R$0,64 ","0,384","9,2754"
BANCO BTG PACTUAL S.A / 0002-26,Interior,31/01/2024,300 x 250,310,0,"R$2,87 ","1,722","9,2581"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,31/01/2024,300 x 250,2,0,"R$0,02 ","0,012","10,0"
BANCO BTG PACTUAL S.A / 0002-26,JC Online,31/01/2024,300 x 250,9605,21,"R$88,81 ","53,286","9,2462"
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,31/01/2024,300 x 250,38987,68,"R$360,47 ","216,282","9,2459"
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,31/01/2024,300 x 250,1751,5,"R$16,19 ","9,714","9,2461"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,31/01/2024,300 x 250,10,0,"R$0,09 ","0,054","9,0"
BANCO BTG PACTUAL S.A / 0002-26,Social 1,31/01/2024,300 x 250,7823,17,"R$72,33 ","43,398","9,2458"
BANCO BTG PACTUAL S.A / 0002-26,Blog do Torcedor,31/01/2024,300 x 250,6422,13,"R$59,38 ","35,628","9,2463"
BANCO BTG PACTUAL S.A / 0002-26,JC HTML,31/01/2024,300 x 250,25,0,"R$0,23 ","0,138","9,2"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,31/01/2024,300 x 250,77,0,"R$0,71 ","0,426","9,2208"
BANCO BTG PACTUAL S.A / 0002-26,Rádio Jornal,31/01/2024,300 x 250,1466,3,"R$13,55 ","8,13","9,2428"
BANCO BTG PACTUAL S.A / 0002-26,TV Jornal,31/01/2024,300 x 250,208,1,"R$1,92 ","1,152","9,2308"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,970 x 250,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,728 x 90,5,0,"R$0,04 ","0,024","8,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,970 x 90,6,0,"R$0,05 ","0,03","8,3333"
BANCO J. SAFRA S.A/0001-20,Interior,31/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,300 x 600,15,0,"R$0,13 ","0,078","8,6667"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,728 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,970 x 250,9,0,"R$0,08 ","0,048","8,8889"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,970 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,728 x 90,360,0,"R$3,14 ","1,884","8,7222"
BANCO J. SAFRA S.A/0001-20,JC Online,31/01/2024,970 x 90,366,0,"R$3,19 ","1,914","8,7158"
BANCO J. SAFRA S.A/0001-20,Jamildo,31/01/2024,300 x 600,6,0,"R$0,05 ","0,03","8,3333"
BANCO J. SAFRA S.A/0001-20,Jamildo,31/01/2024,728 x 90,200,0,"R$1,74 ","1,044","8,7"
BANCO J. SAFRA S.A/0001-20,Jamildo,31/01/2024,970 x 90,188,0,"R$1,64 ","0,984","8,7234"
BANCO J. SAFRA S.A/0001-20,Social 1,31/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Social 1,31/01/2024,728 x 90,41,0,"R$0,36 ","0,216","8,7805"
BANCO J. SAFRA S.A/0001-20,Social 1,31/01/2024,970 x 90,41,0,"R$0,36 ","0,216","8,7805"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,31/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,31/01/2024,970 x 250,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,31/01/2024,970 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,31/01/2024,728 x 90,72,0,"R$0,63 ","0,378","8,75"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,31/01/2024,970 x 90,102,0,"R$0,89 ","0,534","8,7255"
BANCO J. SAFRA S.A/0001-20,JC HTML,31/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,JC HTML,31/01/2024,970 x 90,3,0,"R$0,03 ","0,018","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,31/01/2024,970 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,31/01/2024,728 x 90,6,0,"R$0,05 ","0,03","8,3333"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,31/01/2024,970 x 90,8,0,"R$0,07 ","0,042","8,75"
BANCO J. SAFRA S.A/0001-20,TV Jornal,31/01/2024,728 x 90,10,0,"R$0,09 ","0,054","9,0"
BANCO J. SAFRA S.A/0001-20,TV Jornal,31/01/2024,970 x 90,12,0,"R$0,10 ","0,06","8,3333"
BANCO J. SAFRA S.A/0001-20,Interior,31/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO SAFRA S A / 0001-28,Portal NE10,31/01/2024,300 x 250,21,0,"R$0,11 ","0,066","5,2381"
BANCO SAFRA S A / 0001-28,Portal NE10,31/01/2024,300 x 250,27,0,"R$0,14 ","0,084","5,1852"
BANCO SAFRA S A / 0001-28,Portal NE10,31/01/2024,300 x 600,13,0,"R$0,07 ","0,042","5,3846"
BANCO SAFRA S A / 0001-28,Interior,31/01/2024,300 x 250,46,0,"R$0,23 ","0,138","5,0"
BANCO SAFRA S A / 0001-28,Interior,31/01/2024,300 x 600,14,0,"R$0,07 ","0,042","5,0"
BANCO SAFRA S A / 0001-28,JC Online,31/01/2024,300 x 250,7376,14,"R$37,00 ","22,2","5,0163"
BANCO SAFRA S A / 0001-28,JC Online,31/01/2024,300 x 600,122,0,"R$0,61 ","0,366","5,0"
