Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,22/01/2024,300 x 250,3200,5,"R$29,59 ","17,754","9,2469"
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,22/01/2024,320 x 50,19828,22,"R$183,33 ","109,998","9,246"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,22/01/2024,300 x 250,2,0,"R$0,02 ","0,012","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,22/01/2024,320 x 50,6,0,"R$0,06 ","0,036","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Social 1,22/01/2024,300 x 250,526,0,"R$4,86 ","2,916","9,2395"
BANCO BTG PACTUAL S.A / 0002-26,Social 1,22/01/2024,320 x 50,8368,4,"R$77,37 ","46,422","9,2459"
BANCO BTG PACTUAL S.A / 0002-26,Blog do Torcedor,22/01/2024,300 x 250,249,0,"R$2,30 ","1,38","9,2369"
BANCO BTG PACTUAL S.A / 0002-26,Blog do Torcedor,22/01/2024,320 x 50,157,0,"R$1,45 ","0,87","9,2357"
BANCO BTG PACTUAL S.A / 0002-26,Blog do Torcedor,22/01/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0"
BANCO BTG PACTUAL S.A / 0002-26,JC Online,22/01/2024,320 x 50,2,0,"R$0,02 ","0,012","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,22/01/2024,300 x 250,3,0,"R$0,03 ","0,018","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,22/01/2024,320 x 50,6,0,"R$0,06 ","0,036","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Rádio Jornal,22/01/2024,300 x 250,218,0,"R$2,02 ","1,212","9,2661"
BANCO BTG PACTUAL S.A / 0002-26,Rádio Jornal,22/01/2024,320 x 50,184,0,"R$1,70 ","1,02","9,2391"
BANCO BTG PACTUAL S.A / 0002-26,TV Jornal,22/01/2024,300 x 250,93,0,"R$0,86 ","0,516","9,2473"
BANCO BTG PACTUAL S.A / 0002-26,TV Jornal,22/01/2024,320 x 50,9,0,"R$0,08 ","0,048","8,8889"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,5,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,7204,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,2368,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Interior,22/01/2024,300 x 250,1535,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Interior,22/01/2024,300 x 250,39,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,86,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC Online,22/01/2024,300 x 250,16886,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Jamildo,22/01/2024,300 x 250,4329,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC Online,22/01/2024,300 x 250,740,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC Classico,22/01/2024,300 x 250,16,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC HTML,22/01/2024,300 x 250,1227,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,3230,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,22/01/2024,300 x 250,5,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,TV Jornal,22/01/2024,300 x 250,21100,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,TV Jornal,22/01/2024,300 x 250,10898,0,"R$0,00 ","0,0","0,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,728 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,970 x 90,3,0,"R$0,03 ","0,018","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Interior,22/01/2024,728 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,JC Online,22/01/2024,300 x 600,24,0,"R$0,21 ","0,126","8,75"
BANCO J. SAFRA S.A/0001-20,JC Online,22/01/2024,728 x 90,221,1,"R$1,93 ","1,158","8,733"
BANCO J. SAFRA S.A/0001-20,JC Online,22/01/2024,970 x 90,223,0,"R$1,95 ","1,17","8,7444"
BANCO J. SAFRA S.A/0001-20,Jamildo,22/01/2024,300 x 600,7,0,"R$0,06 ","0,036","8,5714"
BANCO J. SAFRA S.A/0001-20,Jamildo,22/01/2024,728 x 90,92,0,"R$0,80 ","0,48","8,6957"
BANCO J. SAFRA S.A/0001-20,Jamildo,22/01/2024,970 x 90,103,0,"R$0,90 ","0,54","8,7379"
BANCO J. SAFRA S.A/0001-20,Social 1,22/01/2024,728 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Social 1,22/01/2024,970 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,22/01/2024,728 x 90,5,0,"R$0,04 ","0,024","8,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,22/01/2024,970 x 90,11,0,"R$0,10 ","0,06","9,0909"
BANCO J. SAFRA S.A/0001-20,JC Classico,22/01/2024,728 x 90,3,0,"R$0,03 ","0,018","10,0"
BANCO J. SAFRA S.A/0001-20,JC HTML,22/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,22/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,22/01/2024,728 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,22/01/2024,970 x 90,5,0,"R$0,04 ","0,024","8,0"
BANCO J. SAFRA S.A/0001-20,TV Jornal,22/01/2024,728 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,TV Jornal,22/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,TV Jornal,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO SAFRA S A / 0001-28,JC Online,22/01/2024,300 x 250,281,0,"R$1,41 ","0,846","5,0178"
BANCO SAFRA S A / 0001-28,JC Online,22/01/2024,300 x 600,37,0,"R$0,19 ","0,114","5,1351"
BANCO SAFRA S A / 0001-28,Jamildo,22/01/2024,300 x 250,333,0,"R$1,67 ","1,002","5,015"
BANCO SAFRA S A / 0001-28,Jamildo,22/01/2024,300 x 250,3,0,"R$0,02 ","0,012","6,6667"
BANCO SAFRA S A / 0001-28,Jamildo,22/01/2024,300 x 600,15,0,"R$0,08 ","0,048","5,3333"
BANCO SAFRA S A / 0001-28,Social 1,22/01/2024,300 x 250,14,0,"R$0,07 ","0,042","5,0"
BANCO SAFRA S A / 0001-28,Blog do Torcedor,22/01/2024,300 x 250,1,0,"R$0,01 ","0,006","10,0"
BANCO SAFRA S A / 0001-28,Rádio Jornal,22/01/2024,300 x 250,12,0,"R$0,06 ","0,036","5,0"
BANCO SAFRA S A / 0001-28,Rádio Jornal,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO SAFRA S A / 0001-28,TV Jornal,22/01/2024,300 x 250,18,0,"R$0,09 ","0,054","5,0"
BANCO SAFRA S A / 0001-28,Interior,22/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BRILUX,TV Jornal,22/01/2024,300 x 250,4137,8,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,22/01/2024,320 x 50,3781,5,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,22/01/2024,320 x 50,1345,2,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,22/01/2024,300 x 250,18,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,22/01/2024,320 x 50,79,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,22/01/2024,320 x 50,12,0,"R$0,00 ","0,0","0,0"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 250,482,0,"R$2,78 ","1,668","5,7676"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,320 x 50,90,0,"R$0,52 ","0,312","5,7778"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 250,10,0,"R$0,06 ","0,036","6,0"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 600,57,0,"R$0,33 ","0,198","5,7895"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,320 x 50,238,0,"R$1,37 ","0,822","5,7563"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,728 x 90,6,0,"R$0,03 ","0,018","5,0"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,970 x 250,2,0,"R$0,01 ","0,006","5,0"
Banco Bradesco / 0001-12,Interior,22/01/2024,300 x 250,2,0,"R$0,01 ","0,006","5,0"
Banco Bradesco / 0001-12,Interior,22/01/2024,300 x 600,3,0,"R$0,02 ","0,012","6,6667"
Banco Bradesco / 0001-12,Interior,22/01/2024,320 x 50,91,0,"R$0,52 ","0,312","5,7143"
Banco Bradesco / 0001-12,JC Online,22/01/2024,300 x 250,2661,3,"R$15,35 ","9,21","5,7685"
Banco Bradesco / 0001-12,JC Online,22/01/2024,300 x 600,1601,0,"R$9,23 ","5,538","5,7651"
Banco Bradesco / 0001-12,JC Online,22/01/2024,320 x 50,53386,69,"R$307,93 ","184,758","5,768"
Banco Bradesco / 0001-12,JC Online,22/01/2024,728 x 90,18,0,"R$0,10 ","0,06","5,5556"
Banco Bradesco / 0001-12,JC Online,22/01/2024,970 x 250,29,0,"R$0,17 ","0,102","5,8621"
Banco Bradesco / 0001-12,Jamildo,22/01/2024,300 x 250,799,1,"R$4,61 ","2,766","5,7697"
Banco Bradesco / 0001-12,Jamildo,22/01/2024,320 x 50,72472,113,"R$418,02 ","250,812","5,768"
Banco Bradesco / 0001-12,Jamildo,22/01/2024,300 x 250,1489,1,"R$8,59 ","5,154","5,769"
Banco Bradesco / 0001-12,Jamildo,22/01/2024,300 x 600,185,0,"R$1,07 ","0,642","5,7838"
Banco Bradesco / 0001-12,Jamildo,22/01/2024,320 x 50,691,1,"R$3,99 ","2,394","5,7742"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 250,36,0,"R$0,21 ","0,126","5,8333"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,320 x 50,87,0,"R$0,50 ","0,3","5,7471"
Banco Bradesco / 0001-12,Social 1,22/01/2024,300 x 250,14246,24,"R$82,17 ","49,302","5,7679"
Banco Bradesco / 0001-12,Social 1,22/01/2024,300 x 600,29,0,"R$0,17 ","0,102","5,8621"
Banco Bradesco / 0001-12,Social 1,22/01/2024,320 x 50,62348,76,"R$359,62 ","215,772","5,7679"
Banco Bradesco / 0001-12,Social 1,22/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,Social 1,22/01/2024,970 x 250,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,Social 1,22/01/2024,320 x 50,8,0,"R$0,05 ","0,03","6,25"
Banco Bradesco / 0001-12,Blog do Torcedor,22/01/2024,300 x 250,573,2,"R$3,31 ","1,986","5,7766"
Banco Bradesco / 0001-12,Blog do Torcedor,22/01/2024,300 x 600,8,0,"R$0,05 ","0,03","6,25"
Banco Bradesco / 0001-12,Blog do Torcedor,22/01/2024,320 x 50,16696,22,"R$96,30 ","57,78","5,7678"
Banco Bradesco / 0001-12,Blog do Torcedor,22/01/2024,320 x 50,10,0,"R$0,06 ","0,036","6,0"
Banco Bradesco / 0001-12,JC Classico,22/01/2024,300 x 250,5,0,"R$0,03 ","0,018","6,0"
Banco Bradesco / 0001-12,JC Classico,22/01/2024,320 x 50,36,0,"R$0,21 ","0,126","5,8333"
Banco Bradesco / 0001-12,JC HTML,22/01/2024,300 x 250,159,0,"R$0,92 ","0,552","5,7862"
Banco Bradesco / 0001-12,JC HTML,22/01/2024,320 x 50,330,0,"R$1,90 ","1,14","5,7576"
Banco Bradesco / 0001-12,JC Online,22/01/2024,320 x 50,25,0,"R$0,14 ","0,084","5,6"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 250,2,0,"R$0,01 ","0,006","5,0"
Banco Bradesco / 0001-12,Portal NE10,22/01/2024,300 x 600,10,0,"R$0,06 ","0,036","6,0"
