Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM
Áudio (0x0),Jamildo,23/01/2024,0 x 0,628,1,"R$2,86 ","1,716","4,5541"
Áudio (0x0),Portal NE10,23/01/2024,0 x 0,72,0,"R$0,18 ","0,108","2,5"
Áudio (0x0),Social 1,23/01/2024,0 x 0,95721,5,"R$160,78 ","96,468","1,6797"
Áudio (0x0),Social 1,23/01/2024,0 x 0,39,0,"R$0,04 ","0,024","1,0256"
Áudio (0x0),Social 1,23/01/2024,0 x 0,7009,11,"R$11,87 ","7,122","1,6935"
Áudio (0x0),Social 1,23/01/2024,0 x 0,327,3,"R$2,22 ","1,332","6,789"
Áudio (0x0),Social 1,23/01/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Áudio (0x0),Blog do Torcedor,23/01/2024,0 x 0,12815,4,"R$26,95 ","16,17","2,103"
Áudio (0x0),Blog do Torcedor,23/01/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Áudio (0x0),Blog do Torcedor,23/01/2024,0 x 0,2239,7,"R$4,44 ","2,664","1,983"
Áudio (0x0),Blog do Torcedor,23/01/2024,0 x 0,66,0,"R$0,53 ","0,318","8,0303"
Áudio (0x0),JC Online,23/01/2024,0 x 0,2,0,"R$0,01 ","0,006","5,0"
Áudio (0x0),JC Online,23/01/2024,0 x 0,356,0,"R$3,14 ","1,884","8,8202"
Áudio (0x0),JC Online,23/01/2024,0 x 0,432,0,"R$0,90 ","0,54","2,0833"
Áudio (0x0),JC HTML,23/01/2024,0 x 0,1315,0,"R$2,03 ","1,218","1,5437"
Áudio (0x0),JC HTML,23/01/2024,0 x 0,94,3,"R$0,31 ","0,186","3,2979"
Áudio (0x0),Portal NE10,23/01/2024,0 x 0,146,0,"R$0,65 ","0,39","4,4521"
Áudio (0x0),Portal NE10,23/01/2024,0 x 0,59,0,"R$0,57 ","0,342","9,661"
Áudio (0x0),Portal NE10,23/01/2024,0 x 0,3,0,"R$0,06 ","0,036","20,0"
Áudio (0x0),Rádio Jornal,23/01/2024,0 x 0,1147,0,"R$2,66 ","1,596","2,3191"
Áudio (0x0),Rádio Jornal,23/01/2024,0 x 0,864,1,"R$1,12 ","0,672","1,2963"
Áudio (0x0),Rádio Jornal,23/01/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Áudio (0x0),Rádio Jornal,23/01/2024,0 x 0,30,0,"R$0,14 ","0,084","4,6667"
Áudio (0x0),Rádio Jornal,23/01/2024,0 x 0,11,0,"R$0,01 ","0,006","0,9091"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,1975,0,"R$5,73 ","3,438","2,9013"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,4696,1,"R$4,95 ","2,97","1,0541"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,625,0,"R$0,98 ","0,588","1,568"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,35,0,"R$0,31 ","0,186","8,8571"
Áudio (0x0),Interior,23/01/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0"
Áudio (0x0),Portal NE10,23/01/2024,0 x 0,1,0,"R$0,01 ","0,006","10,0"
Áudio (0x0),TV Jornal,23/01/2024,0 x 0,30,0,"R$0,13 ","0,078","4,3333"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,23/01/2024,300 x 250v,15,0,"R$0,38 ","0,228","25,3333"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,23/01/2024,480 x 360v,12,0,"R$0,30 ","0,18","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,23/01/2024,300 x 250v,10,0,"R$0,25 ","0,15","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,23/01/2024,640 x 480v,15,0,"R$0,38 ","0,228","25,3333"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,23/01/2024,640 x 480v,1,0,"R$0,03 ","0,018","30,0"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,23/01/2024,300 x 250v,2527,3,"R$63,68 ","38,208","25,1998"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,23/01/2024,300 x 250v,1255,0,"R$31,63 ","18,978","25,2032"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,23/01/2024,300 x 250v,470,0,"R$11,84 ","7,104","25,1915"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,23/01/2024,300 x 250v,22,0,"R$0,55 ","0,33","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,23/01/2024,300 x 250v,7,0,"R$0,18 ","0,108","25,7143"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,23/01/2024,300 x 250v,15317,58,"R$385,99 ","231,594","25,2001"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,23/01/2024,300 x 250v,441,2,"R$11,11 ","6,666","25,1927"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,23/01/2024,300 x 250v,107,0,"R$2,70 ","1,62","25,2336"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,23/01/2024,300 x 250v,39,0,"R$0,98 ","0,588","25,1282"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,23/01/2024,300 x 250v,4,0,"R$0,10 ","0,06","25,0"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,23/01/2024,300 x 250v,161,0,"R$4,06 ","2,436","25,2174"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,23/01/2024,480 x 360v,7,0,"R$0,18 ","0,108","25,7143"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,23/01/2024,300 x 250v,7,0,"R$0,18 ","0,108","25,7143"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,23/01/2024,300 x 250v,128,0,"R$3,23 ","1,938","25,2344"
Amazon,Portal NE10,23/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
Amazon,Interior,23/01/2024,1 x 1,2,0,"R$0,05 ","0,03","25,0"
Amazon,Interior,23/01/2024,1 x 1,4,0,"R$0,02 ","0,012","5,0"
Amazon,JC Online,23/01/2024,1 x 1,4,0,"R$0,01 ","0,006","2,5"
Amazon,Jamildo,23/01/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333"
Amazon,Jamildo,23/01/2024,1 x 1,61,0,"R$0,19 ","0,114","3,1148"
Amazon,Social 1,23/01/2024,1 x 1,79,0,"R$0,21 ","0,126","2,6582"
Amazon,Social 1,23/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
Amazon,Blog do Torcedor,23/01/2024,1 x 1,2,0,"R$0,01 ","0,006","5,0"
Amazon,Blog do Torcedor,23/01/2024,1 x 1,2,0,"R$0,01 ","0,006","5,0"
Amazon,JC Online,23/01/2024,1 x 1,123,0,"R$0,54 ","0,324","4,3902"
Amazon,Rádio Jornal,23/01/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0"
Amazon,TV Jornal,23/01/2024,1 x 1,4,0,"R$0,01 ","0,006","2,5"
Amazon,TV Jornal,23/01/2024,1 x 1,5,0,"R$0,01 ","0,006","2,0"
Amazon,Interior,23/01/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333"
AppNexus,Portal NE10,23/01/2024,1 x 1,40,0,"R$0,06 ","0,036","1,5"
AppNexus,Portal NE10,23/01/2024,Nativo,14,0,"R$0,02 ","0,012","1,4286"
AppNexus,Portal NE10,23/01/2024,1 x 1,185,0,"R$0,20 ","0,12","1,0811"
AppNexus,Portal NE10,23/01/2024,1 x 1,44,0,"R$0,05 ","0,03","1,1364"
AppNexus,Portal NE10,23/01/2024,480 x 360v,193,0,"R$0,08 ","0,048","0,4145"
AppNexus,Portal NE10,23/01/2024,1 x 1,3,0,"R$0,05 ","0,03","16,6667"
AppNexus,Portal NE10,23/01/2024,480 x 360v,51,0,"R$0,13 ","0,078","2,549"
AppNexus,Interior,23/01/2024,1 x 1,28,0,"R$0,21 ","0,126","7,5"
AppNexus,Interior,23/01/2024,Nativo,11,0,"R$0,02 ","0,012","1,8182"
AppNexus,Interior,23/01/2024,1 x 1,46,0,"R$0,06 ","0,036","1,3043"
AppNexus,Interior,23/01/2024,480 x 360v,24,0,"R$0,02 ","0,012","0,8333"
AppNexus,Portal NE10,23/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
AppNexus,JC Online,23/01/2024,1 x 1,19361,0,"R$45,38 ","27,228","2,3439"
AppNexus,JC Online,23/01/2024,Nativo,69,0,"R$0,09 ","0,054","1,3043"
AppNexus,Jamildo,23/01/2024,1 x 1,7338,0,"R$24,00 ","14,4","3,2706"
AppNexus,JC Online,23/01/2024,1 x 1,5588,0,"R$7,10 ","4,26","1,2706"
AppNexus,JC Online,23/01/2024,Nativo,9,0,"R$0,01 ","0,006","1,1111"
AppNexus,Jamildo,23/01/2024,Nativo,1,0,"R$0,00 ","0,0","0,0"
AppNexus,Jamildo,23/01/2024,1 x 1,2253,0,"R$2,81 ","1,686","1,2472"
AppNexus,Jamildo,23/01/2024,1 x 1,44,0,"R$0,06 ","0,036","1,3636"
AppNexus,Jamildo,23/01/2024,480 x 360v,1039,12,"R$0,47 ","0,282","0,4524"
AppNexus,Portal NE10,23/01/2024,1 x 1,14,0,"R$0,03 ","0,018","2,1429"
AppNexus,Social 1,23/01/2024,1 x 1,26585,0,"R$48,85 ","29,31","1,8375"
AppNexus,Social 1,23/01/2024,Nativo,24,0,"R$0,05 ","0,03","2,0833"
AppNexus,Social 1,23/01/2024,1 x 1,4891,0,"R$5,02 ","3,012","1,0264"
AppNexus,Social 1,23/01/2024,480 x 360v,1217,16,"R$0,95 ","0,57","0,7806"
AppNexus,Social 1,23/01/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0"
AppNexus,Blog do Torcedor,23/01/2024,1 x 1,937,0,"R$3,15 ","1,89","3,3618"
AppNexus,Blog do Torcedor,23/01/2024,Nativo,2,0,"R$0,00 ","0,0","0,0"
AppNexus,Blog do Torcedor,23/01/2024,1 x 1,219,0,"R$0,30 ","0,18","1,3699"
AppNexus,Blog do Torcedor,23/01/2024,480 x 360v,166,3,"R$0,26 ","0,156","1,5663"
AppNexus,Blog do Torcedor,23/01/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0"
AppNexus,JC Online,23/01/2024,480 x 360v,1580,13,"R$0,71 ","0,426","0,4494"
AppNexus,JC Online,23/01/2024,1 x 1,58,0,"R$0,12 ","0,072","2,069"
AppNexus,JC HTML,23/01/2024,1 x 1,2,0,"R$0,01 ","0,006","5,0"
AppNexus,JC Online,23/01/2024,1 x 1,2,0,"R$0,01 ","0,006","5,0"
AppNexus,Portal NE10,23/01/2024,1 x 1,29,0,"R$0,12 ","0,072","4,1379"
AppNexus,Portal NE10,23/01/2024,Nativo,3,0,"R$0,00 ","0,0","0,0"
AppNexus,Portal NE10,23/01/2024,1 x 1,18,0,"R$0,04 ","0,024","2,2222"
AppNexus,Portal NE10,23/01/2024,480 x 360v,18,0,"R$0,00 ","0,0","0,0"
AppNexus,Rádio Jornal,23/01/2024,1 x 1,378,0,"R$0,83 ","0,498","2,1958"
AppNexus,Rádio Jornal,23/01/2024,Nativo,48,0,"R$0,08 ","0,048","1,6667"
AppNexus,Rádio Jornal,23/01/2024,1 x 1,468,0,"R$0,41 ","0,246","0,8761"
AppNexus,Rádio Jornal,23/01/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333"
AppNexus,Rádio Jornal,23/01/2024,1 x 1,8,0,"R$0,00 ","0,0","0,0"
AppNexus,Rádio Jornal,23/01/2024,480 x 360v,49,0,"R$0,07 ","0,042","1,4286"
AppNexus,Rádio Jornal,23/01/2024,1 x 1,4,0,"R$0,00 ","0,0","0,0"
AppNexus,TV Jornal,23/01/2024,1 x 1,106,0,"R$0,51 ","0,306","4,8113"
AppNexus,TV Jornal,23/01/2024,1 x 1,608,0,"R$0,54 ","0,324","0,8882"
AppNexus,TV Jornal,23/01/2024,1 x 1,5,0,"R$0,01 ","0,006","2,0"
AppNexus,TV Jornal,23/01/2024,480 x 360v,63,0,"R$0,05 ","0,03","0,7937"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,23/01/2024,300 x 250,10,0,"R$0,09 ","0,054","9,0"
BANCO BTG PACTUAL S.A / 0002-26,Interior,23/01/2024,300 x 250,11,0,"R$0,10 ","0,06","9,0909"
BANCO BTG PACTUAL S.A / 0002-26,JC Online,23/01/2024,300 x 250,5448,7,"R$50,37 ","30,222","9,2456"
BANCO BTG PACTUAL S.A / 0002-26,JC Online,23/01/2024,728 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,23/01/2024,300 x 250,5926,7,"R$54,79 ","32,874","9,2457"
BANCO BTG PACTUAL S.A / 0002-26,Jamildo,23/01/2024,300 x 250,68,1,"R$0,63 ","0,378","9,2647"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,23/01/2024,300 x 250,22,0,"R$0,20 ","0,12","9,0909"
BANCO BTG PACTUAL S.A / 0002-26,Social 1,23/01/2024,300 x 250,1641,3,"R$15,17 ","9,102","9,2444"
BANCO BTG PACTUAL S.A / 0002-26,Blog do Torcedor,23/01/2024,300 x 250,724,0,"R$6,69 ","4,014","9,2403"
BANCO BTG PACTUAL S.A / 0002-26,Portal NE10,23/01/2024,300 x 250,2,0,"R$0,02 ","0,012","10,0"
BANCO BTG PACTUAL S.A / 0002-26,Rádio Jornal,23/01/2024,300 x 250,829,1,"R$7,66 ","4,596","9,24"
BANCO BTG PACTUAL S.A / 0002-26,TV Jornal,23/01/2024,300 x 250,221,1,"R$2,04 ","1,224","9,2308"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,4,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,8483,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,1590,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Interior,23/01/2024,300 x 250,2160,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Interior,23/01/2024,300 x 250,71,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,35,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC Online,23/01/2024,300 x 250,17557,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Jamildo,23/01/2024,300 x 250,2960,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC Online,23/01/2024,300 x 250,878,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,JC HTML,23/01/2024,300 x 250,1514,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,2127,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,Portal NE10,23/01/2024,300 x 250,6,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,TV Jornal,23/01/2024,300 x 250,13290,0,"R$0,00 ","0,0","0,0"
BANCO DO NORDESTE,TV Jornal,23/01/2024,300 x 250,6835,0,"R$0,00 ","0,0","0,0"
BANCO J. SAFRA S.A/0001-20,Portal NE10,23/01/2024,728 x 90,7,0,"R$0,06 ","0,036","8,5714"
BANCO J. SAFRA S.A/0001-20,Portal NE10,23/01/2024,970 x 90,3,0,"R$0,03 ","0,018","10,0"
BANCO J. SAFRA S.A/0001-20,Interior,23/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,300 x 600,14,0,"R$0,12 ","0,072","8,5714"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,728 x 90,10,0,"R$0,09 ","0,054","9,0"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,970 x 250,3,0,"R$0,03 ","0,018","10,0"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,970 x 90,7,0,"R$0,06 ","0,036","8,5714"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,728 x 90,97,0,"R$0,85 ","0,51","8,7629"
BANCO J. SAFRA S.A/0001-20,JC Online,23/01/2024,970 x 90,96,0,"R$0,84 ","0,504","8,75"
BANCO J. SAFRA S.A/0001-20,Jamildo,23/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Jamildo,23/01/2024,728 x 90,37,0,"R$0,32 ","0,192","8,6486"
BANCO J. SAFRA S.A/0001-20,Jamildo,23/01/2024,970 x 90,35,0,"R$0,31 ","0,186","8,8571"
BANCO J. SAFRA S.A/0001-20,Social 1,23/01/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Social 1,23/01/2024,728 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Social 1,23/01/2024,970 x 90,2,0,"R$0,02 ","0,012","10,0"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,23/01/2024,728 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,Blog do Torcedor,23/01/2024,970 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO J. SAFRA S.A/0001-20,Portal NE10,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
BANCO J. SAFRA S.A/0001-20,Rádio Jornal,23/01/2024,970 x 90,4,0,"R$0,03 ","0,018","7,5"
BANCO SAFRA S A / 0001-28,Portal NE10,23/01/2024,300 x 250,4,0,"R$0,02 ","0,012","5,0"
BANCO SAFRA S A / 0001-28,JC Online,23/01/2024,300 x 250,1308,2,"R$6,56 ","3,936","5,0153"
BANCO SAFRA S A / 0001-28,JC Online,23/01/2024,300 x 600,1,0,"R$0,01 ","0,006","10,0"
BANCO SAFRA S A / 0001-28,Jamildo,23/01/2024,300 x 250,284,0,"R$1,42 ","0,852","5,0"
BANCO SAFRA S A / 0001-28,Jamildo,23/01/2024,300 x 250,47,1,"R$0,24 ","0,144","5,1064"
BANCO SAFRA S A / 0001-28,Social 1,23/01/2024,300 x 250,10,0,"R$0,05 ","0,03","5,0"
BANCO SAFRA S A / 0001-28,Blog do Torcedor,23/01/2024,300 x 250,6,0,"R$0,03 ","0,018","5,0"
BANCO SAFRA S A / 0001-28,JC HTML,23/01/2024,300 x 250,9,0,"R$0,05 ","0,03","5,5556"
BANCO SAFRA S A / 0001-28,Rádio Jornal,23/01/2024,300 x 250,52,0,"R$0,26 ","0,156","5,0"
BANCO SAFRA S A / 0001-28,TV Jornal,23/01/2024,300 x 250,44,0,"R$0,22 ","0,132","5,0"
BRILUX,TV Jornal,23/01/2024,300 x 250,4817,7,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,320 x 50,3838,5,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,970 x 250,76,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,320 x 50,957,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,300 x 250,12,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,320 x 50,246,0,"R$0,00 ","0,0","0,0"
BRILUX,TV Jornal,23/01/2024,320 x 50,9,0,"R$0,00 ","0,0","0,0"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,320 x 50,49,0,"R$0,28 ","0,168","5,7143"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,728 x 90,5,0,"R$0,03 ","0,018","6,0"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,728 x 90,315,0,"R$1,82 ","1,092","5,7778"
Banco Bradesco / 0001-12,Interior,23/01/2024,320 x 50,506,0,"R$2,92 ","1,752","5,7708"
Banco Bradesco / 0001-12,Interior,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,JC Online,23/01/2024,320 x 50,55166,63,"R$318,20 ","190,92","5,768"
Banco Bradesco / 0001-12,JC Online,23/01/2024,728 x 90,766,0,"R$4,42 ","2,652","5,7702"
Banco Bradesco / 0001-12,Jamildo,23/01/2024,320 x 50,56404,86,"R$325,34 ","195,204","5,768"
Banco Bradesco / 0001-12,JC Online,23/01/2024,320 x 50,28,0,"R$0,16 ","0,096","5,7143"
Banco Bradesco / 0001-12,Jamildo,23/01/2024,728 x 90,3,0,"R$0,02 ","0,012","6,6667"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,320 x 50,70,0,"R$0,40 ","0,24","5,7143"
Banco Bradesco / 0001-12,Social 1,23/01/2024,320 x 50,63098,68,"R$363,95 ","218,37","5,768"
Banco Bradesco / 0001-12,Social 1,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,Social 1,23/01/2024,320 x 50,10,0,"R$0,06 ","0,036","6,0"
Banco Bradesco / 0001-12,Blog do Torcedor,23/01/2024,320 x 50,11742,7,"R$67,73 ","40,638","5,7682"
Banco Bradesco / 0001-12,Blog do Torcedor,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,Blog do Torcedor,23/01/2024,320 x 50,63,0,"R$0,36 ","0,216","5,7143"
Banco Bradesco / 0001-12,JC HTML,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,JC Online,23/01/2024,320 x 50,54,0,"R$0,31 ","0,186","5,7407"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,320 x 50,299,1,"R$1,72 ","1,032","5,7525"
Banco Bradesco / 0001-12,Portal NE10,23/01/2024,728 x 90,1,0,"R$0,01 ","0,006","10,0"
Banco Bradesco / 0001-12,Rádio Jornal,23/01/2024,320 x 50,2030,1,"R$11,71 ","7,026","5,7685"
Banco Bradesco / 0001-12,Rádio Jornal,23/01/2024,728 x 90,4,0,"R$0,02 ","0,012","5,0"
Banco Bradesco / 0001-12,Rádio Jornal,23/01/2024,320 x 50,9,0,"R$0,05 ","0,03","5,5556"
Banco Bradesco / 0001-12,TV Jornal,23/01/2024,320 x 50,1774,3,"R$10,23 ","6,138","5,7666"
Banco Bradesco / 0001-12,TV Jornal,23/01/2024,728 x 90,11,0,"R$0,06 ","0,036","5,4545"
Banco Bradesco / 0001-12,TV Jornal,23/01/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0"
Banco do Brasil/0001-91,Portal NE10,23/01/2024,480 x 360v,2,0,"R$0,10 ","0,06","50,0"
Banco do Brasil/0001-91,Portal NE10,23/01/2024,480 x 360v,76,1,"R$3,74 ","2,244","49,2105"
Banco do Brasil/0001-91,Interior,23/01/2024,480 x 360v,19,1,"R$0,93 ","0,558","48,9474"
Banco do Brasil/0001-91,Jamildo,23/01/2024,480 x 360v,889,0,"R$43,74 ","26,244","49,2013"
Banco do Brasil/0001-91,Social 1,23/01/2024,480 x 360v,1204,1,"R$59,24 ","35,544","49,2027"
Banco do Brasil/0001-91,Blog do Torcedor,23/01/2024,480 x 360v,297,4,"R$14,61 ","8,766","49,1919"
Banco do Brasil/0001-91,JC Online,23/01/2024,480 x 360v,1509,3,"R$74,24 ","44,544","49,1981"
Banco do Brasil/0001-91,Portal NE10,23/01/2024,480 x 360v,1,0,"R$0,05 ","0,03","50,0"
Banco do Brasil/0001-91,Rádio Jornal,23/01/2024,480 x 360v,16,0,"R$0,79 ","0,474","49,375"
Banco do Brasil/0001-91,TV Jornal,23/01/2024,480 x 360v,45,0,"R$2,21 ","1,326","49,1111"
CAIXA,Portal NE10,23/01/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0"
CAIXA,Interior,23/01/2024,300 x 250,393,0,"R$0,00 ","0,0","0,0"
CAIXA,Interior,23/01/2024,300 x 250,4,0,"R$0,00 ","0,0","0,0"
CAIXA,Portal NE10,23/01/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0"
CAIXA,Social 1,23/01/2024,300 x 250,25126,46,"R$0,00 ","0,0","0,0"
CAIXA,Portal NE10,23/01/2024,300 x 250,122,0,"R$0,00 ","0,0","0,0"
CAIXA ECONOMICA FEDERAL/0238-21,Portal NE10,23/01/2024,480 x 360v,15,0,"R$1,56 ","0,936","104,0"
CAIXA ECONOMICA FEDERAL/0238-21,Portal NE10,23/01/2024,480 x 360v,257,7,"R$26,42 ","15,852","102,8016"
CAIXA ECONOMICA FEDERAL/0238-21,Interior,23/01/2024,480 x 360v,45,0,"R$4,68 ","2,808","104,0"
CAIXA ECONOMICA FEDERAL/0238-21,Jamildo,23/01/2024,480 x 360v,4063,40,"R$418,93 ","251,358","103,1085"
CAIXA ECONOMICA FEDERAL/0238-21,Portal NE10,23/01/2024,480 x 360v,1,0,"R$0,10 ","0,06","100,0"
CAIXA ECONOMICA FEDERAL/0238-21,Social 1,23/01/2024,480 x 360v,9737,203,"R$993,57 ","596,142","102,0407"
CAIXA ECONOMICA FEDERAL/0238-21,Blog do Torcedor,23/01/2024,480 x 360v,924,12,"R$92,23 ","55,338","99,816"
CAIXA ECONOMICA FEDERAL/0238-21,JC Online,23/01/2024,480 x 360v,2,0,"R$0,21 ","0,126","105,0"
CAIXA ECONOMICA FEDERAL/0238-21,JC Online,23/01/2024,480 x 360v,3084,36,"R$316,56 ","189,936","102,6459"
