Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,25/06/2024,6,970 x 250,343,0,"3,05 ","1,83","R$8,89 ","67,64%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,25/06/2024,6,970 x 250,192,0,"1,71 ","1,026","R$8,89 ","71,35%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,25/06/2024,6,970 x 250,954,0,"8,48 ","5,088","R$8,89 ","68,03%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,25/06/2024,6,970 x 250,42,0,"0,37 ","0,222","R$8,89 ","66,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,25/06/2024,6,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,25/06/2024,6,970 x 250,6088,2,"54,12 ","32,472","R$8,89 ","67,81%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,25/06/2024,6,970 x 250,11,0,"0,10 ","0,06","R$8,89 ","72,73%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,25/06/2024,6,970 x 250,890,0,"7,91 ","4,746","R$8,89 ","76,29%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,25/06/2024,6,970 x 250,155,0,"1,38 ","0,828","R$8,89 ","59,35%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,25/06/2024,6,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,25/06/2024,6,970 x 250,203,0,"1,80 ","1,08","R$8,89 ","57,14%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Rádio Jornal,25/06/2024,6,970 x 250,214,0,"1,90 ","1,14","R$8,89 ","62,15%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,TV Jornal,25/06/2024,6,970 x 250,756,1,"6,72 ","4,032","R$8,89 ","68,65%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,300 x 250,11,0,"0,00 ","0,0","R$0,00 ","81,82%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,970 x 250,11,0,"0,00 ","0,0","R$0,00 ","81,82%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,300 x 250,51,0,"0,00 ","0,0","R$0,00 ","82,35%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,970 x 250,3028,6,"0,00 ","0,0","R$0,00 ","71,37%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,300 x 250,25,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,25/06/2024,6,300 x 250,204,0,"0,00 ","0,0","R$0,00 ","60,78%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,25/06/2024,6,970 x 250,86,0,"0,00 ","0,0","R$0,00 ","59,30%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,25/06/2024,6,300 x 250,13,0,"0,00 ","0,0","R$0,00 ","69,23%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,25/06/2024,6,300 x 250,5,0,"0,00 ","0,0","R$0,00 ","60,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,25/06/2024,6,970 x 250,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,25/06/2024,6,300 x 250,4398,4,"0,00 ","0,0","R$0,00 ","59,25%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,25/06/2024,6,970 x 250,6839,12,"0,00 ","0,0","R$0,00 ","71,17%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,25/06/2024,6,970 x 250,11,0,"0,00 ","0,0","R$0,00 ","90,91%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,300 x 250,10,0,"0,00 ","0,0","R$0,00 ","40,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Social 1,25/06/2024,6,300 x 250,16100,23,"0,00 ","0,0","R$0,00 ","74,95%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Social 1,25/06/2024,6,970 x 250,299,0,"0,00 ","0,0","R$0,00 ","60,20%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Blog do Torcedor,25/06/2024,6,300 x 250,85,0,"0,00 ","0,0","R$0,00 ","49,41%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Blog do Torcedor,25/06/2024,6,970 x 250,764,3,"0,00 ","0,0","R$0,00 ","70,81%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,25/06/2024,6,300 x 250,97,0,"0,00 ","0,0","R$0,00 ","41,24%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,300 x 250,77,0,"0,00 ","0,0","R$0,00 ","68,83%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,25/06/2024,6,970 x 250,51,0,"0,00 ","0,0","R$0,00 ","96,08%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,25/06/2024,6,300 x 250,69,0,"0,00 ","0,0","R$0,00 ","50,72%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,25/06/2024,6,970 x 250,26,0,"0,00 ","0,0","R$0,00 ","61,54%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,25/06/2024,6,300 x 250,507,0,"0,00 ","0,0","R$0,00 ","68,84%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,25/06/2024,6,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
