Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,300 x 250,773,1,R$7.27 ,4.362,R$9.40 ,37.45%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,320 x 50,491,0,R$4.62 ,2.772,R$9.40 ,91.41%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,970 x 250,2,0,R$0.02 ,0.012,R$9.40 ,0.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,320 x 50,2693,3,R$25.31 ,15.186,R$9.40 ,96.55%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,300 x 250,110,0,R$1.03 ,0.618,R$9.40 ,75.45%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,320 x 50,12,0,R$0.11 ,0.066,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,16/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$9.40 ,0.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,300 x 250,59,0,R$0.55 ,0.33,R$9.40 ,57.63%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,320 x 50,71,0,R$0.67 ,0.402,R$9.40 ,78.57%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$9.40 ,25.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,320 x 50,370,0,R$3.48 ,2.088,R$9.40 ,97.30%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,320 x 50,1450,0,R$13.63 ,8.178,R$9.40 ,99.24%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,16/05/2024,5,300 x 250,1,0,R$0.01 ,0.006,R$9.40 ,0.00%
