Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,31/05/2024,6,300 x 250,51,0,"0,48 ","0,288","R$9,40 ","70,59%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,31/05/2024,6,320 x 50,6,0,"0,06 ","0,036","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,31/05/2024,6,320 x 50,4501,2,"42,31 ","25,386","R$9,40 ","96,98%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,31/05/2024,6,300 x 250,9,0,"0,08 ","0,048","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,31/05/2024,6,320 x 50,34,0,"0,32 ","0,192","R$9,40 ","94,12%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,31/05/2024,6,300 x 250,185,0,"1,74 ","1,044","R$9,40 ","54,05%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,31/05/2024,6,320 x 50,179,0,"1,68 ","1,008","R$9,40 ","81,01%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,31/05/2024,6,320 x 50,343,1,"3,22 ","1,932","R$9,40 ","98,25%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,31/05/2024,6,320 x 50,881,1,"8,28 ","4,968","R$9,40 ","99,43%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,300 x 250,2662,8,"25,02 ","15,012","R$9,40 ","70,35%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,320 x 50,2751,5,"25,86 ","15,516","R$9,40 ","94,40%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,728 x 90,47,0,"0,44 ","0,264","R$9,40 ","97,87%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,320 x 50,1677,3,"15,76 ","9,456","R$9,40 ","97,38%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,728 x 90,65,0,"0,61 ","0,366","R$9,40 ","98,46%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,320 x 50,4,0,"0,04 ","0,024","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,31/05/2024,6,320 x 50,2,0,"0,02 ","0,012","R$9,40 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,300 x 250,1084,0,"4,05 ","2,43","R$3,74 ","56,64%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,320 x 50,275,1,"1,03 ","0,618","R$3,74 ","75,27%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,320 x 50,1116,1,"4,17 ","2,502","R$3,74 ","94,98%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,300 x 250,104,0,"0,39 ","0,234","R$3,74 ","48,08%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,31/05/2024,6,300 x 250,711,4,"2,66 ","1,596","R$3,74 ","65,68%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,31/05/2024,6,320 x 50,540,1,"2,02 ","1,212","R$3,74 ","87,01%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,31/05/2024,6,320 x 50,2383,4,"8,91 ","5,346","R$3,74 ","96,48%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,31/05/2024,6,300 x 250,4,0,"0,01 ","0,006","R$3,74 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,300 x 250,693,1,"2,59 ","1,554","R$3,74 ","64,06%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,320 x 50,243,0,"0,91 ","0,546","R$3,74 ","77,27%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,320 x 50,135,0,"0,50 ","0,3","R$3,74 ","97,78%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,31/05/2024,6,300 x 250,2,0,"0,01 ","0,006","R$3,74 ","50,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,31/05/2024,6,970 x 250,118,1,"1,05 ","0,63","R$8,89 ","55,93%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,31/05/2024,6,970 x 250,64,0,"0,57 ","0,342","R$8,89 ","73,44%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,31/05/2024,6,970 x 250,1974,0,"17,55 ","10,53","R$8,89 ","76,85%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,31/05/2024,6,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,31/05/2024,6,970 x 250,3114,1,"27,68 ","16,608","R$8,89 ","71,74%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,31/05/2024,6,970 x 250,8,0,"0,07 ","0,042","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,31/05/2024,6,970 x 250,217,0,"1,93 ","1,158","R$8,89 ","63,13%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,31/05/2024,6,970 x 250,583,0,"5,18 ","3,108","R$8,89 ","62,78%"
