Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,300 x 250,3705,0,R$34.83 ,20.898,R$9.40 ,70.15%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,320 x 50,816,0,R$7.67 ,4.602,R$9.40 ,89.05%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,728 x 90,74,0,R$0.70 ,0.42,R$9.40 ,81.08%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,970 x 250,212,0,R$1.99 ,1.194,R$9.40 ,96.23%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,320 x 50,4920,0,R$46.25 ,27.75,R$9.40 ,98.07%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,728 x 90,437,0,R$4.11 ,2.466,R$9.40 ,99.08%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,300 x 250,247,0,R$2.32 ,1.392,R$9.40 ,81.38%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,320 x 50,35,0,R$0.33 ,0.198,R$9.40 ,94.29%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,320 x 50,2,0,R$0.02 ,0.012,R$9.40 ,50.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,300 x 250,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,728 x 90,44,0,R$0.41 ,0.246,R$9.40 ,93.18%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,07/05/2024,5,970 x 250,31,0,R$0.29 ,0.174,R$9.40 ,74.19%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,300 x 250,2873,8,R$27.01 ,16.206,R$9.40 ,67.62%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,320 x 50,687,1,R$6.46 ,3.876,R$9.40 ,94.47%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,728 x 90,22,0,R$0.21 ,0.126,R$9.40 ,86.36%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,320 x 50,90,0,R$0.85 ,0.51,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,728 x 90,44,1,R$0.41 ,0.246,R$9.40 ,93.18%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,300 x 250,3,0,R$0.03 ,0.018,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,5,320 x 50,19,0,R$0.18 ,0.108,R$9.40 ,94.74%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,300 x 250,13,0,R$0.05 ,0.03,R$3.74 ,84.62%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,320 x 50,61,0,R$0.23 ,0.138,R$3.74 ,85.25%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,320 x 50,29,0,R$0.11 ,0.066,R$3.74 ,93.10%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,300 x 250,36,0,R$0.13 ,0.078,R$3.74 ,77.78%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,5,300 x 250,494,0,R$1.85 ,1.11,R$3.74 ,62.47%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,5,320 x 50,2272,0,R$8.50 ,5.1,R$3.74 ,77.79%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,5,970 x 250,22,0,R$0.08 ,0.048,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,5,320 x 50,1075,0,R$4.02 ,2.412,R$3.74 ,96.93%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,5,300 x 250,765,0,R$2.86 ,1.716,R$3.74 ,57.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,300 x 250,4,0,R$0.01 ,0.006,R$3.74 ,75.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,320 x 50,3,0,R$0.01 ,0.006,R$3.74 ,66.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,5,320 x 50,3,0,R$0.01 ,0.006,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,07/05/2024,5,300 x 250,4469,0,R$16.71 ,10.026,R$3.74 ,72.88%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,07/05/2024,5,320 x 50,19,0,R$0.07 ,0.042,R$3.74 ,94.74%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/05/2024,5,970 x 250,6785,2,R$60.32 ,36.192,R$8.89 ,65.04%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$8.89 ,100.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Jamildo,07/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$8.89 ,0.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,07/05/2024,5,970 x 250,452,0,R$4.02 ,2.412,R$8.89 ,67.04%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,07/05/2024,5,970 x 250,513,0,R$4.56 ,2.736,R$8.89 ,61.21%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/05/2024,5,970 x 250,5,0,R$0.04 ,0.024,R$8.89 ,80.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/05/2024,5,970 x 250,7,1,R$0.06 ,0.036,R$8.89 ,85.71%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,300 x 250,705,2,R$4.70 ,2.82,R$6.67 ,55.97%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,300 x 600,4,0,R$0.03 ,0.018,R$6.67 ,100.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,320 x 50,1516,0,R$10.11 ,6.066,R$6.67 ,91.53%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,320 x 50,725,1,R$4.83 ,2.898,R$6.67 ,97.38%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$6.67 ,100.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$6.67 ,0.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,300 x 250,1974,3,R$13.16 ,7.896,R$6.67 ,71.28%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,320 x 50,14,0,R$0.09 ,0.054,R$6.67 ,78.57%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,07/05/2024,5,300 x 250,50,0,R$0.33 ,0.198,R$6.67 ,62.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,300 x 250,40,0,R$0.86 ,0.516,R$21.42 ,65.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,320 x 50,11,0,R$0.24 ,0.144,R$21.42 ,81.82%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,728 x 90,3,0,R$0.06 ,0.036,R$21.42 ,100.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,970 x 250,2,0,R$0.04 ,0.024,R$21.42 ,50.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,320 x 50,1383,3,R$29.62 ,17.772,R$21.42 ,95.37%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,728 x 90,99,0,R$2.12 ,1.272,R$21.42 ,95.96%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,480 x 360v,3341,5,R$0.00 ,0.0,R$0.00 ,83.23%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,300 x 250,106,0,R$2.27 ,1.362,R$21.42 ,33.96%
(Venda Direta SJCC) Armazem coral,Portal NE10,07/05/2024,5,300 x 250,3,0,R$0.06 ,0.036,R$21.42 ,33.33%
