Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,300 x 250,3899,0,R$36.65 ,21.99,R$9.40 ,62.37%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,320 x 50,2775,0,R$26.09 ,15.654,R$9.40 ,84.01%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,728 x 90,196,0,R$1.84 ,1.104,R$9.40 ,77.55%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,970 x 250,358,0,R$3.37 ,2.022,R$9.40 ,82.68%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,320 x 50,556,0,R$5.23 ,3.138,R$9.40 ,94.96%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,728 x 90,922,0,R$8.67 ,5.202,R$9.40 ,98.48%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,300 x 250,202,0,R$1.90 ,1.14,R$9.40 ,90.10%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,320 x 50,8,0,R$0.08 ,0.048,R$9.40 ,62.50%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,300 x 250,11,0,R$0.10 ,0.06,R$9.40 ,72.73%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,728 x 90,29,0,R$0.27 ,0.162,R$9.40 ,55.17%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/05/2024,5,970 x 250,19,0,R$0.18 ,0.108,R$9.40 ,15.79%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,300 x 250,657,5,R$6.18 ,3.708,R$9.40 ,68.80%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,320 x 50,2553,4,R$24.00 ,14.4,R$9.40 ,95.81%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,728 x 90,211,1,R$1.98 ,1.188,R$9.40 ,95.73%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,970 x 250,6,0,R$0.06 ,0.036,R$9.40 ,66.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,320 x 50,291,0,R$2.74 ,1.644,R$9.40 ,96.91%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,728 x 90,56,0,R$0.53 ,0.318,R$9.40 ,98.21%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/05/2024,5,320 x 50,52,0,R$0.49 ,0.294,R$9.40 ,96.15%
