Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,300 x 250,185,0,"R$1,74 ","1,044","R$9,40 ","64,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,320 x 50,82,1,"R$0,77 ","0,462","R$9,40 ","90,24%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,728 x 90,30,0,"R$0,28 ","0,168","R$9,40 ","80,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,970 x 250,30,0,"R$0,28 ","0,168","R$9,40 ","70,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,320 x 50,27,0,"R$0,25 ","0,15","R$9,40 ","92,59%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,728 x 90,91,0,"R$0,86 ","0,516","R$9,40 ","95,60%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/05/2024,5,300 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","0,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,300 x 250,21,0,"R$0,20 ","0,12","R$9,40 ","61,90%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,320 x 50,6,0,"R$0,06 ","0,036","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,320 x 50,3657,10,"R$34,38 ","20,628","R$9,40 ","96,55%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,728 x 90,83,3,"R$0,78 ","0,468","R$9,40 ","89,16%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,300 x 250,61,2,"R$0,57 ","0,342","R$9,40 ","91,80%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,5,320 x 50,114,0,"R$1,07 ","0,642","R$9,40 ","98,25%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,5,300 x 250,30,0,"R$0,11 ","0,066","R$3,74 ","60,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,5,320 x 50,53,0,"R$0,20 ","0,12","R$3,74 ","83,02%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,5,970 x 250,1,0,"R$0,00 ","0,0","R$3,74 ","0,00%"
