Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,300 x 250,1220,0,R$11.47 ,6.882,R$9.40 ,63.27%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,320 x 50,591,0,R$5.56 ,3.336,R$9.40 ,91.69%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,728 x 90,100,0,R$0.94 ,0.564,R$9.40 ,90.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,970 x 250,130,0,R$1.22 ,0.732,R$9.40 ,86.92%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,320 x 50,259,0,R$2.43 ,1.458,R$9.40 ,99.23%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,728 x 90,557,0,R$5.24 ,3.144,R$9.40 ,99.28%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,300 x 250,88,0,R$0.83 ,0.498,R$9.40 ,85.23%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,728 x 90,10,0,R$0.09 ,0.054,R$9.40 ,80.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,13/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,300 x 250,1867,8,R$17.55 ,10.53,R$9.40 ,57.90%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,320 x 50,4270,9,R$40.14 ,24.084,R$9.40 ,96.18%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,728 x 90,124,2,R$1.17 ,0.702,R$9.40 ,89.52%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,970 x 250,15,0,R$0.14 ,0.084,R$9.40 ,66.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,320 x 50,88,0,R$0.83 ,0.498,R$9.40 ,95.45%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,728 x 90,5,0,R$0.05 ,0.03,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,13/05/2024,5,320 x 50,3,0,R$0.03 ,0.018,R$9.40 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,300 x 250,2,0,R$0.01 ,0.006,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,320 x 50,24,0,R$0.09 ,0.054,R$3.74 ,75.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,320 x 50,22,0,R$0.08 ,0.048,R$3.74 ,90.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,300 x 250,21,0,R$0.08 ,0.048,R$3.74 ,90.48%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,13/05/2024,5,300 x 250,747,0,R$2.79 ,1.674,R$3.74 ,53.89%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,13/05/2024,5,320 x 50,1710,0,R$6.40 ,3.84,R$3.74 ,85.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,13/05/2024,5,970 x 250,27,0,R$0.10 ,0.06,R$3.74 ,33.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,13/05/2024,5,320 x 50,1134,0,R$4.24 ,2.544,R$3.74 ,97.71%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,13/05/2024,5,300 x 250,975,0,R$3.65 ,2.19,R$3.74 ,60.92%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,300 x 250,3,0,R$0.01 ,0.006,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,13/05/2024,5,320 x 50,8,0,R$0.03 ,0.018,R$3.74 ,87.50%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,13/05/2024,5,300 x 250,4455,0,R$16.66 ,9.996,R$3.74 ,79.42%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,13/05/2024,5,320 x 50,64,0,R$0.24 ,0.144,R$3.74 ,85.94%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,13/05/2024,5,970 x 250,9569,5,R$85.07 ,51.042,R$8.89 ,66.30%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,13/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$8.89 ,50.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,13/05/2024,5,970 x 250,27,0,R$0.24 ,0.144,R$8.89 ,44.44%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,13/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$8.89 ,25.00%
