Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,06/05/2024,5,300 x 250,7,0,R$0.07 ,0.042,R$9.40 ,71.43%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,06/05/2024,5,320 x 50,2,0,R$0.02 ,0.012,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,06/05/2024,5,728 x 90,9,0,R$0.08 ,0.048,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,5,300 x 250,5,0,R$0.05 ,0.03,R$9.40 ,60.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,5,320 x 50,1115,0,R$10.48 ,6.288,R$9.40 ,96.86%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,5,728 x 90,481,0,R$4.52 ,2.712,R$9.40 ,98.13%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,5,320 x 50,13,0,R$0.12 ,0.072,R$9.40 ,92.31%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,5,728 x 90,106,0,R$1.00 ,0.6,R$9.40 ,98.11%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,300 x 250,719,3,R$6.76 ,4.056,R$9.40 ,62.90%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,320 x 50,481,2,R$4.52 ,2.712,R$9.40 ,92.31%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,728 x 90,12,0,R$0.11 ,0.066,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,320 x 50,2498,3,R$23.48 ,14.088,R$9.40 ,97.80%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,728 x 90,71,0,R$0.67 ,0.402,R$9.40 ,94.37%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,300 x 250,12,0,R$0.11 ,0.066,R$9.40 ,91.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,5,320 x 50,4,0,R$0.04 ,0.024,R$9.40 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,300 x 250,30,0,R$0.11 ,0.066,R$3.74 ,63.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,320 x 50,57,0,R$0.21 ,0.126,R$3.74 ,78.95%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,970 x 250,3,0,R$0.01 ,0.006,R$3.74 ,166.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,320 x 50,60,0,R$0.22 ,0.132,R$3.74 ,88.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,300 x 250,163,0,R$0.61 ,0.366,R$3.74 ,66.87%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,300 x 250,955,0,R$3.57 ,2.142,R$3.74 ,60.17%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,320 x 50,1608,0,R$6.01 ,3.606,R$3.74 ,76.79%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,970 x 250,35,0,R$0.13 ,0.078,R$3.74 ,71.43%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,320 x 50,1328,0,R$4.97 ,2.982,R$3.74 ,96.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,300 x 250,647,0,R$2.42 ,1.452,R$3.74 ,49.61%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,5,320 x 50,16,0,R$0.06 ,0.036,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,300 x 250,12,0,R$0.04 ,0.024,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,320 x 50,7,0,R$0.03 ,0.018,R$3.74 ,71.43%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,970 x 250,5,0,R$0.02 ,0.012,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,5,320 x 50,1,0,R$0.00 ,0.0,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,06/05/2024,5,300 x 250,4154,0,R$15.54 ,9.324,R$3.74 ,75.42%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,06/05/2024,5,320 x 50,104,0,R$0.39 ,0.234,R$3.74 ,73.08%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/05/2024,5,970 x 250,6691,10,R$59.48 ,35.688,R$8.89 ,63.19%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/05/2024,5,970 x 250,3,0,R$0.03 ,0.018,R$8.89 ,66.67%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,06/05/2024,5,970 x 250,1273,0,R$11.32 ,6.792,R$8.89 ,69.05%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,06/05/2024,5,970 x 250,684,0,R$6.08 ,3.648,R$8.89 ,68.57%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/05/2024,5,970 x 250,3,0,R$0.03 ,0.018,R$8.89 ,66.67%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,300 x 250,1298,2,R$8.65 ,5.19,R$6.67 ,61.19%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,300 x 600,63,1,R$0.42 ,0.252,R$6.67 ,98.41%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,320 x 50,1197,1,R$7.98 ,4.788,R$6.67 ,93.90%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,970 x 250,2,0,R$0.01 ,0.006,R$6.67 ,100.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,320 x 50,780,0,R$5.20 ,3.12,R$6.67 ,95.90%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$6.67 ,100.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,320 x 50,2,0,R$0.01 ,0.006,R$6.67 ,100.00%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,300 x 250,1409,2,R$9.39 ,5.634,R$6.67 ,76.93%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,320 x 50,30,0,R$0.20 ,0.12,R$6.67 ,93.33%
(Venda Direta SJCC) - SICREDI,Rádio Jornal,06/05/2024,5,300 x 250,100,0,R$0.67 ,0.402,R$6.67 ,66.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 250,196,0,R$4.20 ,2.52,R$21.42 ,69.39%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 600,10,0,R$0.21 ,0.126,R$21.42 ,60.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,320 x 50,123,0,R$2.63 ,1.578,R$21.42 ,75.61%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,728 x 90,13,0,R$0.28 ,0.168,R$21.42 ,61.54%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,970 x 250,10,0,R$0.21 ,0.126,R$21.42 ,40.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,320 x 50,1587,2,R$33.99 ,20.394,R$21.42 ,94.14%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,728 x 90,211,0,R$4.52 ,2.712,R$21.42 ,89.57%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,480 x 360v,3504,7,R$0.00 ,0.0,R$0.00 ,84.48%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 250,106,1,R$2.27 ,1.362,R$21.42 ,34.91%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 250,8,0,R$0.17 ,0.102,R$21.42 ,37.50%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,320 x 50,6,0,R$0.13 ,0.078,R$21.42 ,83.33%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,300 x 250,1848,3,R$27.65 ,16.59,R$14.96 ,66.72%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,300 x 600,4,0,R$0.06 ,0.036,R$14.96 ,50.00%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,320 x 50,2403,2,R$35.95 ,21.57,R$14.96 ,77.73%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,480 x 360v,1,0,R$0.00 ,0.0,R$0.00 ,100.00%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,728 x 90,1,0,R$0.01 ,0.006,R$14.96 ,100.00%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,320 x 50,1157,1,R$17.31 ,10.386,R$14.96 ,93.95%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,728 x 90,369,0,R$5.52 ,3.312,R$14.96 ,95.93%
(Venda Direta SJCC) Armazem coral,Jamildo,06/05/2024,5,480 x 360v,1,0,R$0.00 ,0.0,R$0.00 ,100.00%
(Venda Direta SJCC) Armazem coral,Social 1,06/05/2024,5,480 x 360v,70,1,R$0.00 ,0.0,R$0.00 ,92.96%
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,06/05/2024,5,480 x 360v,2,0,R$0.00 ,0.0,R$0.00 ,100.00%
(Venda Direta SJCC) Armazem coral,JC Online,06/05/2024,5,480 x 360v,3566,23,R$0.00 ,0.0,R$0.00 ,85.77%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 250,872,1,R$18.68 ,11.208,R$21.42 ,64.83%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 600,61,0,R$1.31 ,0.786,R$21.42 ,67.21%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,320 x 50,604,1,R$12.94 ,7.764,R$21.42 ,81.59%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,480 x 360v,8,0,R$0.00 ,0.0,R$0.00 ,75.00%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,728 x 90,11,0,R$0.24 ,0.144,R$21.42 ,72.73%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,970 x 250,29,0,R$0.54 ,0.324,R$18.47 ,75.86%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,320 x 50,217,0,R$4.65 ,2.79,R$21.42 ,96.77%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,728 x 90,143,0,R$3.04 ,1.824,R$21.27 ,98.60%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,480 x 360v,361,0,R$0.00 ,0.0,R$0.00 ,88.47%
(Venda Direta SJCC) Armazem coral,Portal NE10,06/05/2024,5,300 x 250,10,0,R$0.21 ,0.126,R$21.42 ,80.00%
(Venda Direta SJCC) Armazem coral,Rádio Jornal,06/05/2024,5,300 x 250,2513,7,R$53.83 ,32.298,R$21.42 ,78.63%
(Venda Direta SJCC) Armazem coral,Rádio Jornal,06/05/2024,5,320 x 50,27,0,R$0.58 ,0.348,R$21.42 ,81.48%
(Venda Direta SJCC) CLEVER GESTL LTDA,Portal NE10,06/05/2024,5,300 x 350,2796,0,R$13.98 ,8.388,R$5.00 ,3.33%
(Venda Direta SJCC) CLEVER GESTL LTDA,JC Online,06/05/2024,5,300 x 350,31591,0,R$157.96 ,94.776,R$5.00 ,2.42%
(Venda Direta SJCC) CLEVER GESTL LTDA,Social 1,06/05/2024,5,300 x 350,186390,0,R$931.95 ,559.17,R$5.00 ,3.89%
