Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,300 x 250,9,0,"R$0,08 ","0,048","R$9,40 ","66,67%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,320 x 50,5,0,"R$0,05 ","0,03","R$9,40 ","40,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,320 x 50,4088,9,"R$38,43 ","23,058","R$9,40 ","97,02%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,728 x 90,67,0,"R$0,63 ","0,378","R$9,40 ","95,52%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,300 x 250,13,1,"R$0,12 ","0,072","R$9,40 ","92,31%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,5,320 x 50,39,0,"R$0,37 ","0,222","R$9,40 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,300 x 250,16,0,"R$0,06 ","0,036","R$3,74 ","75,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,320 x 50,56,0,"R$0,21 ","0,126","R$3,74 ","69,64%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,320 x 50,141,0,"R$0,53 ","0,318","R$3,74 ","92,91%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,300 x 250,30,0,"R$0,11 ","0,066","R$3,74 ","40,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,5,300 x 250,1006,0,"R$3,76 ","2,256","R$3,74 ","55,58%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,5,320 x 50,2301,0,"R$8,61 ","5,166","R$3,74 ","91,63%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,5,970 x 250,9,0,"R$0,03 ","0,018","R$3,74 ","66,67%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,5,320 x 50,1294,0,"R$4,84 ","2,904","R$3,74 ","97,45%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,5,300 x 250,332,0,"R$1,24 ","0,744","R$3,74 ","53,61%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,300 x 250,28,0,"R$0,10 ","0,06","R$3,74 ","57,14%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,320 x 50,11,0,"R$0,04 ","0,024","R$3,74 ","90,91%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,970 x 250,6,0,"R$0,02 ","0,012","R$3,74 ","83,33%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,5,320 x 50,1,0,"R$0,00 ","0,0","R$3,74 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,01/05/2024,5,300 x 250,4600,0,"R$17,20 ","10,32","R$3,74 ","75,15%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,01/05/2024,5,320 x 50,59,0,"R$0,22 ","0,132","R$3,74 ","86,44%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,01/05/2024,5,970 x 250,5098,1,"R$45,32 ","27,192","R$8,89 ","66,30%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Jamildo,01/05/2024,5,970 x 250,1,0,"R$0,01 ","0,006","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,01/05/2024,5,970 x 250,542,0,"R$4,82 ","2,892","R$8,89 ","61,99%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,01/05/2024,5,970 x 250,2645,0,"R$23,51 ","14,106","R$8,89 ","64,12%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,01/05/2024,5,970 x 250,1,0,"R$0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,01/05/2024,5,970 x 250,2,0,"R$0,02 ","0,012","R$8,89 ","50,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,300 x 250,667,0,"R$4,45 ","2,67","R$6,67 ","54,97%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,300 x 600,85,0,"R$0,57 ","0,342","R$6,67 ","101,18%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,320 x 50,652,3,"R$4,35 ","2,61","R$6,67 ","101,54%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,970 x 250,5,0,"R$0,03 ","0,018","R$6,67 ","80,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,320 x 50,253,0,"R$1,69 ","1,014","R$6,67 ","98,02%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,300 x 250,3759,3,"R$25,06 ","15,036","R$6,67 ","74,89%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,320 x 50,58,0,"R$0,39 ","0,234","R$6,67 ","93,10%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,300 x 250,15,0,"R$0,10 ","0,06","R$6,67 ","60,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/05/2024,5,320 x 50,1,0,"R$0,01 ","0,006","R$6,67 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,300 x 250,2,0,"R$0,04 ","0,024","R$21,42 ","50,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,320 x 50,2,0,"R$0,04 ","0,024","R$21,42 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,300 x 250,8,0,"R$0,17 ","0,102","R$21,42 ","25,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,300 x 600,1,0,"R$0,02 ","0,012","R$21,42 ","0,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,320 x 50,23,0,"R$0,49 ","0,294","R$21,42 ","78,26%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,320 x 50,1010,0,"R$21,63 ","12,978","R$21,42 ","96,14%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/05/2024,5,728 x 90,106,0,"R$2,27 ","1,362","R$21,42 ","91,51%"
