Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 600,2,1,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,Native,8,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 100,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 100,13,0,"0,00 ","0,0","R$0,00 ","92,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 50,8,0,"0,00 ","0,0","R$0,00 ","87,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,728 x 90,60,0,"0,00 ","0,0","R$0,00 ","93,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,970 x 90,35,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,Native,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 250,114,0,"0,00 ","0,0","R$0,00 ","48,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 600,402,1,"0,00 ","0,0","R$0,00 ","74,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 50,23,0,"0,00 ","0,0","R$0,00 ","30,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,60 x 60,56,1,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,728 x 90,6,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,970 x 250,8,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,Native,163,0,"0,00 ","0,0","R$0,00 ","46,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,300 x 100,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","60,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,728 x 90,3854,1,"0,00 ","0,0","R$0,00 ","89,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,970 x 90,1652,2,"0,00 ","0,0","R$0,00 ","88,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,29/08/2024,8,Native,36,1,"0,00 ","0,0","R$0,00 ","63,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,300 x 250,10,0,"0,00 ","0,0","R$0,00 ","20,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,300 x 600,19,0,"0,00 ","0,0","R$0,00 ","52,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,320 x 50,16,0,"0,00 ","0,0","R$0,00 ","68,75%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,Native,34,0,"0,00 ","0,0","R$0,00 ","41,18%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,300 x 100,17,0,"0,00 ","0,0","R$0,00 ","94,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,320 x 100,14,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,320 x 50,13,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,728 x 90,1013,0,"0,00 ","0,0","R$0,00 ","94,77%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,970 x 90,378,0,"0,00 ","0,0","R$0,00 ","93,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,Native,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,29/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,1 x 1,4926,0,"0,00 ","0,0","R$0,00 ","66,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,300 x 250,511,0,"0,00 ","0,0","R$0,00 ","69,28%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,300 x 500,920,17,"0,00 ","0,0","R$0,00 ","65,98%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,300 x 600,1036,1,"0,00 ","0,0","R$0,00 ","92,08%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,320 x 50,978,2,"0,00 ","0,0","R$0,00 ","77,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,970 x 250,9,0,"0,00 ","0,0","R$0,00 ","77,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,Native,2041,4,"0,00 ","0,0","R$0,00 ","46,66%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,300 x 600,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,728 x 90,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,300 x 250,24,0,"0,00 ","0,0","R$0,00 ","79,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,29/08/2024,8,Native,7,0,"0,00 ","0,0","R$0,00 ","42,86%"
