Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,Native,25,0,"0,00 ","0,0","R$0,00 ","36,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,300 x 100,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,728 x 90,194,3,"0,00 ","0,0","R$0,00 ","97,42%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 90,39,0,"0,00 ","0,0","R$0,00 ","97,44%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,300 x 250,46,0,"0,00 ","0,0","R$0,00 ","65,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,300 x 600,223,0,"0,00 ","0,0","R$0,00 ","60,99%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,320 x 50,68,0,"0,00 ","0,0","R$0,00 ","47,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,728 x 90,278,0,"0,00 ","0,0","R$0,00 ","70,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 250,227,0,"0,00 ","0,0","R$0,00 ","71,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 90,94,0,"0,00 ","0,0","R$0,00 ","70,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,Native,519,1,"0,00 ","0,0","R$0,00 ","46,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,300 x 100,8,0,"0,00 ","0,0","R$0,00 ","87,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,320 x 100,5,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,320 x 50,9,0,"0,00 ","0,0","R$0,00 ","88,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,728 x 90,7970,1,"0,00 ","0,0","R$0,00 ","92,16%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,970 x 90,1840,1,"0,00 ","0,0","R$0,00 ","90,98%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,21/08/2024,8,Native,130,0,"0,00 ","0,0","R$0,00 ","53,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,300 x 250,77,0,"0,00 ","0,0","R$0,00 ","50,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,300 x 600,11,0,"0,00 ","0,0","R$0,00 ","54,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,320 x 50,61,0,"0,00 ","0,0","R$0,00 ","67,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,728 x 90,20,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,970 x 250,26,0,"0,00 ","0,0","R$0,00 ","38,46%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,970 x 90,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,Native,558,1,"0,00 ","0,0","R$0,00 ","40,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,300 x 100,77,0,"0,00 ","0,0","R$0,00 ","97,40%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,320 x 100,47,0,"0,00 ","0,0","R$0,00 ","95,74%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,320 x 50,47,0,"0,00 ","0,0","R$0,00 ","97,87%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,728 x 90,750,0,"0,00 ","0,0","R$0,00 ","90,80%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,970 x 90,266,0,"0,00 ","0,0","R$0,00 ","91,73%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,Native,185,0,"0,00 ","0,0","R$0,00 ","77,84%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,300 x 250,49,0,"0,00 ","0,0","R$0,00 ","77,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,21/08/2024,8,Native,12,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,1 x 1,4273,0,"0,00 ","0,0","R$0,00 ","67,47%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,300 x 250,883,0,"0,00 ","0,0","R$0,00 ","61,72%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,300 x 500,936,15,"0,00 ","0,0","R$0,00 ","63,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,300 x 600,1287,2,"0,00 ","0,0","R$0,00 ","90,52%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,320 x 50,1113,1,"0,00 ","0,0","R$0,00 ","85,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,728 x 90,903,1,"0,00 ","0,0","R$0,00 ","62,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,970 x 250,794,1,"0,00 ","0,0","R$0,00 ","69,02%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,21/08/2024,8,970 x 90,368,0,"0,00 ","0,0","R$0,00 ","58,97%"
