Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 250,13,0,"0,00 ","0,0","R$0,00 ","46,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 50,15,0,"0,00 ","0,0","R$0,00 ","86,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,Native,26,0,"0,00 ","0,0","R$0,00 ","61,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 100,18,0,"0,00 ","0,0","R$0,00 ","88,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 100,8,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,728 x 90,100,0,"0,00 ","0,0","R$0,00 ","96,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,970 x 90,23,0,"0,00 ","0,0","R$0,00 ","91,30%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,Native,6,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 250,222,0,"0,00 ","0,0","R$0,00 ","74,32%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 600,201,0,"0,00 ","0,0","R$0,00 ","56,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 50,287,0,"0,00 ","0,0","R$0,00 ","71,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,Native,318,0,"0,00 ","0,0","R$0,00 ","61,32%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 100,95,0,"0,00 ","0,0","R$0,00 ","92,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 100,71,0,"0,00 ","0,0","R$0,00 ","81,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,320 x 50,60,0,"0,00 ","0,0","R$0,00 ","88,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,728 x 90,2424,1,"0,00 ","0,0","R$0,00 ","88,99%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,970 x 90,428,1,"0,00 ","0,0","R$0,00 ","87,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,Native,67,0,"0,00 ","0,0","R$0,00 ","47,76%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,300 x 250,137,0,"0,00 ","0,0","R$0,00 ","61,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,300 x 600,15,0,"0,00 ","0,0","R$0,00 ","40,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,320 x 50,194,0,"0,00 ","0,0","R$0,00 ","84,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,Native,260,0,"0,00 ","0,0","R$0,00 ","28,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,728 x 90,704,0,"0,00 ","0,0","R$0,00 ","91,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,970 x 90,124,0,"0,00 ","0,0","R$0,00 ","93,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,Native,65,0,"0,00 ","0,0","R$0,00 ","69,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,300 x 250,76,0,"0,00 ","0,0","R$0,00 ","35,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,15/08/2024,8,Native,13,0,"0,00 ","0,0","R$0,00 ","7,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,1 x 1,11807,0,"0,00 ","0,0","R$0,00 ","70,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 250,868,0,"0,00 ","0,0","R$0,00 ","54,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 500,675,19,"0,00 ","0,0","R$0,00 ","65,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 600,760,0,"0,00 ","0,0","R$0,00 ","83,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,320 x 50,3465,2,"0,00 ","0,0","R$0,00 ","86,08%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,Native,1911,4,"0,00 ","0,0","R$0,00 ","53,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,728 x 90,6,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,300 x 250,40,1,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,Native,64,0,"0,00 ","0,0","R$0,00 ","57,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,300 x 100,44,0,"0,00 ","0,0","R$0,00 ","95,45%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,320 x 100,27,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,320 x 50,21,0,"0,00 ","0,0","R$0,00 ","95,24%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,728 x 90,737,0,"0,00 ","0,0","R$0,00 ","95,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,970 x 90,155,0,"0,00 ","0,0","R$0,00 ","91,61%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,15/08/2024,8,Native,80,1,"0,00 ","0,0","R$0,00 ","96,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 600,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,Native,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,15/08/2024,8,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,15/08/2024,8,728 x 90,679,0,"0,00 ","0,0","R$0,00 ","97,94%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,15/08/2024,8,970 x 90,90,0,"0,00 ","0,0","R$0,00 ","96,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,15/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,1 x 1,4383,19,"0,00 ","0,0","R$0,00 ","34,37%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,300 x 100,498,0,"0,00 ","0,0","R$0,00 ","96,99%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,320 x 100,402,1,"0,00 ","0,0","R$0,00 ","93,28%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,320 x 50,345,0,"0,00 ","0,0","R$0,00 ","96,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,728 x 90,420,0,"0,00 ","0,0","R$0,00 ","94,76%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,970 x 90,49,0,"0,00 ","0,0","R$0,00 ","93,88%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,15/08/2024,8,Native,198,0,"0,00 ","0,0","R$0,00 ","88,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,15/08/2024,8,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","33,33%"
