Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 600,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,Native,23,0,"0,00 ","0,0","R$0,00 ","43,48%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 100,6,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 100,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,728 x 90,218,0,"0,00 ","0,0","R$0,00 ","97,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,970 x 90,36,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 250,70,0,"0,00 ","0,0","R$0,00 ","57,97%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 600,274,0,"0,00 ","0,0","R$0,00 ","53,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 50,24,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,970 x 250,18,0,"0,00 ","0,0","R$0,00 ","27,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,Native,131,0,"0,00 ","0,0","R$0,00 ","65,38%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,320 x 50,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,728 x 90,4856,1,"0,00 ","0,0","R$0,00 ","88,51%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,970 x 90,1091,0,"0,00 ","0,0","R$0,00 ","89,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,27/08/2024,8,Native,48,0,"0,00 ","0,0","R$0,00 ","72,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,300 x 250,33,0,"0,00 ","0,0","R$0,00 ","78,79%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,300 x 600,17,0,"0,00 ","0,0","R$0,00 ","70,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,320 x 50,13,0,"0,00 ","0,0","R$0,00 ","69,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,970 x 250,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,Native,80,0,"0,00 ","0,0","R$0,00 ","18,75%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,300 x 100,9,0,"0,00 ","0,0","R$0,00 ","88,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,320 x 100,23,0,"0,00 ","0,0","R$0,00 ","95,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,320 x 50,8,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,728 x 90,7965,0,"0,00 ","0,0","R$0,00 ","96,48%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,970 x 90,1618,0,"0,00 ","0,0","R$0,00 ","95,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,Native,17,0,"0,00 ","0,0","R$0,00 ","70,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,300 x 250,24,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,27/08/2024,8,Native,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,27/08/2024,8,1 x 1,5539,0,"0,00 ","0,0","R$0,00 ","72,40%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,27/08/2024,8,300 x 250,892,0,"0,00 ","0,0","R$0,00 ","58,41%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,27/08/2024,8,300 x 500,772,13,"0,00 ","0,0","R$0,00 ","63,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,27/08/2024,8,300 x 600,1567,0,"0,00 ","0,0","R$0,00 ","93,36%"
