Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 600,2,1,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,Native,6,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,728 x 90,55,0,"0,00 ","0,0","R$0,00 ","92,73%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,970 x 90,10,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 250,17,0,"0,00 ","0,0","R$0,00 ","70,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 600,125,0,"0,00 ","0,0","R$0,00 ","39,20%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,320 x 50,33,0,"0,00 ","0,0","R$0,00 ","63,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,970 x 250,44,0,"0,00 ","0,0","R$0,00 ","54,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,Native,340,0,"0,00 ","0,0","R$0,00 ","71,18%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,300 x 100,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,320 x 100,11,0,"0,00 ","0,0","R$0,00 ","63,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,320 x 50,4,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,728 x 90,201,0,"0,00 ","0,0","R$0,00 ","81,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,970 x 90,7,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,Native,117,0,"0,00 ","0,0","R$0,00 ","47,01%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,22/08/2024,8,480 x 360v,50,0,"0,00 ","0,0","R$0,00 ","78,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,300 x 250,43,0,"0,00 ","0,0","R$0,00 ","55,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,300 x 600,12,0,"0,00 ","0,0","R$0,00 ","58,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,320 x 50,31,0,"0,00 ","0,0","R$0,00 ","74,19%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,Native,373,0,"0,00 ","0,0","R$0,00 ","48,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,300 x 100,65,0,"0,00 ","0,0","R$0,00 ","96,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,320 x 100,36,0,"0,00 ","0,0","R$0,00 ","97,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,320 x 50,44,0,"0,00 ","0,0","R$0,00 ","93,18%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,728 x 90,7,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,Native,167,0,"0,00 ","0,0","R$0,00 ","74,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,300 x 250,36,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,Native,4,0,"0,00 ","0,0","R$0,00 ","25,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,22/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
