Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,300 x 600,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,Native,6,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,728 x 90,153,0,"0,00 ","0,0","R$0,00 ","94,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,970 x 90,24,0,"0,00 ","0,0","R$0,00 ","91,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,300 x 250,41,1,"0,00 ","0,0","R$0,00 ","60,98%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,300 x 600,530,1,"0,00 ","0,0","R$0,00 ","59,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,320 x 50,26,0,"0,00 ","0,0","R$0,00 ","88,46%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,60 x 60,32,0,"0,00 ","0,0","R$0,00 ","81,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,970 x 250,18,0,"0,00 ","0,0","R$0,00 ","22,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,Native,165,1,"0,00 ","0,0","R$0,00 ","68,48%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,300 x 100,8,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,320 x 100,9,0,"0,00 ","0,0","R$0,00 ","44,44%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,320 x 50,6,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,728 x 90,1046,1,"0,00 ","0,0","R$0,00 ","88,24%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,970 x 90,499,0,"0,00 ","0,0","R$0,00 ","88,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,28/08/2024,8,Native,53,0,"0,00 ","0,0","R$0,00 ","54,72%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,300 x 250,8,0,"0,00 ","0,0","R$0,00 ","62,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,300 x 600,35,0,"0,00 ","0,0","R$0,00 ","62,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,320 x 50,13,0,"0,00 ","0,0","R$0,00 ","69,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,970 x 250,8,0,"0,00 ","0,0","R$0,00 ","37,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,Native,47,0,"0,00 ","0,0","R$0,00 ","17,02%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,728 x 90,211,0,"0,00 ","0,0","R$0,00 ","95,26%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,970 x 90,78,0,"0,00 ","0,0","R$0,00 ","91,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,28/08/2024,8,Native,10,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,1 x 1,5154,0,"0,00 ","0,0","R$0,00 ","67,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 250,1324,3,"0,00 ","0,0","R$0,00 ","60,88%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 500,1308,22,"0,00 ","0,0","R$0,00 ","65,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 600,1507,0,"0,00 ","0,0","R$0,00 ","89,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,320 x 50,894,2,"0,00 ","0,0","R$0,00 ","80,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,970 x 250,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,Native,2128,1,"0,00 ","0,0","R$0,00 ","46,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,728 x 90,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,Native,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,728 x 90,306,0,"0,00 ","0,0","R$0,00 ","98,04%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,970 x 90,62,0,"0,00 ","0,0","R$0,00 ","98,39%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,Native,15,0,"0,00 ","0,0","R$0,00 ","93,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 600,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,Native,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,320 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,28/08/2024,8,728 x 90,999,0,"0,00 ","0,0","R$0,00 ","95,70%"
