Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,Native,12,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,320 x 100,9,0,"0,00 ","0,0","R$0,00 ","88,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,320 x 50,4,0,"0,00 ","0,0","R$0,00 ","125,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,728 x 90,23,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,970 x 90,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,Native,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,300 x 250,52,0,"0,00 ","0,0","R$0,00 ","57,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,300 x 600,38,0,"0,00 ","0,0","R$0,00 ","55,26%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,320 x 50,450,0,"0,00 ","0,0","R$0,00 ","64,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,728 x 90,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,970 x 250,2603,2,"0,00 ","0,0","R$0,00 ","70,08%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,Native,580,0,"0,00 ","0,0","R$0,00 ","53,97%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,320 x 50,3989,1,"0,00 ","0,0","R$0,00 ","84,68%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,18/09/2024,9,728 x 90,1262,0,"0,00 ","0,0","R$0,00 ","81,85%"
