Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,Native,12,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 100,6,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,728 x 90,67,0,"0,00 ","0,0","R$0,00 ","94,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,970 x 90,24,0,"0,00 ","0,0","R$0,00 ","91,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,Native,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 250,66,0,"0,00 ","0,0","R$0,00 ","60,61%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 600,8,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 50,265,0,"0,00 ","0,0","R$0,00 ","68,68%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,60 x 60,5026,0,"0,00 ","0,0","R$0,00 ","65,98%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,728 x 90,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,970 x 250,2084,2,"0,00 ","0,0","R$0,00 ","69,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,970 x 90,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,Native,292,1,"0,00 ","0,0","R$0,00 ","42,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 100,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 50,3754,2,"0,00 ","0,0","R$0,00 ","86,84%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,728 x 90,180,0,"0,00 ","0,0","R$0,00 ","92,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,970 x 90,78,0,"0,00 ","0,0","R$0,00 ","91,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,Native,10,0,"0,00 ","0,0","R$0,00 ","70,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,300 x 250,37,0,"0,00 ","0,0","R$0,00 ","81,08%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","250,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,320 x 50,40,0,"0,00 ","0,0","R$0,00 ","57,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,970 x 250,7,0,"0,00 ","0,0","R$0,00 ","57,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,Native,115,0,"0,00 ","0,0","R$0,00 ","40,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,320 x 100,58,1,"0,00 ","0,0","R$0,00 ","77,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,320 x 50,23,1,"0,00 ","0,0","R$0,00 ","78,26%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,728 x 90,309,0,"0,00 ","0,0","R$0,00 ","92,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,970 x 90,172,0,"0,00 ","0,0","R$0,00 ","95,35%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,24/09/2024,9,Native,56,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,320 x 50,9,0,"0,00 ","0,0","R$0,00 ","11,11%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,Native,5,0,"0,00 ","0,0","R$0,00 ","20,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,320 x 100,22,0,"0,00 ","0,0","R$0,00 ","86,36%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,320 x 50,7,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,728 x 90,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,970 x 90,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior - Coluna Edicase,24/09/2024,9,Native,5,0,"0,00 ","0,0","R$0,00 ","60,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 250,30,1,"0,00 ","0,0","R$0,00 ","103,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,1 x 1,5445,0,"0,00 ","0,0","R$0,00 ","77,72%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,300 x 250,232,0,"0,00 ","0,0","R$0,00 ","56,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,300 x 600,121,0,"0,00 ","0,0","R$0,00 ","85,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,320 x 50,5579,4,"0,00 ","0,0","R$0,00 ","82,01%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,728 x 90,6,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,970 x 250,211,0,"0,00 ","0,0","R$0,00 ","76,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,Native,1961,4,"0,00 ","0,0","R$0,00 ","49,77%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,1 x 1,122,0,"0,00 ","0,0","R$0,00 ","40,16%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,300 x 100,53,0,"0,00 ","0,0","R$0,00 ","96,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,320 x 100,441,0,"0,00 ","0,0","R$0,00 ","98,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,320 x 50,1914,0,"0,00 ","0,0","R$0,00 ","98,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,728 x 90,11466,1,"0,00 ","0,0","R$0,00 ","98,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,970 x 90,5510,0,"0,00 ","0,0","R$0,00 ","97,70%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,24/09/2024,9,Native,163,0,"0,00 ","0,0","R$0,00 ","94,48%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,24/09/2024,9,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,24/09/2024,9,300 x 250,26076,19,"0,00 ","0,0","R$0,00 ","46,51%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,24/09/2024,9,300 x 600,9,0,"0,00 ","0,0","R$0,00 ","55,56%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,24/09/2024,9,320 x 50,7340,4,"0,00 ","0,0","R$0,00 ","26,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,24/09/2024,9,728 x 90,17,0,"0,00 ","0,0","R$0,00 ","29,41%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,24/09/2024,9,970 x 250,39,0,"0,00 ","0,0","R$0,00 ","51,28%"
