Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 250,14,0,"0,00 ","0,0","R$0,00 ","28,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,320 x 50,8,0,"0,00 ","0,0","R$0,00 ","25,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,Native,33,0,"0,00 ","0,0","R$0,00 ","51,52%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,320 x 100,11,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,728 x 90,170,0,"0,00 ","0,0","R$0,00 ","97,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,970 x 90,75,0,"0,00 ","0,0","R$0,00 ","98,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 250,160,0,"0,00 ","0,0","R$0,00 ","65,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 600,410,0,"0,00 ","0,0","R$0,00 ","68,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,320 x 50,331,0,"0,00 ","0,0","R$0,00 ","69,49%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,728 x 90,56,0,"0,00 ","0,0","R$0,00 ","76,79%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,970 x 250,1339,0,"0,00 ","0,0","R$0,00 ","71,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,970 x 90,38,0,"0,00 ","0,0","R$0,00 ","76,32%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,Native,678,1,"0,00 ","0,0","R$0,00 ","62,68%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,04/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
