Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,300 x 600,18,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 50,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,Native,12,0,"0,00 ","0,0","R$0,00 ","16,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 100,20,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 50,8,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,728 x 90,153,0,"0,00 ","0,0","R$0,00 ","96,73%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 90,86,0,"0,00 ","0,0","R$0,00 ","95,35%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,Native,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,300 x 250,61,0,"0,00 ","0,0","R$0,00 ","57,38%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,300 x 600,201,0,"0,00 ","0,0","R$0,00 ","74,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 50,378,0,"0,00 ","0,0","R$0,00 ","72,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,728 x 90,5,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 250,2655,2,"0,00 ","0,0","R$0,00 ","68,46%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 90,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,Native,575,0,"0,00 ","0,0","R$0,00 ","68,35%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,320 x 50,5065,1,"0,00 ","0,0","R$0,00 ","84,26%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,728 x 90,3811,1,"0,00 ","0,0","R$0,00 ","86,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,970 x 90,2049,0,"0,00 ","0,0","R$0,00 ","86,42%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,17/09/2024,9,Native,13,0,"0,00 ","0,0","R$0,00 ","61,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,300 x 250,112,1,"0,00 ","0,0","R$0,00 ","66,96%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,300 x 600,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 50,57,0,"0,00 ","0,0","R$0,00 ","59,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,728 x 90,5,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,970 x 250,9,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,970 x 90,6,0,"0,00 ","0,0","R$0,00 ","16,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,Native,113,1,"0,00 ","0,0","R$0,00 ","37,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,300 x 100,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 100,51,0,"0,00 ","0,0","R$0,00 ","90,20%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 50,29,0,"0,00 ","0,0","R$0,00 ","93,10%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,728 x 90,863,0,"0,00 ","0,0","R$0,00 ","90,27%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,970 x 90,447,0,"0,00 ","0,0","R$0,00 ","93,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,Native,57,0,"0,00 ","0,0","R$0,00 ","77,19%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,300 x 250,13,0,"0,00 ","0,0","R$0,00 ","69,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 50,11,0,"0,00 ","0,0","R$0,00 ","18,18%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,970 x 250,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,Native,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,300 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 100,27,0,"0,00 ","0,0","R$0,00 ","92,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,728 x 90,189,0,"0,00 ","0,0","R$0,00 ","86,77%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,970 x 90,107,0,"0,00 ","0,0","R$0,00 ","87,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,17/09/2024,9,Native,7,0,"0,00 ","0,0","R$0,00 ","100,00%"
