Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,05/07/2024,7,970 x 250,9109,4,"80,98 ","48,588","R$8,89 ","68,33%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/07/2024,7,970 x 250,5482,1,"48,73 ","29,238","R$8,89 ","67,71%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/07/2024,7,970 x 250,5489,2,"48,80 ","29,28","R$8,89 ","69,01%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,05/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/07/2024,7,970 x 250,13,0,"0,12 ","0,072","R$8,89 ","84,62%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,07/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,06/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Receita da Boa,05/07/2024,7,970 x 250,65,0,"0,58 ","0,348","R$8,89 ","93,85%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,05/07/2024,7,970 x 250,5382,0,"106,29 ","63,774","R$19,75 ","62,56%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,06/07/2024,7,970 x 250,1611,0,"31,82 ","19,092","R$19,75 ","68,84%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,07/07/2024,7,970 x 250,1470,0,"29,03 ","17,418","R$19,75 ","63,47%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,05/07/2024,7,970 x 250,1480,0,"29,23 ","17,538","R$19,75 ","67,64%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,06/07/2024,7,970 x 250,631,0,"12,46 ","7,476","R$19,75 ","60,06%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,07/07/2024,7,970 x 250,394,0,"7,78 ","4,668","R$19,75 ","67,01%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,05/07/2024,7,970 x 250,1,0,"0,02 ","0,012","R$19,75 ","0,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,07/07/2024,7,970 x 250,7,0,"0,14 ","0,084","R$19,75 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,05/07/2024,7,970 x 250,1470,0,"29,03 ","17,418","R$19,75 ","64,08%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,06/07/2024,7,970 x 250,613,0,"12,11 ","7,266","R$19,75 ","63,78%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,07/07/2024,7,970 x 250,610,0,"12,05 ","7,23","R$19,75 ","69,84%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Blog do Torcedor,05/07/2024,7,970 x 250,5213,0,"102,96 ","61,776","R$19,75 ","65,93%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Blog do Torcedor,06/07/2024,7,970 x 250,6167,0,"121,80 ","73,08","R$19,75 ","61,39%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Blog do Torcedor,07/07/2024,7,970 x 250,1405,0,"27,75 ","16,65","R$19,75 ","67,26%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,05/07/2024,7,970 x 250,373,0,"7,37 ","4,422","R$19,75 ","70,78%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,06/07/2024,7,970 x 250,144,0,"2,84 ","1,704","R$19,75 ","63,89%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,07/07/2024,7,970 x 250,143,0,"2,82 ","1,692","R$19,75 ","62,94%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,05/07/2024,7,1 x 1,72,0,"0,63 ","0,378","R$8,70 ","73,61%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,05/07/2024,7,300 x 600,2,0,"0,02 ","0,012","R$8,70 ","50,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,05/07/2024,7,320 x 50,4,0,"0,03 ","0,018","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,06/07/2024,7,1 x 1,44,0,"0,38 ","0,228","R$8,70 ","72,73%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,06/07/2024,7,300 x 600,2,0,"0,02 ","0,012","R$8,70 ","50,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,06/07/2024,7,320 x 50,5,0,"0,04 ","0,024","R$8,70 ","80,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,07/07/2024,7,1 x 1,19,0,"0,17 ","0,102","R$8,70 ","42,11%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,07/07/2024,7,320 x 50,8,0,"0,07 ","0,042","R$8,70 ","25,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,05/07/2024,7,320 x 50,59,0,"0,51 ","0,306","R$8,70 ","89,83%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,05/07/2024,7,728 x 90,67,0,"0,58 ","0,348","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,06/07/2024,7,320 x 50,7,0,"0,06 ","0,036","R$8,70 ","85,71%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,06/07/2024,7,728 x 90,28,0,"0,24 ","0,144","R$8,70 ","100,00%"
