Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,09/07/2024,7,970 x 250,463,1,"4,12 ","2,472","R$8,89 ","67,39%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,09/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,09/07/2024,7,970 x 250,3682,2,"32,73 ","19,638","R$8,89 ","69,22%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,09/07/2024,7,970 x 250,787,0,"7,00 ","4,2","R$8,89 ","75,35%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,09/07/2024,7,970 x 250,9,0,"0,08 ","0,048","R$8,89 ","66,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,09/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,09/07/2024,7,970 x 250,505,0,"4,49 ","2,694","R$8,89 ","60,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,09/07/2024,7,970 x 250,135,0,"1,20 ","0,72","R$8,89 ","64,44%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,09/07/2024,7,970 x 250,16,0,"0,14 ","0,084","R$8,89 ","106,25%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Rádio Jornal,09/07/2024,7,970 x 250,42,0,"0,37 ","0,222","R$8,89 ","71,43%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,09/07/2024,7,970 x 250,1704,0,"33,65 ","20,19","R$19,75 ","87,09%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,09/07/2024,7,970 x 250,3127,0,"61,76 ","37,056","R$19,75 ","94,98%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,09/07/2024,7,970 x 250,26369,0,"520,79 ","312,474","R$19,75 ","69,75%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,09/07/2024,7,970 x 250,96,0,"1,90 ","1,14","R$19,75 ","91,67%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,09/07/2024,7,970 x 250,76,0,"1,50 ","0,9","R$19,75 ","98,68%"
