Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,25/07/2024,7,970 x 250,5246,2,"46,64 ","27,984","R$8,89 ","71,95%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,25/07/2024,7,970 x 250,1551,0,"13,79 ","8,274","R$8,89 ","65,76%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,25/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,25/07/2024,7,970 x 250,1459,2,"12,97 ","7,782","R$8,89 ","55,93%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,25/07/2024,7,970 x 250,438,0,"3,89 ","2,334","R$8,89 ","74,66%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 250,489,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,320 x 100,134,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 250,5,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 250,4111,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,320 x 50,10,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,320 x 100,1026,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 250,167,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,300 x 250,66585,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,300 x 600,87,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,970 x 250,10,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,320 x 100,30921,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,300 x 250,626,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Interior,25/07/2024,7,320 x 100,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),Portal NE10,25/07/2024,7,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,300 x 250,130483,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,300 x 600,59,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,320 x 50,152,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,970 x 250,20,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta MGID),JC Online,25/07/2024,7,320 x 100,3,0,"0,00 ","0,0","R$0,00 ","0,00%"
