Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,08/07/2024,7,970 x 250,302,1,"2,68 ","1,608","R$8,89 ","69,54%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,08/07/2024,7,970 x 250,3918,3,"34,83 ","20,898","R$8,89 ","70,32%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,08/07/2024,7,970 x 250,19,0,"0,17 ","0,102","R$8,89 ","126,32%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,08/07/2024,7,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","66,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,08/07/2024,7,970 x 250,2660,1,"23,65 ","14,19","R$8,89 ","67,93%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,08/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,08/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,08/07/2024,7,970 x 250,48,0,"0,43 ","0,258","R$8,89 ","85,42%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,08/07/2024,7,970 x 250,15,0,"0,13 ","0,078","R$8,89 ","86,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Rádio Jornal,08/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,TV Jornal,08/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,08/07/2024,7,970 x 250,998,0,"19,71 ","11,826","R$19,75 ","70,14%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,08/07/2024,7,970 x 250,3016,0,"59,57 ","35,742","R$19,75 ","71,22%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,08/07/2024,7,970 x 250,1788,0,"35,31 ","21,186","R$19,75 ","97,54%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,08/07/2024,7,970 x 250,20,0,"0,40 ","0,24","R$19,75 ","70,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,08/07/2024,7,970 x 250,21213,0,"418,96 ","251,376","R$19,75 ","67,94%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,08/07/2024,7,970 x 250,117,0,"2,31 ","1,386","R$19,75 ","83,76%"
