Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,19/07/2024,7,970 x 250,303,1,"2,69 ","1,614","R$8,89 ","63,04%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/07/2024,7,970 x 250,125,0,"1,11 ","0,666","R$8,89 ","54,40%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,21/07/2024,7,970 x 250,93,0,"0,83 ","0,498","R$8,89 ","76,34%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,19/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,19/07/2024,7,970 x 250,5022,3,"44,65 ","26,79","R$8,89 ","69,99%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/07/2024,7,970 x 250,1537,0,"13,66 ","8,196","R$8,89 ","69,88%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,21/07/2024,7,970 x 250,1590,3,"14,14 ","8,484","R$8,89 ","73,84%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,19/07/2024,7,970 x 250,19,0,"0,17 ","0,102","R$8,89 ","268,42%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,20/07/2024,7,970 x 250,19,0,"0,17 ","0,102","R$8,89 ","215,79%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,21/07/2024,7,970 x 250,13,0,"0,12 ","0,072","R$8,89 ","261,54%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,20/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","50,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,21/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,19/07/2024,7,970 x 250,5,0,"0,04 ","0,024","R$8,89 ","60,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,21/07/2024,7,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,19/07/2024,7,970 x 250,520,1,"4,62 ","2,772","R$8,89 ","68,65%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,20/07/2024,7,970 x 250,225,0,"2,00 ","1,2","R$8,89 ","68,89%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,21/07/2024,7,970 x 250,363,0,"3,23 ","1,938","R$8,89 ","67,22%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,19/07/2024,7,970 x 250,94,1,"0,84 ","0,504","R$8,89 ","65,96%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,20/07/2024,7,970 x 250,54,0,"0,48 ","0,288","R$8,89 ","46,30%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,21/07/2024,7,970 x 250,31,0,"0,28 ","0,168","R$8,89 ","45,16%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,19/07/2024,7,970 x 250,56,0,"0,50 ","0,3","R$8,89 ","82,14%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,20/07/2024,7,970 x 250,34,0,"0,30 ","0,18","R$8,89 ","79,41%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,21/07/2024,7,970 x 250,211,0,"1,88 ","1,128","R$8,89 ","65,40%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,19/07/2024,7,970 x 250,9,0,"0,08 ","0,048","R$8,89 ","88,89%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/07/2024,7,970 x 250,5,0,"0,04 ","0,024","R$8,89 ","160,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,21/07/2024,7,970 x 250,6,0,"0,05 ","0,03","R$8,89 ","83,33%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/07/2024,7,970 x 250,3782,0,"74,69 ","44,814","R$19,75 ","72,71%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/07/2024,7,970 x 250,2,0,"0,04 ","0,024","R$19,75 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/07/2024,7,970 x 250,1,0,"0,02 ","0,012","R$19,75 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/07/2024,7,970 x 250,8781,0,"173,42 ","104,052","R$19,75 ","95,92%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,19/07/2024,7,970 x 250,4440,0,"87,69 ","52,614","R$19,75 ","66,06%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,20/07/2024,7,970 x 250,2731,0,"53,94 ","32,364","R$19,75 ","56,28%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,21/07/2024,7,970 x 250,2718,0,"53,68 ","32,208","R$19,75 ","58,87%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,19/07/2024,7,970 x 250,1262,0,"24,92 ","14,952","R$19,75 ","95,48%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,20/07/2024,7,970 x 250,1176,0,"23,23 ","13,938","R$19,75 ","97,53%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,21/07/2024,7,970 x 250,485,0,"9,58 ","5,748","R$19,75 ","95,26%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,1 x 1,22,0,"0,47 ","0,282","R$21,42 ","72,73%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,300 x 250,21,0,"0,45 ","0,27","R$21,42 ","66,67%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,320 x 50,20,0,"0,43 ","0,258","R$21,42 ","70,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,480 x 360v,68,0,"0,00 ","0,0","R$0,00 ","47,06%"
(Venda Direta SJCC) Armazem coral,Portal NE10,20/07/2024,7,1 x 1,26,0,"0,56 ","0,336","R$21,42 ","57,69%"
(Venda Direta SJCC) Armazem coral,Portal NE10,20/07/2024,7,300 x 250,4,0,"0,09 ","0,054","R$21,42 ","25,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,20/07/2024,7,320 x 50,19,0,"0,41 ","0,246","R$21,42 ","78,95%"
(Venda Direta SJCC) Armazem coral,Portal NE10,20/07/2024,7,480 x 360v,62,0,"0,00 ","0,0","R$0,00 ","34,43%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/07/2024,7,1 x 1,21,0,"0,45 ","0,27","R$21,42 ","42,86%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/07/2024,7,300 x 250,5,0,"0,11 ","0,066","R$21,42 ","40,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/07/2024,7,320 x 50,21,0,"0,45 ","0,27","R$21,42 ","71,43%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/07/2024,7,480 x 360v,86,0,"0,00 ","0,0","R$0,00 ","39,76%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,320 x 50,1,0,"0,02 ","0,012","R$21,42 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/07/2024,7,728 x 90,1,0,"0,02 ","0,012","R$21,42 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,19/07/2024,7,300 x 250,16,0,"0,34 ","0,204","R$21,42 ","43,75%"
