Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,300 x 250,5239560613,",10869286,11238766,21723566961,",30,0,"R$0,15 ","R$4,90 ","70,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,300 x 50,5239560613,",10869286,11238766,21723566961,",24,0,"R$0,13 ","R$5,46 ","75,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,970 x 250,5239560613,",10869286,11238766,21723566961,",1,0,"R$0,01 ","R$6,02 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,970 x 90,5239560613,",10869286,11238766,21723566961,",1,0,"R$0,01 ","R$6,02 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/2/2024,320 x 100,5239560613,",10869286,11238766,21723566961,22835570053,",1,0,"R$0,00 ","R$4,90 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,300 x 250,5239560613,",10869286,11238766,21737767482,",73,0,"R$0,36 ","R$4,90 ","61,64%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,300 x 50,5239560613,",10869286,11238766,21737767482,",1297,2,"R$7,52 ","R$5,80 ","26,29%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,970 x 250,5239560613,",10869286,11238766,21737767482,",2,0,"R$0,01 ","R$6,02 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,320 x 100,5239560613,",10869286,11238766,21737767482,22834637125,",1523,1,"R$9,14 ","R$6,00 ","90,68%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/2/2024,300 x 250,5239560613,",10869286,11238766,21737767482,23201951482,",4,0,"R$0,02 ","R$4,90 ","75,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/2/2024,300 x 50,5239560613,",10869286,11238766,21737767482,23201951482,",15,0,"R$0,09 ","R$5,87 ","13,33%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,320 x 100,5239560613,",10869286,11238766,21737767482,23201951482,23202852290,",33,0,"R$0,20 ","R$5,99 ","96,97%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,300 x 250,5239560613,",10869286,11238766,21268726,",56,0,"R$0,27 ","R$4,90 ","75,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,300 x 50,5239560613,",10869286,11238766,21268726,",342,0,"R$1,96 ","R$5,73 ","65,20%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,728 x 90,5239560613,",10869286,11238766,21268726,",4,0,"R$0,02 ","R$6,02 ","125,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,970 x 250,5239560613,",10869286,11238766,21268726,",14,0,"R$0,08 ","R$5,78 ","57,14%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,970 x 90,5239560613,",10869286,11238766,21268726,",15,0,"R$0,08 ","R$5,50 ","53,33%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,320 x 100,5239560613,",10869286,11238766,21268726,22834992269,",569,0,"R$3,31 ","R$5,82 ","96,13%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,728 x 90,5239560613,",10869286,11238766,21268726,22834992269,",316,0,"R$1,72 ","R$5,43 ","113,92%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,300 x 250,5239560613,",10869286,11238766,21268726,21725415585,22503128490,",4100,6,"R$20,09 ","R$4,90 ","72,59%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,728 x 90,5239560613,",10869286,11238766,21268726,21725415585,22503128490,",3,0,"R$0,02 ","R$6,02 ","66,67%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,970 x 250,5239560613,",10869286,11238766,21268726,21725415585,22503128490,",2,0,"R$0,01 ","R$6,02 ","50,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/2/2024,320 x 100,5239560613,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",49164,84,"R$294,92 ","R$6,00 ","87,07%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/2/2024,728 x 90,5239560613,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",865,1,"R$4,98 ","R$5,76 ","83,47%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/2/2024,300 x 250,5239560613,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",6,0,"R$0,03 ","R$4,90 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,300 x 250,5239560613,",10869286,11238766,21268726,21725415585,22462745544,",316,1,"R$1,55 ","R$4,90 ","50,32%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,320 x 100,5239560613,",10869286,11238766,21268726,21725415585,22462745544,",4853,1,"R$28,78 ","R$5,93 ","84,90%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,320 x 50,5239560613,",10869286,11238766,21268726,21725415585,22462745544,",3113,3,"R$18,74 ","R$6,02 ","33,28%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,728 x 90,5239560613,",10869286,11238766,21268726,21725415585,22462745544,",4369,1,"R$25,38 ","R$5,81 ","85,42%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,970 x 250,5239560613,",10869286,11238766,21268726,21725415585,22462745544,",61,0,"R$0,37 ","R$6,02 ","62,30%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/2/2024,300 x 250,5239560613,",10869286,11238766,21722702436,",5,0,"R$0,02 ","R$4,90 ","60,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/2/2024,300 x 250,5239560613,",10869286,11238766,21719551231,",2,0,"R$0,01 ","R$4,90 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/2/2024,320 x 100,5239560613,",10869286,11238766,21719551231,22834993604,",2,0,"R$0,01 ","R$6,02 ","50,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/2/2024,320 x 100,5239560613,",10869286,11238766,21719551231,21798635724,22835868507,",2,0,"R$0,01 ","R$6,02 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/2/2024,300 x 250,5239560613,",10869286,11238766,23166879722,",392,0,"R$1,92 ","R$4,90 ","75,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/2/2024,970 x 90,5239560613,",10869286,11238766,23166879722,",1,0,"R$0,01 ","R$6,02 ","0,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/2/2024,320 x 100,5239560613,",10869286,11238766,23166879722,23197218187,",3946,6,"R$23,71 ","R$6,01 ","96,35%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/2/2024,728 x 90,5239560613,",10869286,11238766,23166879722,23197218187,",203,1,"R$1,16 ","R$5,74 ","98,03%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/2/2024,300 x 250,5239560613,",10869286,11238766,17743246,",5,0,"R$0,02 ","R$4,90 ","100,00%"
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC/0001-98,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/2/2024,320 x 100,5239560613,",10869286,11238766,17743246,22834637230,",25,0,"R$0,14 ","R$5,71 ","96,00%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766),10/2/2024,Native,39878206,",10869286,11238766,",42,0,"R$0,00 ","R$0,00 ","54,76%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,Native,39878206,",10869286,11238766,21723566961,",726,0,"R$0,00 ","R$0,00 ","73,42%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/2/2024,Native,39878206,",10869286,11238766,21723566961,22835570053,",2,0,"R$0,00 ","R$0,00 ","100,00%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,Native,39878206,",10869286,11238766,21737767482,",3604,6,"R$6,00 ","R$1,66 ","33,93%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,Native,39878206,",10869286,11238766,21737767482,22834637125,",4459,12,"R$12,00 ","R$2,69 ","90,72%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/2/2024,Native,39878206,",10869286,11238766,21737767482,23201951482,",338,0,"R$0,00 ","R$0,00 ","57,69%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,Native,39878206,",10869286,11238766,21737767482,23201951482,23202852290,",465,1,"R$1,00 ","R$2,15 ","93,76%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » story (22870966944),10/2/2024,Native,39878206,",10869286,11238766,21737767482,22870966944,",5,0,"R$0,00 ","R$0,00 ","100,00%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,Native,39878206,",10869286,11238766,21268726,",16559,21,"R$21,00 ","R$1,27 ","65,45%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,Native,39878206,",10869286,11238766,21268726,22834992269,",8594,17,"R$17,00 ","R$1,98 ","94,43%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/2/2024,Native,39878206,",10869286,11238766,21268726,21725415585,22667687894,",77,0,"R$0,00 ","R$0,00 ","67,11%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,Native,39878206,",10869286,11238766,21268726,21725415585,22503128490,",82119,100,"R$100,00 ","R$1,22 ","56,94%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/2/2024,Native,39878206,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",81427,97,"R$97,00 ","R$1,19 ","84,31%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » story (22871538047),10/2/2024,Native,39878206,",10869286,11238766,21268726,21725415585,22503128490,22871538047,",3,0,"R$0,00 ","R$0,00 ","66,67%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,Native,39878206,",10869286,11238766,21268726,21725415585,22462745544,",13593,20,"R$20,00 ","R$1,47 ","54,14%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/2/2024,Native,39878206,",10869286,11238766,21722702436,",99,0,"R$0,00 ","R$0,00 ","43,43%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/2/2024,Native,39878206,",10869286,11238766,21719551231,",312,0,"R$0,00 ","R$0,00 ","49,36%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/2/2024,Native,39878206,",10869286,11238766,21719551231,21798635724,",99,1,"R$1,00 ","R$10,10 ","95,96%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/2/2024,Native,39878206,",10869286,11238766,23166879722,",30380,45,"R$45,00 ","R$1,48 ","60,58%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/2/2024,Native,39878206,",10869286,11238766,23166879722,23197218187,",28873,59,"R$59,00 ","R$2,04 ","94,51%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » in-article (23198148525),10/2/2024,Native,39878206,",10869286,11238766,23166879722,23198148525,",9,0,"R$0,00 ","R$0,00 ","66,67%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/2/2024,Native,39878206,",10869286,11238766,17743246,",1359,5,"R$5,00 ","R$3,68 ","59,35%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/2/2024,Native,39878206,",10869286,11238766,17743246,22834637230,",710,3,"R$3,00 ","R$4,23 ","85,21%"
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN / /0001-30,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » story (22871016841),10/2/2024,Native,39878206,",10869286,11238766,17743246,22871016841,",1,0,"R$0,00 ","R$0,00 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,1 x 1,5139474455,",10869286,11238766,22834406532,",33,0,"R$0,06 ","R$1,68 ","90,91%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/2/2024,1 x 1,5139474455,",10869286,11238766,22834406532,",28,0,"R$0,03 ","R$1,23 ","89,29%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21723566961,21814819361,",4,0,"R$0,01 ","R$1,47 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21723566961,21814819361,",18,0,"R$0,01 ","R$0,65 ","83,33%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21720229610,",2,0,"R$0,00 ","R$0,66 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21720229610,",1,0,"R$0,00 ","R$0,60 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,1 x 1,5139474455,",10869286,11238766,21737767482,22834637125,",146,0,"R$0,32 ","R$2,17 ","89,04%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,1 x 1,5139474455,",10869286,11238766,21737767482,22834637125,",150,0,"R$0,26 ","R$1,74 ","83,33%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,1 x 1,5139474455,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,00 ","R$0,71 ","50,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,1 x 1,5139474455,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,00 ","R$1,09 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21737767482,21823750911,",4,0,"R$0,00 ","R$1,05 ","75,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21737767482,21823750911,",5,0,"R$0,00 ","R$0,71 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,22834992269,",957,0,"R$1,14 ","R$1,19 ","91,85%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,1 x 1,5139474455,",10869286,11238766,21268726,22834992269,",2111,0,"R$2,55 ","R$1,21 ","86,88%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1049,0,"R$1,55 ","R$1,47 ","62,44%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/2/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",4440,0,"R$3,55 ","R$0,80 ","56,10%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,",69,0,"R$0,14 ","R$2,07 ","82,61%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,",274,0,"R$0,38 ","R$1,39 ","54,38%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",13,0,"R$0,02 ","R$1,17 ","76,92%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/2/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",42,0,"R$0,05 ","R$1,12 ","88,10%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21268726,21814348402,",8,0,"R$0,01 ","R$1,39 ","75,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21268726,21814348402,",10,0,"R$0,01 ","R$0,61 ","90,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),10/2/2024,1 x 1,5139474455,",10869286,11238766,21722702436,22835337900,",1,0,"R$0,00 ","R$1,31 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21722702436,22521807661,",1,0,"R$0,00 ","R$0,44 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21722702436,22521807661,",1,0,"R$0,00 ","R$3,86 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,1 x 1,5139474455,",10869286,11238766,21719551231,22834993604,",3,0,"R$0,00 ","R$0,87 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,1 x 1,5139474455,",10869286,11238766,21719551231,21798635724,22835868507,",20,0,"R$0,02 ","R$1,05 ","65,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/2/2024,1 x 1,5139474455,",10869286,11238766,21719551231,21798635724,22835868507,",7,0,"R$0,01 ","R$1,83 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),10/2/2024,480 x 360v,5139474455,",10869286,11238766,21719551231,21814456428,",4,0,"R$0,00 ","R$0,63 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,1 x 1,5139474455,",10869286,11238766,23166879722,23197218187,",23703,0,"R$63,37 ","R$2,67 ","92,99%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/2/2024,1 x 1,5139474455,",10869286,11238766,23166879722,23197218187,",12295,0,"R$40,40 ","R$3,29 ","92,92%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,1 x 1,5139474455,",10869286,11238766,17743246,22834637230,",46,0,"R$0,11 ","R$2,31 ","58,70%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/2/2024,1 x 1,5139474455,",10869286,11238766,17743246,22834637230,",19,0,"R$0,04 ","R$2,03 ","68,42%"
Senac - Serviço Nacional de Aprendizagem Comercial/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,300 x 250,22304806,",10869286,11238766,21723566961,",6,0,"R$0,03 ","R$5,00 ","33,33%"
Senac - Serviço Nacional de Aprendizagem Comercial/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,300 x 50,22304806,",10869286,11238766,21723566961,",1,0,"R$0,01 ","R$5,00 ","100,00%"
Senac - Serviço Nacional de Aprendizagem Comercial/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,728 x 90,22304806,",10869286,11238766,21723566961,",1,0,"R$0,01 ","R$5,00 ","100,00%"
Senac - Serviço Nacional de Aprendizagem Comercial/0001-98,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,970 x 250,22304806,",10869286,11238766,21723566961,",2,0,"R$0,01 ","R$5,00 ","100,00%"
