Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,300 x 250,370,0,"3,48 ","2,088","R$9,40 ","60,54%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,320 x 50,160,1,"1,50 ","0,9","R$9,40 ","88,75%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,728 x 90,17,0,"0,16 ","0,096","R$9,40 ","147,06%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,970 x 250,20,0,"0,19 ","0,114","R$9,40 ","125,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,300 x 250,455,0,"4,28 ","2,568","R$9,40 ","69,89%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,320 x 50,24,0,"0,23 ","0,138","R$9,40 ","87,50%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,320 x 50,4722,1,"44,39 ","26,634","R$9,40 ","97,37%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,728 x 90,236,0,"2,22 ","1,332","R$9,40 ","106,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,320 x 50,8362,6,"78,60 ","47,16","R$9,40 ","97,69%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,728 x 90,19,0,"0,18 ","0,108","R$9,40 ","94,74%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,300 x 250,38,0,"0,36 ","0,216","R$9,40 ","68,42%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,300 x 250,46,0,"0,43 ","0,258","R$9,40 ","58,70%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,320 x 50,1,0,"0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,320 x 50,1,0,"0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,300 x 250,6,0,"0,06 ","0,036","R$9,40 ","50,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,320 x 50,33,0,"0,31 ","0,186","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,728 x 90,10,0,"0,09 ","0,054","R$9,40 ","80,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,01/06/2024,6,970 x 250,5,0,"0,05 ","0,03","R$9,40 ","60,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,300 x 250,14,0,"0,13 ","0,078","R$9,40 ","57,14%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,02/06/2024,6,320 x 50,12,0,"0,11 ","0,066","R$9,40 ","91,67%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,300 x 250,1381,3,"12,98 ","7,788","R$9,40 ","67,56%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,320 x 50,3405,3,"32,01 ","19,206","R$9,40 ","93,95%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,728 x 90,144,0,"1,35 ","0,81","R$9,40 ","95,83%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,970 x 250,1,0,"0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,300 x 250,3307,11,"31,09 ","18,654","R$9,40 ","72,21%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,320 x 50,4382,10,"41,19 ","24,714","R$9,40 ","94,79%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,728 x 90,97,1,"0,91 ","0,546","R$9,40 ","92,78%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,320 x 50,461,0,"4,33 ","2,598","R$9,40 ","95,44%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,728 x 90,121,0,"1,14 ","0,684","R$9,40 ","99,17%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,320 x 50,632,1,"5,94 ","3,564","R$9,40 ","98,10%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,728 x 90,60,0,"0,56 ","0,336","R$9,40 ","98,33%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,320 x 50,60,1,"0,56 ","0,336","R$9,40 ","91,67%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/06/2024,6,728 x 90,40,0,"0,38 ","0,228","R$9,40 ","87,50%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,320 x 50,5,0,"0,05 ","0,03","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/06/2024,6,728 x 90,4,0,"0,04 ","0,024","R$9,40 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/06/2024,6,300 x 250,4272,2,"15,98 ","9,588","R$3,74 ","66,92%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/06/2024,6,320 x 50,635,0,"2,37 ","1,422","R$3,74 ","74,96%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/06/2024,6,970 x 250,12,0,"0,04 ","0,024","R$3,74 ","75,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/06/2024,6,300 x 250,4801,6,"17,96 ","10,776","R$3,74 ","72,21%"
