Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,27/06/2024,6,970 x 250,258,0,"2,29 ","1,374","R$8,89 ","43,02%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,27/06/2024,6,970 x 250,767,1,"6,82 ","4,092","R$8,89 ","73,40%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,27/06/2024,6,970 x 250,869,1,"7,73 ","4,638","R$8,89 ","60,07%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,27/06/2024,6,970 x 250,16,0,"0,14 ","0,084","R$8,89 ","56,25%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,27/06/2024,6,970 x 250,5447,3,"48,42 ","29,052","R$8,89 ","70,70%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,27/06/2024,6,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","66,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,27/06/2024,6,970 x 250,474,0,"4,21 ","2,526","R$8,89 ","60,34%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,27/06/2024,6,970 x 250,429,0,"3,81 ","2,286","R$8,89 ","71,10%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,27/06/2024,6,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,27/06/2024,6,970 x 250,82,0,"0,73 ","0,438","R$8,89 ","65,85%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Rádio Jornal,27/06/2024,6,970 x 250,232,0,"2,06 ","1,236","R$8,89 ","65,95%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,TV Jornal,27/06/2024,6,970 x 250,309,1,"2,75 ","1,65","R$8,89 ","76,05%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,27/06/2024,6,300 x 250,43,0,"0,00 ","0,0","R$0,00 ","72,09%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,27/06/2024,6,300 x 250,13,0,"0,00 ","0,0","R$0,00 ","84,62%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,27/06/2024,6,300 x 250,2568,8,"0,00 ","0,0","R$0,00 ","57,98%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,27/06/2024,6,300 x 250,189,0,"0,00 ","0,0","R$0,00 ","40,74%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Interior,27/06/2024,6,300 x 250,38,0,"0,00 ","0,0","R$0,00 ","60,53%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,27/06/2024,6,300 x 250,7388,6,"0,00 ","0,0","R$0,00 ","54,01%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,27/06/2024,6,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Social 1,27/06/2024,6,300 x 250,9415,10,"0,00 ","0,0","R$0,00 ","74,71%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Blog do Torcedor,27/06/2024,6,300 x 250,8,0,"0,00 ","0,0","R$0,00 ","75,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,JC Online,27/06/2024,6,300 x 250,163,0,"0,00 ","0,0","R$0,00 ","31,29%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Portal NE10,27/06/2024,6,300 x 250,84,0,"0,00 ","0,0","R$0,00 ","57,14%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,27/06/2024,6,300 x 250,59,0,"0,00 ","0,0","R$0,00 ","49,15%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,Rádio Jornal,27/06/2024,6,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Venda Direta SJCC) SARAU AGENCIA DE CULTURA BRASILEIRA LTDA,TV Jornal,27/06/2024,6,300 x 250,538,2,"0,00 ","0,0","R$0,00 ","63,20%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,27/06/2024,6,320 x 50,9,0,"0,00 ","0,0","R$0,00 ","88,89%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,27/06/2024,6,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,27/06/2024,6,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,27/06/2024,6,300 x 250,73,1,"0,00 ","0,0","R$0,00 ","69,86%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,27/06/2024,6,320 x 50,11,0,"0,00 ","0,0","R$0,00 ","90,91%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,27/06/2024,6,320 x 50,1095,5,"0,00 ","0,0","R$0,00 ","96,71%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,27/06/2024,6,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,27/06/2024,6,300 x 250,169,0,"0,00 ","0,0","R$0,00 ","68,64%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,27/06/2024,6,320 x 50,4797,6,"0,00 ","0,0","R$0,00 ","99,04%"
