Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,26/06/2024,6,970 x 250,373,0,"3,32 ","1,992","R$8,89 ","73,99%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,26/06/2024,6,970 x 250,1957,1,"17,40 ","10,44","R$8,89 ","75,93%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,26/06/2024,6,970 x 250,1011,1,"8,99 ","5,394","R$8,89 ","70,52%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,26/06/2024,6,970 x 250,22,0,"0,20 ","0,12","R$8,89 ","86,36%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,26/06/2024,6,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,26/06/2024,6,970 x 250,12845,5,"114,19 ","68,514","R$8,89 ","67,93%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,26/06/2024,6,970 x 250,19,0,"0,17 ","0,102","R$8,89 ","73,68%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,26/06/2024,6,970 x 250,1021,0,"9,08 ","5,448","R$8,89 ","62,68%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,26/06/2024,6,970 x 250,947,0,"8,42 ","5,052","R$8,89 ","53,22%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,26/06/2024,6,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
