Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,300 x 250,85,0,"0,80 ","0,48","R$9,40 ","80,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,320 x 50,19,0,"0,18 ","0,108","R$9,40 ","47,37%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,320 x 50,28,0,"0,26 ","0,156","R$9,40 ","78,57%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,728 x 90,4,0,"0,04 ","0,024","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,320 x 50,3,0,"0,03 ","0,018","R$9,40 ","66,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,320 x 50,1,0,"0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,728 x 90,1,0,"0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,300 x 250,595,2,"5,59 ","3,354","R$9,40 ","67,39%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,320 x 50,38,0,"0,36 ","0,216","R$9,40 ","76,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,320 x 50,8058,5,"75,75 ","45,45","R$9,40 ","97,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,728 x 90,85,0,"0,80 ","0,48","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,300 x 250,63,0,"0,59 ","0,354","R$9,40 ","57,14%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,320 x 50,2,0,"0,02 ","0,012","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,300 x 250,26,0,"0,24 ","0,144","R$9,40 ","50,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/06/2024,6,320 x 50,81,0,"0,76 ","0,456","R$9,40 ","91,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),JC Online,04/06/2024,6,300 x 250,3417,5,"32,12 ","19,272","R$9,40 ","59,58%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),JC Online,04/06/2024,6,320 x 50,1923,6,"18,08 ","10,848","R$9,40 ","90,98%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Jamildo,04/06/2024,6,300 x 250,3,0,"0,03 ","0,018","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),JC Online,04/06/2024,6,320 x 50,1210,0,"11,37 ","6,822","R$9,40 ","97,77%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),JC Online,04/06/2024,6,728 x 90,44,0,"0,41 ","0,246","R$9,40 ","86,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,300 x 250,9,0,"0,08 ","0,048","R$9,40 ","22,22%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Portal NE10,04/06/2024,6,320 x 50,6,0,"0,06 ","0,036","R$9,40 ","83,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,04/06/2024,6,300 x 250,39138,46,"367,90 ","220,74","R$9,40 ","69,56%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,04/06/2024,6,320 x 50,12795,6,"120,27 ","72,162","R$9,40 ","95,79%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,04/06/2024,6,728 x 90,142,0,"1,33 ","0,798","R$9,40 ","97,89%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,04/06/2024,6,320 x 50,80,0,"0,75 ","0,45","R$9,40 ","98,75%"
