Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/06/2024,6,970 x 250,386,3,"3,43 ","2,058","R$8,89 ","65,28%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/06/2024,6,970 x 250,434,0,"3,86 ","2,316","R$8,89 ","70,51%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,20/06/2024,6,970 x 250,2038,0,"18,12 ","10,872","R$8,89 ","69,97%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/06/2024,6,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,20/06/2024,6,970 x 250,5538,4,"49,23 ","29,538","R$8,89 ","58,61%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,20/06/2024,6,970 x 250,8,0,"0,07 ","0,042","R$8,89 ","87,50%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,20/06/2024,6,970 x 250,715,1,"6,36 ","3,816","R$8,89 ","76,78%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,20/06/2024,6,970 x 250,262,1,"2,33 ","1,398","R$8,89 ","64,89%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,20/06/2024,6,970 x 250,196,0,"1,74 ","1,044","R$8,89 ","65,31%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Rádio Jornal,20/06/2024,6,970 x 250,114,0,"1,01 ","0,606","R$8,89 ","62,28%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,TV Jornal,20/06/2024,6,970 x 250,521,0,"4,63 ","2,778","R$8,89 ","53,55%"
( Venda Direta SJCC) NEOENERGIA,Portal NE10,20/06/2024,6,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Venda Direta SJCC) NEOENERGIA,Portal NE10,20/06/2024,6,300 x 250,60,0,"0,00 ","0,0","R$0,00 ","71,67%"
( Venda Direta SJCC) NEOENERGIA,Portal NE10,20/06/2024,6,300 x 250,26,0,"0,00 ","0,0","R$0,00 ","65,38%"
( Venda Direta SJCC) NEOENERGIA,Interior,20/06/2024,6,300 x 250,44,0,"0,00 ","0,0","R$0,00 ","56,82%"
( Venda Direta SJCC) NEOENERGIA,Interior,20/06/2024,6,300 x 250,8,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Venda Direta SJCC) NEOENERGIA,Interior,20/06/2024,6,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Venda Direta SJCC) NEOENERGIA,JC Online,20/06/2024,6,300 x 250,441,1,"0,00 ","0,0","R$0,00 ","61,22%"
( Venda Direta SJCC) NEOENERGIA,Portal NE10,20/06/2024,6,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","14,29%"
( Venda Direta SJCC) NEOENERGIA,Social 1,20/06/2024,6,300 x 250,2400,2,"0,00 ","0,0","R$0,00 ","68,33%"
( Venda Direta SJCC) NEOENERGIA,Blog do Torcedor,20/06/2024,6,300 x 250,776,1,"0,00 ","0,0","R$0,00 ","57,09%"
( Venda Direta SJCC) NEOENERGIA,JC Online,20/06/2024,6,300 x 250,80,0,"0,00 ","0,0","R$0,00 ","48,75%"
( Venda Direta SJCC) NEOENERGIA,Portal NE10,20/06/2024,6,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Venda Direta SJCC) NEOENERGIA,Rádio Jornal,20/06/2024,6,300 x 250,4,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Venda Direta SJCC) NEOENERGIA,Rádio Jornal,20/06/2024,6,300 x 250,5655,6,"0,00 ","0,0","R$0,00 ","73,69%"
( Venda Direta SJCC) NEOENERGIA,TV Jornal,20/06/2024,6,300 x 250,47,0,"0,00 ","0,0","R$0,00 ","61,70%"
( Venda Direta SJCC) PIXBET,Interior,20/06/2024,6,300 x 250,1169,0,"0,00 ","0,0","R$0,00 ","50,30%"
( Venda Direta SJCC) PIXBET,Interior,20/06/2024,6,320 x 50,1084,0,"0,00 ","0,0","R$0,00 ","91,42%"
( Venda Direta SJCC) PIXBET,Interior,20/06/2024,6,728 x 90,1465,2,"0,00 ","0,0","R$0,00 ","84,10%"
( Venda Direta SJCC) PIXBET,Interior,20/06/2024,6,970 x 250,361,0,"0,00 ","0,0","R$0,00 ","55,96%"
( Venda Direta SJCC) PIXBET,Interior,20/06/2024,6,970 x 90,3202,0,"0,00 ","0,0","R$0,00 ","75,83%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,320 x 50,20,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,320 x 50,15,1,"0,00 ","0,0","R$0,00 ","93,33%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,20/06/2024,6,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,20/06/2024,6,320 x 50,14,0,"0,00 ","0,0","R$0,00 ","85,71%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,20/06/2024,6,320 x 50,144,0,"0,00 ","0,0","R$0,00 ","97,22%"
(VENDAS DIRETAS SJCC ) VITARELLA,Interior,20/06/2024,6,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,20/06/2024,6,300 x 250,56,0,"0,00 ","0,0","R$0,00 ","62,50%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,20/06/2024,6,320 x 50,3626,8,"0,00 ","0,0","R$0,00 ","95,95%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,20/06/2024,6,970 x 250,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,JC Online,20/06/2024,6,320 x 50,218,0,"0,00 ","0,0","R$0,00 ","98,17%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Social 1,20/06/2024,6,300 x 250,845,0,"0,00 ","0,0","R$0,00 ","70,30%"
(VENDAS DIRETAS SJCC ) VITARELLA,Social 1,20/06/2024,6,320 x 50,1973,1,"0,00 ","0,0","R$0,00 ","94,02%"
(VENDAS DIRETAS SJCC ) VITARELLA,Social 1,20/06/2024,6,320 x 50,41,0,"0,00 ","0,0","R$0,00 ","97,56%"
(VENDAS DIRETAS SJCC ) VITARELLA,Blog do Torcedor,20/06/2024,6,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Blog do Torcedor,20/06/2024,6,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Blog do Torcedor,20/06/2024,6,320 x 50,280,0,"0,00 ","0,0","R$0,00 ","97,50%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,300 x 250,10,0,"0,00 ","0,0","R$0,00 ","40,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Portal NE10,20/06/2024,6,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,300 x 250,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,320 x 50,37,0,"0,00 ","0,0","R$0,00 ","86,49%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,320 x 50,46,0,"0,00 ","0,0","R$0,00 ","97,83%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,300 x 600,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,300 x 250,9,0,"0,00 ","0,0","R$0,00 ","77,78%"
(VENDAS DIRETAS SJCC ) VITARELLA,Rádio Jornal,20/06/2024,6,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,300 x 250,613,4,"0,00 ","0,0","R$0,00 ","59,87%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,320 x 50,1154,2,"0,00 ","0,0","R$0,00 ","92,98%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,320 x 50,107,0,"0,00 ","0,0","R$0,00 ","97,20%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,300 x 600,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC ) VITARELLA,TV Jornal,20/06/2024,6,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
