Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,300 x 250,2,1,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,300 x 600,6,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,Native,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,320 x 100,16,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,320 x 50,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,728 x 90,25,0,"0,00 ","0,0","R$0,00 ","96,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,970 x 90,13,0,"0,00 ","0,0","R$0,00 ","92,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,Native,6,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,300 x 250,2402,0,"0,00 ","0,0","R$0,00 ","53,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,300 x 600,14,0,"0,00 ","0,0","R$0,00 ","64,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,320 x 50,263,0,"0,00 ","0,0","R$0,00 ","65,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,728 x 90,9,0,"0,00 ","0,0","R$0,00 ","22,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,970 x 250,2827,0,"0,00 ","0,0","R$0,00 ","68,49%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,970 x 90,4,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,Native,267,0,"0,00 ","0,0","R$0,00 ","50,75%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,320 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,320 x 50,6334,7,"0,00 ","0,0","R$0,00 ","79,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,728 x 90,1657,0,"0,00 ","0,0","R$0,00 ","85,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,970 x 90,960,0,"0,00 ","0,0","R$0,00 ","83,54%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,Native,49,0,"0,00 ","0,0","R$0,00 ","51,02%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,19/09/2024,9,480 x 360v,171,0,"0,00 ","0,0","R$0,00 ","69,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,300 x 250,21,0,"0,00 ","0,0","R$0,00 ","47,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,300 x 600,4,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,320 x 50,88,0,"0,00 ","0,0","R$0,00 ","55,68%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,728 x 90,4,0,"0,00 ","0,0","R$0,00 ","25,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,970 x 250,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,970 x 90,2,0,"0,00 ","0,0","R$0,00 ","150,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,Native,107,0,"0,00 ","0,0","R$0,00 ","32,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,300 x 100,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,320 x 100,94,1,"0,00 ","0,0","R$0,00 ","89,36%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,320 x 50,28,0,"0,00 ","0,0","R$0,00 ","82,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,728 x 90,408,0,"0,00 ","0,0","R$0,00 ","97,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,970 x 90,207,0,"0,00 ","0,0","R$0,00 ","95,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,Native,61,0,"0,00 ","0,0","R$0,00 ","70,49%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,320 x 50,31,0,"0,00 ","0,0","R$0,00 ","29,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,970 x 250,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,Native,14,0,"0,00 ","0,0","R$0,00 ","14,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,19/09/2024,9,300 x 100,8,0,"0,00 ","0,0","R$0,00 ","87,50%"
