Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,06/09/2024,9,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","57,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,06/09/2024,9,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,06/09/2024,9,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","60,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,06/09/2024,9,Native,71,0,"0,00 ","0,0","R$0,00 ","36,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,07/09/2024,9,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","14,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,07/09/2024,9,300 x 600,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,07/09/2024,9,320 x 50,7,0,"0,00 ","0,0","R$0,00 ","14,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,07/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,07/09/2024,9,Native,15,0,"0,00 ","0,0","R$0,00 ","13,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/09/2024,9,300 x 250,10,0,"0,00 ","0,0","R$0,00 ","70,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/09/2024,9,300 x 600,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/09/2024,9,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/09/2024,9,Native,16,0,"0,00 ","0,0","R$0,00 ","31,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,06/09/2024,9,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
