Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 250,15,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 600,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,6,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 250,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,17,0,"0,00 ","0,0","R$0,00 ","29,41%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 100,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 100,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,728 x 90,106,0,"0,00 ","0,0","R$0,00 ","93,40%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 90,29,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 250,392,0,"0,00 ","0,0","R$0,00 ","42,09%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 600,278,0,"0,00 ","0,0","R$0,00 ","69,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,656,0,"0,00 ","0,0","R$0,00 ","45,88%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,728 x 90,117,0,"0,00 ","0,0","R$0,00 ","64,10%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 250,986,5,"0,00 ","0,0","R$0,00 ","66,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 90,64,0,"0,00 ","0,0","R$0,00 ","60,94%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,1220,2,"0,00 ","0,0","R$0,00 ","48,28%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,5229,7,"0,00 ","0,0","R$0,00 ","86,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,728 x 90,2175,1,"0,00 ","0,0","R$0,00 ","90,44%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 90,322,0,"0,00 ","0,0","R$0,00 ","88,20%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,24,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,300 x 250,115,0,"0,00 ","0,0","R$0,00 ","66,96%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,300 x 600,27,0,"0,00 ","0,0","R$0,00 ","74,07%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,320 x 50,105,0,"0,00 ","0,0","R$0,00 ","32,38%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,728 x 90,81,0,"0,00 ","0,0","R$0,00 ","46,91%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,970 x 250,109,0,"0,00 ","0,0","R$0,00 ","62,39%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,970 x 90,45,0,"0,00 ","0,0","R$0,00 ","42,22%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,Native,189,0,"0,00 ","0,0","R$0,00 ","35,45%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,300 x 100,11,0,"0,00 ","0,0","R$0,00 ","90,91%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,320 x 100,64,0,"0,00 ","0,0","R$0,00 ","90,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,320 x 50,28,0,"0,00 ","0,0","R$0,00 ","92,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,728 x 90,541,0,"0,00 ","0,0","R$0,00 ","94,82%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,970 x 90,109,0,"0,00 ","0,0","R$0,00 ","91,74%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,Native,38,0,"0,00 ","0,0","R$0,00 ","84,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,300 x 250,50,0,"0,00 ","0,0","R$0,00 ","42,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,05/09/2024,9,Native,5,0,"0,00 ","0,0","R$0,00 ","60,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,1 x 1,5163,0,"0,00 ","0,0","R$0,00 ","66,07%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 250,2421,0,"0,00 ","0,0","R$0,00 ","61,42%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 600,2198,0,"0,00 ","0,0","R$0,00 ","95,68%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 50,2741,3,"0,00 ","0,0","R$0,00 ","84,70%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,728 x 90,520,0,"0,00 ","0,0","R$0,00 ","68,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 250,896,2,"0,00 ","0,0","R$0,00 ","75,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 90,282,0,"0,00 ","0,0","R$0,00 ","68,79%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,3014,5,"0,00 ","0,0","R$0,00 ","49,42%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » coluna_enem (22219887871),05/09/2024,9,970 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,300 x 250,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,320 x 50,25,0,"0,00 ","0,0","R$0,00 ","68,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,Native,7,0,"0,00 ","0,0","R$0,00 ","85,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,320 x 50,298,0,"0,00 ","0,0","R$0,00 ","97,99%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,728 x 90,63,1,"0,00 ","0,0","R$0,00 ","98,41%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,970 x 90,11,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Vida Fit,05/09/2024,9,Native,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 250,12,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 50,13,0,"0,00 ","0,0","R$0,00 ","46,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,728 x 90,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 250,8,0,"0,00 ","0,0","R$0,00 ","62,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,05/09/2024,9,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,05/09/2024,9,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,05/09/2024,9,728 x 90,404,0,"0,00 ","0,0","R$0,00 ","93,07%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Cultura,05/09/2024,9,970 x 90,120,0,"0,00 ","0,0","R$0,00 ","94,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,1 x 1,200,1,"0,00 ","0,0","R$0,00 ","31,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 100,180,0,"0,00 ","0,0","R$0,00 ","97,78%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 100,410,0,"0,00 ","0,0","R$0,00 ","94,88%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 50,5531,9,"0,00 ","0,0","R$0,00 ","96,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,728 x 90,10551,4,"0,00 ","0,0","R$0,00 ","96,88%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 90,1563,1,"0,00 ","0,0","R$0,00 ","96,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,191,0,"0,00 ","0,0","R$0,00 ","95,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,6,0,"0,00 ","0,0","R$0,00 ","16,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,300 x 250,36249,30,"0,00 ","0,0","R$0,00 ","50,95%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,300 x 600,60,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,320 x 50,7912,4,"0,00 ","0,0","R$0,00 ","28,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,728 x 90,73,0,"0,00 ","0,0","R$0,00 ","45,21%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,970 x 250,138,0,"0,00 ","0,0","R$0,00 ","52,17%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,970 x 90,60,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,Native,10464,15,"0,00 ","0,0","R$0,00 ","38,59%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,300 x 100,9471,6,"0,00 ","0,0","R$0,00 ","74,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,320 x 100,25631,30,"0,00 ","0,0","R$0,00 ","75,08%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,320 x 50,11647,11,"0,00 ","0,0","R$0,00 ","73,85%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,728 x 90,4524,1,"0,00 ","0,0","R$0,00 ","82,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,970 x 90,417,0,"0,00 ","0,0","R$0,00 ","84,89%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,05/09/2024,9,Native,10316,15,"0,00 ","0,0","R$0,00 ","69,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,300 x 100,49,0,"0,00 ","0,0","R$0,00 ","97,96%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,300 x 250,15,0,"0,00 ","0,0","R$0,00 ","73,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,300 x 600,53,0,"0,00 ","0,0","R$0,00 ","81,13%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,320 x 100,205,0,"0,00 ","0,0","R$0,00 ","95,12%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,320 x 50,152,0,"0,00 ","0,0","R$0,00 ","92,11%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,728 x 90,2637,4,"0,00 ","0,0","R$0,00 ","98,18%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,970 x 250,30,0,"0,00 ","0,0","R$0,00 ","86,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,970 x 90,170,0,"0,00 ","0,0","R$0,00 ","94,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,Native,177,0,"0,00 ","0,0","R$0,00 ","67,80%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,05/09/2024,9,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Brasil,05/09/2024,9,728 x 90,6,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Brasil,05/09/2024,9,970 x 250,3,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Brasil,05/09/2024,9,970 x 90,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Brasil,05/09/2024,9,728 x 90,88,0,"0,00 ","0,0","R$0,00 ","95,45%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Brasil,05/09/2024,9,970 x 90,22,0,"0,00 ","0,0","R$0,00 ","81,82%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 50,7,0,"0,00 ","0,0","R$0,00 ","42,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,728 x 90,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 250,5,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,970 x 90,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Economia,05/09/2024,9,728 x 90,143,0,"0,00 ","0,0","R$0,00 ","94,41%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Coluna Economia,05/09/2024,9,970 x 90,63,0,"0,00 ","0,0","R$0,00 ","96,83%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,300 x 250,34,0,"0,00 ","0,0","R$0,00 ","61,76%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,4,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,05/09/2024,9,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,300 x 250,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,320 x 50,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,Native,107,0,"0,00 ","0,0","R$0,00 ","34,58%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,728 x 90,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,05/09/2024,9,970 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,300 x 250,1658,1,"0,00 ","0,0","R$0,00 ","78,66%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,300 x 600,84,0,"0,00 ","0,0","R$0,00 ","14,29%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,320 x 50,766,1,"0,00 ","0,0","R$0,00 ","78,77%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,728 x 90,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,970 x 250,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,Native,347,0,"0,00 ","0,0","R$0,00 ","59,37%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,300 x 100,30,0,"0,00 ","0,0","R$0,00 ","93,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,320 x 100,72,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,320 x 50,183,0,"0,00 ","0,0","R$0,00 ","97,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,728 x 90,200,0,"0,00 ","0,0","R$0,00 ","81,50%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,970 x 90,35,0,"0,00 ","0,0","R$0,00 ","88,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,Native,24,0,"0,00 ","0,0","R$0,00 ","95,83%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,1 x 1,55570,52,"0,00 ","0,0","R$0,00 ","98,30%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,300 x 600,8008,4,"0,00 ","0,0","R$0,00 ","99,83%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,320 x 50,976,0,"0,00 ","0,0","R$0,00 ","99,49%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,Native,176,0,"0,00 ","0,0","R$0,00 ","97,16%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Rádio Jornal,05/09/2024,9,300 x 100,45,0,"0,00 ","0,0","R$0,00 ","97,78%"
