Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,11/07/2024,7,970 x 250,365,3,"3,24 ","1,944","R$8,89 ","63,56%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,11/07/2024,7,970 x 250,2149,3,"19,10 ","11,46","R$8,89 ","75,01%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,11/07/2024,7,970 x 250,1422,0,"12,64 ","7,584","R$8,89 ","65,61%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,11/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,11/07/2024,7,970 x 250,522,0,"4,64 ","2,784","R$8,89 ","63,88%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,11/07/2024,7,970 x 250,172,0,"1,53 ","0,918","R$8,89 ","90,12%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,11/07/2024,7,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,11/07/2024,7,970 x 250,26519,0,"523,75 ","314,25","R$19,75 ","69,42%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,11/07/2024,7,970 x 250,44,0,"0,87 ","0,522","R$19,75 ","63,64%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,11/07/2024,7,970 x 250,1,0,"0,02 ","0,012","R$19,75 ","100,00%"
