Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,17/07/2024,7,970 x 250,220,1,"1,96 ","1,176","R$8,89 ","68,18%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,17/07/2024,7,970 x 250,3,0,"0,03 ","0,018","R$8,89 ","33,33%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,17/07/2024,7,970 x 250,692,0,"6,15 ","3,69","R$8,89 ","68,64%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,17/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,17/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,17/07/2024,7,970 x 250,497,0,"4,42 ","2,652","R$8,89 ","61,62%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,17/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,17/07/2024,7,970 x 250,9,0,"0,08 ","0,048","R$8,89 ","88,89%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,17/07/2024,7,970 x 250,126,0,"1,12 ","0,672","R$8,89 ","71,43%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,17/07/2024,7,970 x 250,9,0,"0,08 ","0,048","R$8,89 ","122,22%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,17/07/2024,7,970 x 250,15245,0,"301,09 ","180,654","R$19,75 ","70,33%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,17/07/2024,7,970 x 250,39,0,"0,77 ","0,462","R$19,75 ","71,79%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Blog do Torcedor,17/07/2024,7,970 x 250,805,0,"15,90 ","9,54","R$19,75 ","73,91%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,17/07/2024,7,970 x 250,41,0,"0,81 ","0,486","R$19,75 ","92,68%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,17/07/2024,7,970 x 250,216,0,"4,27 ","2,562","R$19,75 ","81,94%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,1 x 1,20,0,"0,43 ","0,258","R$21,42 ","55,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,300 x 250,37,0,"0,79 ","0,474","R$21,42 ","56,76%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,320 x 50,21,0,"0,45 ","0,27","R$21,42 ","71,43%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,480 x 360v,23,0,"0,00 ","0,0","R$0,00 ","73,91%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,300 x 250,22,0,"0,47 ","0,282","R$21,42 ","59,09%"
(Venda Direta SJCC) Armazem coral,Portal NE10,17/07/2024,7,480 x 360v,24,0,"0,00 ","0,0","R$0,00 ","50,00%"
(Venda Direta SJCC) Armazem coral,Interior,17/07/2024,7,480 x 360v,2899,2,"0,00 ","0,0","R$0,00 ","76,26%"
(Venda Direta SJCC) Armazem coral,Interior,17/07/2024,7,480 x 360v,159,0,"0,00 ","0,0","R$0,00 ","72,29%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,1 x 1,503,0,"7,52 ","4,512","R$14,96 ","51,69%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,300 x 250,651,1,"9,74 ","5,844","R$14,96 ","71,54%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,320 x 50,1381,1,"20,66 ","12,396","R$14,96 ","91,19%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,480 x 360v,1434,1,"0,00 ","0,0","R$0,00 ","62,95%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,1 x 1,279,3,"4,17 ","2,502","R$14,96 ","36,69%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,320 x 50,362,1,"5,42 ","3,252","R$14,96 ","95,03%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,300 x 250,439,2,"8,66 ","5,196","R$19,73 ","64,24%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,320 x 50,143,0,"2,70 ","1,62","R$18,89 ","89,51%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,728 x 90,1,0,"0,02 ","0,012","R$21,42 ","100,00%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,1 x 1,8047,53,"159,37 ","95,622","R$19,80 ","30,40%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,320 x 50,23,0,"0,35 ","0,21","R$15,24 ","104,35%"
(Venda Direta SJCC) Armazem coral,Social 1,17/07/2024,7,728 x 90,1,0,"0,02 ","0,012","R$21,42 ","100,00%"
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,17/07/2024,7,300 x 250,10,0,"0,15 ","0,09","R$14,96 ","60,00%"
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,17/07/2024,7,320 x 50,5,0,"0,07 ","0,042","R$14,96 ","100,00%"
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,17/07/2024,7,480 x 360v,37,0,"0,00 ","0,0","R$0,00 ","51,35%"
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,17/07/2024,7,1 x 1,1,0,"0,01 ","0,006","R$14,96 ","0,00%"
(Venda Direta SJCC) Armazem coral,JC Online,17/07/2024,7,300 x 250,33,0,"0,49 ","0,294","R$14,96 ","63,64%"
