Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,03/07/2024,7,970 x 250,379,0,"3,37 ","2,022","R$8,89 ","74,14%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,03/07/2024,7,970 x 250,8635,2,"76,77 ","46,062","R$8,89 ","72,67%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,03/07/2024,7,970 x 250,4,0,"0,04 ","0,024","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Receita da Boa,03/07/2024,7,970 x 250,21,0,"0,19 ","0,114","R$8,89 ","95,24%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,03/07/2024,7,970 x 250,4549,0,"89,84 ","53,904","R$19,75 ","71,38%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,03/07/2024,7,970 x 250,338,0,"6,68 ","4,008","R$19,75 ","68,93%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Interior,03/07/2024,7,970 x 250,2,0,"0,04 ","0,024","R$19,75 ","50,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,03/07/2024,7,970 x 250,1985,0,"39,20 ","23,52","R$19,75 ","72,70%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Social 1,03/07/2024,7,970 x 250,55,0,"1,09 ","0,654","R$19,75 ","61,82%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Blog do Torcedor,03/07/2024,7,970 x 250,2365,0,"46,71 ","28,026","R$19,75 ","72,18%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Portal NE10,03/07/2024,7,970 x 250,276,0,"5,45 ","3,27","R$19,75 ","61,59%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,1 x 1,44,0,"0,38 ","0,228","R$8,70 ","77,27%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,300 x 250,52,0,"0,45 ","0,27","R$8,70 ","61,54%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,300 x 600,13,0,"0,11 ","0,066","R$8,70 ","61,54%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,320 x 50,51,0,"0,44 ","0,264","R$8,70 ","74,51%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,320 x 50,89,0,"0,77 ","0,462","R$8,70 ","83,15%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,728 x 90,63,0,"0,55 ","0,33","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Portal NE10,03/07/2024,7,300 x 250,20,0,"0,17 ","0,102","R$8,70 ","50,00%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,300 x 250,941,1,"8,19 ","4,914","R$8,70 ","72,16%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,320 x 50,5505,4,"47,89 ","28,734","R$8,70 ","95,02%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,728 x 90,26,0,"0,23 ","0,138","R$8,70 ","80,77%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,970 x 250,6,0,"0,05 ","0,03","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,1 x 1,2683,17,"23,34 ","14,004","R$8,70 ","31,96%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,320 x 50,29,0,"0,25 ","0,15","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Social 1,03/07/2024,7,728 x 90,1,0,"0,01 ","0,006","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,1 x 1,17,0,"0,15 ","0,09","R$8,70 ","64,71%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,300 x 250,60,0,"0,52 ","0,312","R$8,70 ","83,33%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,300 x 600,4,0,"0,03 ","0,018","R$8,70 ","25,00%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,320 x 50,142,0,"1,24 ","0,744","R$8,70 ","82,39%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,728 x 90,6,0,"0,05 ","0,03","R$8,70 ","66,67%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,1 x 1,10,0,"0,09 ","0,054","R$8,70 ","10,00%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,320 x 50,12,0,"0,10 ","0,06","R$8,70 ","91,67%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,728 x 90,2,0,"0,02 ","0,012","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,1 x 1,2,0,"0,02 ","0,012","R$8,70 ","100,00%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,300 x 600,138,0,"1,20 ","0,72","R$8,70 ","99,28%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,320 x 50,1835,1,"15,96 ","9,576","R$8,70 ","99,51%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,300 x 250,457,1,"3,98 ","2,388","R$8,70 ","70,24%"
(VENDAS DIRETAS SJCC)  PITU,Rádio Jornal,03/07/2024,7,320 x 50,3,0,"0,03 ","0,018","R$8,70 ","66,67%"
(VENDAS DIRETAS SJCC)  PITU,Receita da Boa,03/07/2024,7,300 x 250,4,0,"0,03 ","0,018","R$8,70 ","50,00%"
(VENDAS DIRETAS SJCC)  PITU,Receita da Boa,03/07/2024,7,320 x 50,7,0,"0,06 ","0,036","R$8,70 ","85,71%"
(VENDAS DIRETAS SJCC)  PITU,Receita da Boa,03/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,70 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,1 x 1,98,0,"2,10 ","1,26","R$21,42 ","47,96%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,300 x 250,118,0,"2,53 ","1,518","R$21,42 ","59,32%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,320 x 50,67,0,"1,44 ","0,864","R$21,42 ","68,66%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,480 x 360v,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,320 x 50,939,0,"20,11 ","12,066","R$21,42 ","93,82%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,728 x 90,8,0,"0,17 ","0,102","R$21,42 ","87,50%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,480 x 360v,696,9,"0,00 ","0,0","R$0,00 ","86,38%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,300 x 250,41,0,"0,88 ","0,528","R$21,42 ","17,07%"
(Venda Direta SJCC) Armazem coral,Portal NE10,03/07/2024,7,480 x 360v,7,0,"0,00 ","0,0","R$0,00 ","42,86%"
(Venda Direta SJCC) Armazem coral,Interior,03/07/2024,7,480 x 360v,133,1,"0,00 ","0,0","R$0,00 ","70,68%"
(Venda Direta SJCC) Armazem coral,Interior,03/07/2024,7,480 x 360v,7125,44,"0,00 ","0,0","R$0,00 ","85,02%"
(Venda Direta SJCC) Armazem coral,Interior,03/07/2024,7,480 x 360v,74,1,"0,00 ","0,0","R$0,00 ","68,49%"
(Venda Direta SJCC) Armazem coral,Interior,03/07/2024,7,480 x 360v,12,0,"0,00 ","0,0","R$0,00 ","91,67%"
(Venda Direta SJCC) Armazem coral,JC Online,03/07/2024,7,300 x 250,238,1,"3,56 ","2,136","R$14,96 ","73,53%"
(Venda Direta SJCC) Armazem coral,JC Online,03/07/2024,7,320 x 50,3795,5,"56,77 ","34,062","R$14,96 ","93,45%"
(Venda Direta SJCC) Armazem coral,JC Online,03/07/2024,7,480 x 360v,409,1,"0,00 ","0,0","R$0,00 ","59,18%"
(Venda Direta SJCC) Armazem coral,JC Online,03/07/2024,7,320 x 50,2051,0,"30,68 ","18,408","R$14,96 ","97,32%"
(Venda Direta SJCC) Armazem coral,JC Online,03/07/2024,7,728 x 90,1,0,"0,01 ","0,006","R$14,96 ","100,00%"
(Venda Direta SJCC) Armazem coral,Social 1,03/07/2024,7,300 x 250,1212,3,"25,74 ","15,444","R$21,24 ","68,81%"
