Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,29/07/2024,7,970 x 250,5899,2,"52,44 ","31,464","R$8,89 ","68,47%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Interior,29/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","0,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,29/07/2024,7,970 x 250,12453,8,"110,71 ","66,426","R$8,89 ","67,20%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,29/07/2024,7,970 x 250,4,0,"0,04 ","0,024","R$8,89 ","50,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,29/07/2024,7,970 x 250,715,1,"6,36 ","3,816","R$8,89 ","57,20%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,29/07/2024,7,970 x 250,5860,1,"52,10 ","31,26","R$8,89 ","55,87%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,29/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,29/07/2024,7,970 x 250,2,0,"0,02 ","0,012","R$8,89 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Receita da Boa,29/07/2024,7,970 x 250,1,0,"0,01 ","0,006","R$8,89 ","0,00%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,3962,0,"0,00 ","0,0","R$0,00 ","52,41%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,480 x 360,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,136,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,6673,0,"0,00 ","0,0","R$0,00 ","69,79%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,617,0,"0,00 ","0,0","R$0,00 ","54,78%"
(Projeto SJCC) Dailymotion,Interior,29/07/2024,7,300 x 250,87988,0,"0,00 ","0,0","R$0,00 ","71,54%"
(Projeto SJCC) Dailymotion,Interior,29/07/2024,7,300 x 250,1884,0,"0,00 ","0,0","R$0,00 ","56,21%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,28,0,"0,00 ","0,0","R$0,00 ","64,29%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,186704,0,"0,00 ","0,0","R$0,00 ","61,97%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,9,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,4,0,"0,00 ","0,0","R$0,00 ","75,00%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,215,0,"0,00 ","0,0","R$0,00 ","52,56%"
(Projeto SJCC) Dailymotion,Social 1,29/07/2024,7,300 x 250,662129,0,"0,00 ","0,0","R$0,00 ","59,45%"
(Projeto SJCC) Dailymotion,Social 1,29/07/2024,7,480 x 360,87290,0,"0,00 ","0,0","R$0,00 ","68,19%"
(Projeto SJCC) Dailymotion,Blog do Torcedor,29/07/2024,7,300 x 250,51306,0,"0,00 ","0,0","R$0,00 ","52,97%"
(Projeto SJCC) Dailymotion,JC Online,29/07/2024,7,300 x 250,6241,0,"0,00 ","0,0","R$0,00 ","68,31%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,3206,0,"0,00 ","0,0","R$0,00 ","50,09%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,91,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) Dailymotion,Portal NE10,29/07/2024,7,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","57,14%"
(Projeto SJCC) Dailymotion,Rádio Jornal,29/07/2024,7,300 x 250,7259,0,"0,00 ","0,0","R$0,00 ","61,63%"
(Projeto SJCC) Dailymotion,Rádio Jornal,29/07/2024,7,300 x 250,2359,0,"0,00 ","0,0","R$0,00 ","71,03%"
(Projeto SJCC) Dailymotion,Rádio Jornal,29/07/2024,7,300 x 250,64,0,"0,00 ","0,0","R$0,00 ","71,88%"
(Projeto SJCC) Dailymotion,TV Jornal,29/07/2024,7,300 x 250,23509,0,"0,00 ","0,0","R$0,00 ","61,71%"
(Projeto SJCC) Dailymotion,TV Jornal,29/07/2024,7,480 x 360,1007,0,"0,00 ","0,0","R$0,00 ","72,69%"
(Projeto SJCC) Dailymotion,TV Jornal,29/07/2024,7,300 x 250,281,0,"0,00 ","0,0","R$0,00 ","107,83%"
(Projeto SJCC) Dailymotion,Interior,29/07/2024,7,300 x 250,77,0,"0,00 ","0,0","R$0,00 ","87,01%"
(Projeto SJCC) MGID,Portal NE10,29/07/2024,7,320 x 100,1599,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Interior,29/07/2024,7,320 x 100,58691,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Interior,29/07/2024,7,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,JC Online,29/07/2024,7,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,JC Online,29/07/2024,7,320 x 100,69456,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,JC Online,29/07/2024,7,320 x 100,6,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Social 1,29/07/2024,7,320 x 100,662029,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Social 1,29/07/2024,7,320 x 100,1774,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Blog do Torcedor,29/07/2024,7,320 x 100,69861,0,"0,00 ","0,0","R$0,00 ","0,00%"
(Projeto SJCC) MGID,Blog do Torcedor,29/07/2024,7,320 x 100,382,0,"0,00 ","0,0","R$0,00 ","0,00%"
