Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,300 x 250,5,0,R$0.05 ,R$0.03,R$9.40 ,60.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,320 x 50,1115,0,R$10.48 ,R$6.29,R$9.40 ,96.86%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,728 x 90,481,0,R$4.52 ,R$2.71,R$9.40 ,98.13%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,320 x 50,13,0,R$0.12 ,R$0.07,R$9.40 ,92.31%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Social 1,06/05/2024,728 x 90,106,0,R$1.00 ,R$0.6,R$9.40 ,98.11%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,300 x 250,9,0,R$0.08 ,R$0.05,R$9.40 ,66.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,320 x 50,5,0,R$0.05 ,R$0.03,R$9.40 ,40.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,300 x 250,21,0,R$0.20 ,R$0.12,R$9.40 ,61.90%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,320 x 50,6,0,R$0.06 ,R$0.04,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,300 x 250,29,0,R$0.27 ,R$0.16,R$9.40 ,65.52%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,320 x 50,10,0,R$0.09 ,R$0.05,R$9.40 ,50.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,728 x 90,1,0,R$0.01 ,R$0.01,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,970 x 250,1,0,R$0.01 ,R$0.01,R$9.40 ,0.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,300 x 250,88,0,R$0.83 ,R$0.5,R$9.40 ,75.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,320 x 50,42,1,R$0.39 ,R$0.23,R$9.40 ,97.62%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,728 x 90,1,0,R$0.01 ,R$0.01,R$9.40 ,0.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,05/05/2024,300 x 250,81,0,R$0.76 ,R$0.46,R$9.40 ,64.20%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,05/05/2024,320 x 50,31,0,R$0.29 ,R$0.17,R$9.40 ,96.77%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,300 x 250,719,3,R$6.76 ,R$4.06,R$9.40 ,62.90%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,320 x 50,481,2,R$4.52 ,R$2.71,R$9.40 ,92.31%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,728 x 90,12,0,R$0.11 ,R$0.07,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,300 x 250,2873,8,R$27.01 ,R$16.21,R$9.40 ,67.62%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,320 x 50,687,1,R$6.46 ,R$3.88,R$9.40 ,94.47%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,728 x 90,22,0,R$0.21 ,R$0.13,R$9.40 ,86.36%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,300 x 250,1102,6,R$10.36 ,R$6.22,R$9.40 ,62.70%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,320 x 50,2368,1,R$22.26 ,R$13.36,R$9.40 ,95.61%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,728 x 90,88,0,R$0.83 ,R$0.5,R$9.40 ,98.86%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,320 x 50,4088,9,R$38.43 ,R$23.06,R$9.40 ,97.02%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,728 x 90,67,0,R$0.63 ,R$0.38,R$9.40 ,95.52%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,320 x 50,3657,10,R$34.38 ,R$20.63,R$9.40 ,96.53%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,728 x 90,83,3,R$0.78 ,R$0.47,R$9.40 ,89.16%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,320 x 50,3387,5,R$31.84 ,R$19.1,R$9.40 ,97.22%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,728 x 90,126,3,R$1.18 ,R$0.71,R$9.40 ,92.86%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,320 x 50,3543,7,R$33.30 ,R$19.98,R$9.40 ,97.43%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,728 x 90,216,5,R$2.03 ,R$1.22,R$9.40 ,97.22%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,05/05/2024,320 x 50,3711,6,R$34.88 ,R$20.93,R$9.40 ,97.39%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,05/05/2024,728 x 90,145,3,R$1.36 ,R$0.82,R$9.40 ,98.62%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,320 x 50,2498,3,R$23.48 ,R$14.09,R$9.40 ,97.80%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,728 x 90,71,0,R$0.67 ,R$0.4,R$9.40 ,94.37%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,320 x 50,90,0,R$0.85 ,R$0.51,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,728 x 90,44,1,R$0.41 ,R$0.25,R$9.40 ,93.18%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,320 x 50,36,0,R$0.34 ,R$0.2,R$9.40 ,97.22%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,728 x 90,38,0,R$0.36 ,R$0.22,R$9.40 ,94.74%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,300 x 250,13,1,R$0.12 ,R$0.07,R$9.40 ,92.31%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,300 x 250,61,2,R$0.57 ,R$0.34,R$9.40 ,91.80%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,300 x 250,28,0,R$0.26 ,R$0.16,R$9.40 ,89.29%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/05/2024,300 x 250,2,0,R$0.02 ,R$0.01,R$9.40 ,50.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,300 x 250,12,0,R$0.11 ,R$0.07,R$9.40 ,91.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,300 x 250,3,0,R$0.03 ,R$0.02,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,300 x 250,1,0,R$0.01 ,R$0.01,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,01/05/2024,320 x 50,39,0,R$0.37 ,R$0.22,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,02/05/2024,320 x 50,114,0,R$1.07 ,R$0.64,R$9.40 ,98.25%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,03/05/2024,320 x 50,40,1,R$0.38 ,R$0.23,R$9.40 ,90.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,06/05/2024,320 x 50,4,0,R$0.04 ,R$0.02,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,07/05/2024,320 x 50,19,0,R$0.18 ,R$0.11,R$9.40 ,94.74%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/05/2024,320 x 50,48,0,R$0.45 ,R$0.27,R$9.40 ,102.08%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,300 x 250,16,0,R$0.06 ,R$0.04,R$3.74 ,75.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,320 x 50,56,0,R$0.21 ,R$0.13,R$3.74 ,69.64%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,300 x 250,30,0,R$0.11 ,R$0.07,R$3.74 ,60.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,320 x 50,53,0,R$0.20 ,R$0.12,R$3.74 ,83.02%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,970 x 250,1,0,R$0.00 ,R$0.0,R$3.74 ,0.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,03/05/2024,300 x 250,22,0,R$0.08 ,R$0.05,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,03/05/2024,320 x 50,32,0,R$0.12 ,R$0.07,R$3.74 ,81.25%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,03/05/2024,970 x 250,2,0,R$0.01 ,R$0.01,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/05/2024,300 x 250,3,0,R$0.01 ,R$0.01,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/05/2024,320 x 50,11,0,R$0.04 ,R$0.02,R$3.74 ,81.82%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,05/05/2024,300 x 250,12,0,R$0.04 ,R$0.02,R$3.74 ,33.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,05/05/2024,320 x 50,37,0,R$0.14 ,R$0.08,R$3.74 ,81.08%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,300 x 250,30,0,R$0.11 ,R$0.07,R$3.74 ,63.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,320 x 50,57,0,R$0.21 ,R$0.13,R$3.74 ,78.95%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,970 x 250,3,0,R$0.01 ,R$0.01,R$3.74 ,166.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,300 x 250,13,0,R$0.05 ,R$0.03,R$3.74 ,84.62%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,320 x 50,61,0,R$0.23 ,R$0.14,R$3.74 ,85.25%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,08/05/2024,300 x 250,7,0,R$0.03 ,R$0.02,R$3.74 ,71.43%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,08/05/2024,320 x 50,68,0,R$0.25 ,R$0.15,R$3.74 ,85.29%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,08/05/2024,970 x 250,1,0,R$0.00 ,R$0.0,R$3.74 ,200.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,320 x 50,141,0,R$0.53 ,R$0.32,R$3.74 ,92.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,320 x 50,68,0,R$0.25 ,R$0.15,R$3.74 ,88.24%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,03/05/2024,320 x 50,33,0,R$0.12 ,R$0.07,R$3.74 ,87.88%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/05/2024,320 x 50,22,0,R$0.08 ,R$0.05,R$3.74 ,90.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,05/05/2024,320 x 50,24,0,R$0.09 ,R$0.05,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,320 x 50,60,0,R$0.22 ,R$0.13,R$3.74 ,88.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,320 x 50,29,0,R$0.11 ,R$0.07,R$3.74 ,93.10%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,08/05/2024,320 x 50,15,0,R$0.06 ,R$0.04,R$3.74 ,93.33%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,01/05/2024,300 x 250,30,0,R$0.11 ,R$0.07,R$3.74 ,40.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,02/05/2024,300 x 250,41,0,R$0.15 ,R$0.09,R$3.74 ,70.73%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,03/05/2024,300 x 250,27,0,R$0.10 ,R$0.06,R$3.74 ,66.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/05/2024,300 x 250,48,0,R$0.18 ,R$0.11,R$3.74 ,93.75%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,05/05/2024,300 x 250,17,0,R$0.06 ,R$0.04,R$3.74 ,52.94%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,06/05/2024,300 x 250,163,0,R$0.61 ,R$0.37,R$3.74 ,66.87%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,07/05/2024,300 x 250,36,0,R$0.13 ,R$0.08,R$3.74 ,77.78%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,08/05/2024,300 x 250,21,0,R$0.08 ,R$0.05,R$3.74 ,66.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,300 x 250,1006,0,R$3.76 ,R$2.26,R$3.74 ,55.58%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,320 x 50,2301,0,R$8.61 ,R$5.17,R$3.74 ,91.63%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,970 x 250,9,0,R$0.03 ,R$0.02,R$3.74 ,66.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,02/05/2024,300 x 250,1134,0,R$4.24 ,R$2.54,R$3.74 ,59.68%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,02/05/2024,320 x 50,1033,0,R$3.86 ,R$2.32,R$3.74 ,84.34%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,02/05/2024,970 x 250,15,0,R$0.06 ,R$0.04,R$3.74 ,60.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,03/05/2024,300 x 250,845,0,R$3.16 ,R$1.9,R$3.74 ,61.89%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,03/05/2024,320 x 50,975,0,R$3.65 ,R$2.19,R$3.74 ,81.60%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,03/05/2024,970 x 250,43,0,R$0.16 ,R$0.1,R$3.74 ,16.28%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/05/2024,300 x 250,842,0,R$3.15 ,R$1.89,R$3.74 ,59.50%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/05/2024,320 x 50,1018,0,R$3.81 ,R$2.29,R$3.74 ,77.88%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/05/2024,970 x 250,6,0,R$0.02 ,R$0.01,R$3.74 ,16.67%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,05/05/2024,300 x 250,2358,0,R$8.82 ,R$5.29,R$3.74 ,68.83%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,05/05/2024,320 x 50,620,0,R$2.32 ,R$1.39,R$3.74 ,79.19%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,05/05/2024,970 x 250,7,0,R$0.03 ,R$0.02,R$3.74 ,71.43%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,300 x 250,955,0,R$3.57 ,R$2.14,R$3.74 ,60.17%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,320 x 50,1608,0,R$6.01 ,R$3.61,R$3.74 ,76.79%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,970 x 250,35,0,R$0.13 ,R$0.08,R$3.74 ,71.43%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,300 x 250,494,0,R$1.85 ,R$1.11,R$3.74 ,62.47%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,320 x 50,2272,0,R$8.50 ,R$5.1,R$3.74 ,77.79%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,970 x 250,22,0,R$0.08 ,R$0.05,R$3.74 ,50.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,300 x 250,752,0,R$2.81 ,R$1.69,R$3.74 ,55.85%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,320 x 50,1962,0,R$7.34 ,R$4.4,R$3.74 ,85.03%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,970 x 250,39,0,R$0.15 ,R$0.09,R$3.74 ,48.72%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,320 x 50,1294,0,R$4.84 ,R$2.9,R$3.74 ,97.45%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,02/05/2024,320 x 50,1648,0,R$6.16 ,R$3.7,R$3.74 ,97.63%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,03/05/2024,320 x 50,1658,0,R$6.20 ,R$3.72,R$3.74 ,97.35%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/05/2024,320 x 50,1972,0,R$7.38 ,R$4.43,R$3.74 ,95.64%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,05/05/2024,320 x 50,1087,0,R$4.07 ,R$2.44,R$3.74 ,95.58%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,320 x 50,1328,0,R$4.97 ,R$2.98,R$3.74 ,96.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,320 x 50,1075,0,R$4.02 ,R$2.41,R$3.74 ,96.93%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,320 x 50,1303,0,R$4.87 ,R$2.92,R$3.74 ,96.32%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,01/05/2024,300 x 250,332,0,R$1.24 ,R$0.74,R$3.74 ,53.61%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,02/05/2024,300 x 250,789,0,R$2.95 ,R$1.77,R$3.74 ,64.13%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,03/05/2024,300 x 250,773,0,R$2.89 ,R$1.73,R$3.74 ,54.59%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/05/2024,300 x 250,714,0,R$2.67 ,R$1.6,R$3.74 ,48.88%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,05/05/2024,300 x 250,482,0,R$1.80 ,R$1.08,R$3.74 ,61.62%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,06/05/2024,300 x 250,647,0,R$2.42 ,R$1.45,R$3.74 ,49.61%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,07/05/2024,300 x 250,765,0,R$2.86 ,R$1.72,R$3.74 ,57.91%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,300 x 250,620,0,R$2.32 ,R$1.39,R$3.74 ,40.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,08/05/2024,970 x 250,1,0,R$0.00 ,R$0.0,R$3.74 ,100.00%
