Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,300 x 250,1830,3,"R$17,20 ","10,32","R$9,40 ","67,16%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,320 x 50,1233,3,"R$11,59 ","6,954","R$9,40 ","74,35%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,728 x 90,327,0,"R$3,07 ","1,842","R$9,40 ","73,70%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,970 x 250,183,0,"R$1,72 ","1,032","R$9,40 ","79,78%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,320 x 50,672,1,"R$6,32 ","3,792","R$9,40 ","94,64%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,728 x 90,1107,1,"R$10,41 ","6,246","R$9,40 ","90,20%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,300 x 250,43,0,"R$0,40 ","0,24","R$9,40 ","74,42%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,320 x 50,12,0,"R$0,11 ","0,066","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,320 x 50,12,0,"R$0,11 ","0,066","R$9,40 ","66,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,728 x 90,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,08/04/2024,4,970 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,08/04/2024,4,300 x 250,2413,3,"R$22,68 ","13,608","R$9,40 ","66,02%"
