Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,300 x 250,1293,7,"R$12,15 ","7,29","R$9,40 ","56,07%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,320 x 50,1674,0,"R$15,74 ","9,444","R$9,40 ","78,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,728 x 90,171,0,"R$1,61 ","0,966","R$9,40 ","78,95%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,970 x 250,93,1,"R$0,87 ","0,522","R$9,40 ","90,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,320 x 50,488,3,"R$4,59 ","2,754","R$9,40 ","94,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,728 x 90,899,4,"R$8,45 ","5,07","R$9,40 ","85,09%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,300 x 250,19,0,"R$0,18 ","0,108","R$9,40 ","52,63%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,320 x 50,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,10/04/2024,4,320 x 50,4,0,"R$0,04 ","0,024","R$9,40 ","75,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,300 x 250,1234,3,"R$11,60 ","6,96","R$9,40 ","70,05%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,320 x 50,609,0,"R$5,72 ","3,432","R$9,40 ","80,76%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,728 x 90,17,0,"R$0,16 ","0,096","R$9,40 ","64,71%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,970 x 250,4,0,"R$0,04 ","0,024","R$9,40 ","25,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,320 x 50,40,0,"R$0,38 ","0,228","R$9,40 ","97,50%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,728 x 90,48,0,"R$0,45 ","0,27","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,10/04/2024,4,320 x 50,1610,9,"R$15,13 ","9,078","R$9,40 ","101,49%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,300 x 250,488,1,"R$1,83 ","1,098","R$3,74 ","64,75%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,320 x 50,348,0,"R$1,30 ","0,78","R$3,74 ","76,72%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,970 x 250,14,0,"R$0,05 ","0,03","R$3,74 ","85,71%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,320 x 50,1736,3,"R$6,49 ","3,894","R$3,74 ","93,66%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,300 x 250,116,1,"R$0,43 ","0,258","R$3,74 ","38,79%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,10/04/2024,4,300 x 250,3457,5,"R$12,93 ","7,758","R$3,74 ","60,41%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,10/04/2024,4,320 x 50,895,1,"R$3,35 ","2,01","R$3,74 ","73,38%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,10/04/2024,4,320 x 50,213,0,"R$0,80 ","0,48","R$3,74 ","96,71%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,10/04/2024,4,300 x 250,25,0,"R$0,09 ","0,054","R$3,74 ","56,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,10/04/2024,4,320 x 50,1,0,"R$0,00 ","0,0","R$3,74 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,10/04/2024,4,300 x 250,1036,3,"R$3,87 ","2,322","R$3,74 ","61,57%"
