Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,300 x 250,1545,7,"R$14,52 ","8,712","R$9,40 ","66,30%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,320 x 50,1645,4,"R$15,46 ","9,276","R$9,40 ","82,59%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,320 x 50,291,2,"R$2,74 ","1,644","R$9,40 ","98,28%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,728 x 90,988,3,"R$9,29 ","5,574","R$9,40 ","99,19%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,300 x 250,23,1,"R$0,22 ","0,132","R$9,40 ","56,52%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","66,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,320 x 50,9,0,"R$0,08 ","0,048","R$9,40 ","11,11%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,300 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,04/04/2024,4,728 x 90,1,0,"R$0,01 ","0,006","R$9,40 ","200,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,300 x 250,1344,4,"R$12,63 ","7,578","R$9,40 ","67,31%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,320 x 50,1696,6,"R$15,94 ","9,564","R$9,40 ","80,57%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,320 x 50,20,0,"R$0,19 ","0,114","R$9,40 ","95,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,728 x 90,62,0,"R$0,58 ","0,348","R$9,40 ","96,77%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,320 x 50,8,1,"R$0,08 ","0,048","R$9,40 ","75,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,04/04/2024,4,320 x 50,478,3,"R$4,49 ","2,694","R$9,40 ","97,28%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,300 x 250,83,0,"R$0,31 ","0,186","R$3,74 ","68,67%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,320 x 50,77,0,"R$0,29 ","0,174","R$3,74 ","85,71%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,320 x 50,2241,2,"R$8,38 ","5,028","R$3,74 ","94,82%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,300 x 250,111,0,"R$0,42 ","0,252","R$3,74 ","30,63%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/04/2024,4,300 x 250,1816,4,"R$6,79 ","4,074","R$3,74 ","64,86%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/04/2024,4,320 x 50,2435,1,"R$9,11 ","5,466","R$3,74 ","78,63%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/04/2024,4,320 x 50,34,0,"R$0,13 ","0,078","R$3,74 ","97,06%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,04/04/2024,4,300 x 250,10,0,"R$0,04 ","0,024","R$3,74 ","60,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,300 x 250,898,2,"R$3,36 ","2,016","R$3,74 ","62,17%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,320 x 50,907,0,"R$3,39 ","2,034","R$3,74 ","82,43%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,320 x 50,50,0,"R$0,19 ","0,114","R$3,74 ","100,00%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,04/04/2024,4,300 x 250,2,0,"R$0,01 ","0,006","R$3,74 ","50,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,JC Online,04/04/2024,4,300 x 250,424,1,"R$7,06 ","4,236","R$16,66 ","70,75%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,JC Online,04/04/2024,4,320 x 50,403,2,"R$6,71 ","4,026","R$16,66 ","81,05%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,JC Online,04/04/2024,4,320 x 50,148,1,"R$2,47 ","1,482","R$16,66 ","98,65%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,JC Online,04/04/2024,4,728 x 90,4,0,"R$0,07 ","0,042","R$16,66 ","100,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,JC Online,04/04/2024,4,300 x 250,6,0,"R$0,10 ","0,06","R$16,66 ","33,33%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Portal NE10,04/04/2024,4,300 x 250,32,0,"R$0,53 ","0,318","R$16,66 ","78,13%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Portal NE10,04/04/2024,4,320 x 50,7,0,"R$0,12 ","0,072","R$16,66 ","100,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Portal NE10,04/04/2024,4,320 x 50,5,0,"R$0,08 ","0,048","R$16,66 ","100,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Portal NE10,04/04/2024,4,728 x 90,16,0,"R$0,27 ","0,162","R$16,66 ","100,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,04/04/2024,4,300 x 250,65,0,"R$1,08 ","0,648","R$16,66 ","64,62%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,04/04/2024,4,320 x 50,157,0,"R$2,62 ","1,572","R$16,66 ","94,23%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,04/04/2024,4,320 x 50,148,0,"R$2,47 ","1,482","R$16,66 ","99,32%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,04/04/2024,4,728 x 90,11,0,"R$0,18 ","0,108","R$16,66 ","100,00%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,04/04/2024,4,300 x 250,5,0,"R$0,08 ","0,048","R$16,66 ","40,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,04/04/2024,4,970 x 250,802,2,"R$7,13 ","4,278","R$8,89 ","70,57%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,04/04/2024,4,970 x 250,3,0,"R$0,03 ","0,018","R$8,89 ","33,33%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,04/04/2024,4,970 x 250,4,0,"R$0,04 ","0,024","R$8,89 ","75,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,04/04/2024,4,970 x 250,5,0,"R$0,04 ","0,024","R$8,89 ","60,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,04/04/2024,4,970 x 250,16,0,"R$0,14 ","0,084","R$8,89 ","68,75%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,04/04/2024,4,970 x 250,1,0,"R$0,01 ","0,006","R$8,89 ","100,00%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,04/04/2024,4,300 x 250,3785,0,"R$93,43 ","56,058","R$24,68 ","69,08%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Jamildo,04/04/2024,4,300 x 250,798,0,"R$19,70 ","11,82","R$24,68 ","45,10%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,04/04/2024,4,300 x 250,553,0,"R$13,65 ","8,19","R$24,68 ","55,88%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,300 x 250,640,1,"R$8,58 ","5,148","R$13,40 ","73,13%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,300 x 600,59,0,"R$0,79 ","0,474","R$13,40 ","37,29%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,728 x 90,505,0,"R$6,77 ","4,062","R$13,40 ","89,70%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,300 x 250,202,0,"R$2,71 ","1,626","R$13,40 ","70,79%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,04/04/2024,4,300 x 250,93,0,"R$1,25 ","0,75","R$13,40 ","81,72%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,04/04/2024,4,300 x 600,5,0,"R$0,07 ","0,042","R$13,40 ","80,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,04/04/2024,4,728 x 90,4,0,"R$0,05 ","0,03","R$13,40 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,04/04/2024,4,300 x 250,3,0,"R$0,04 ","0,024","R$13,40 ","66,67%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,300 x 250,9876,14,"R$132,34 ","79,404","R$13,40 ","67,05%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,300 x 600,658,1,"R$8,82 ","5,292","R$13,40 ","83,43%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,728 x 90,12,0,"R$0,16 ","0,096","R$13,40 ","50,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,970 x 250,21,0,"R$0,28 ","0,168","R$13,40 ","66,67%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,728 x 90,4707,1,"R$63,07 ","37,842","R$13,40 ","96,62%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,04/04/2024,4,300 x 250,696,0,"R$9,33 ","5,598","R$13,40 ","57,33%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,300 x 250,32,0,"R$0,43 ","0,258","R$13,40 ","59,38%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,300 x 600,2,0,"R$0,03 ","0,018","R$13,40 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,04/04/2024,4,728 x 90,14,0,"R$0,19 ","0,114","R$13,40 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,04/04/2024,4,300 x 250,657,8,"R$8,80 ","5,28","R$13,40 ","64,08%"
