Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,300 x 250,1531,3,"R$14,39 ","8,634","R$9,40 ","60,12%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,320 x 50,1203,2,"R$11,31 ","6,786","R$9,40 ","87,35%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,728 x 90,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,970 x 250,2,0,"R$0,02 ","0,012","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,320 x 50,619,0,"R$5,82 ","3,492","R$9,40 ","97,25%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,728 x 90,342,0,"R$3,21 ","1,926","R$9,40 ","96,49%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,300 x 250,33,0,"R$0,31 ","0,186","R$9,40 ","69,70%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/04/2024,4,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,300 x 250,776,1,"R$7,29 ","4,374","R$9,40 ","59,41%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,320 x 50,1001,0,"R$9,41 ","5,646","R$9,40 ","93,21%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,728 x 90,119,1,"R$1,12 ","0,672","R$9,40 ","98,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,320 x 50,1184,0,"R$11,13 ","6,678","R$9,40 ","98,14%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,728 x 90,404,1,"R$3,80 ","2,28","R$9,40 ","99,75%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,320 x 50,4,0,"R$0,04 ","0,024","R$9,40 ","75,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,300 x 250,1127,2,"R$10,59 ","6,354","R$9,40 ","72,23%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,320 x 50,5,0,"R$0,05 ","0,03","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/04/2024,4,300 x 250,155,0,"R$1,46 ","0,876","R$9,40 ","43,87%"
