Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,300 x 250,539,3,"R$5,07 ","3,042","R$9,40 ","60,11%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,320 x 50,485,1,"R$4,56 ","2,736","R$9,40 ","90,91%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,970 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,320 x 50,299,3,"R$2,81 ","1,686","R$9,40 ","97,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,728 x 90,64,1,"R$0,60 ","0,36","R$9,40 ","96,88%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,300 x 250,9,0,"R$0,08 ","0,048","R$9,40 ","44,44%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,30/04/2024,5,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,300 x 250,261,1,"R$2,45 ","1,47","R$9,40 ","60,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,320 x 50,308,0,"R$2,90 ","1,74","R$9,40 ","94,81%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,728 x 90,19,0,"R$0,18 ","0,108","R$9,40 ","94,74%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,320 x 50,43,0,"R$0,40 ","0,24","R$9,40 ","97,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,728 x 90,24,0,"R$0,23 ","0,138","R$9,40 ","95,83%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,320 x 50,2,0,"R$0,02 ","0,012","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,300 x 250,842,0,"R$7,91 ","4,746","R$9,40 ","72,92%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,30/04/2024,5,300 x 250,7,0,"R$0,07 ","0,042","R$9,40 ","85,71%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,30/04/2024,5,300 x 250,866,2,"R$8,14 ","4,884","R$9,40 ","60,05%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,30/04/2024,5,320 x 50,499,0,"R$4,69 ","2,814","R$9,40 ","82,36%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,30/04/2024,5,728 x 90,5,0,"R$0,05 ","0,03","R$9,40 ","20,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,30/04/2024,5,970 x 250,2,0,"R$0,02 ","0,012","R$9,40 ","0,00%"
