Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$),eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),3/2/2024,0 x 0,-1,",10869286,11238766,21720229610,",331,3,"R$0,67 ","R$2,03 ","88,99%"
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),3/3/2024,0 x 0,-1,",10869286,11238766,21720229610,",278,2,"R$0,53 ","R$1,89 ","87,12%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),3/1/2024,0 x 0,-1,",10869286,11238766,21737767482,",111,0,"R$0,54 ","R$4,83 ","55,86%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,",30,0,"R$0,13 ","R$4,31 ","71,43%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),3/3/2024,0 x 0,-1,",10869286,11238766,21737767482,",36,0,"R$0,19 ","R$5,38 ","70,97%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » amp_stories (22722750494),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,22722750494,",1,0,"R$0,00 ","R$0,19 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),3/1/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",353,2,"R$0,50 ","R$1,41 ","98,02%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",44,0,"R$0,22 ","R$5,11 ","97,73%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),3/3/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",57,0,"R$0,47 ","R$8,26 ","96,49%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),3/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",132,1,"R$0,07 ","R$0,51 ","86,72%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",77,0,"R$0,07 ","R$0,88 ","89,86%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),3/3/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",49,0,"R$0,04 ","R$0,89 ","85,42%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),3/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 ","R$0,44 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,04 ","R$44,42 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » radio_jornal (22042866649) » caruaru (22042962197) » video (22683744243),3/1/2024,0 x 0,-1,",10869286,11238766,21737767482,22042866649,22042962197,22683744243,",8,0,"R$0,00 ","R$0,40 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » radio_jornal (22042866649) » caruaru (22042962197) » video (22683744243),3/2/2024,0 x 0,-1,",10869286,11238766,21737767482,22042866649,22042962197,22683744243,",4,0,"R$0,00 ","R$0,34 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » radio_jornal (22042866649) » caruaru (22042962197) » video (22683744243),3/3/2024,0 x 0,-1,",10869286,11238766,21737767482,22042866649,22042962197,22683744243,",2,0,"R$0,00 ","R$0,25 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » indica (22674207097),3/1/2024,0 x 0,-1,",10869286,11238766,22674207097,",8,0,"R$0,01 ","R$1,65 ","87,50%"
-,parceiros (10869286) » ne_10 (11238766) » indica (22674207097),3/3/2024,0 x 0,-1,",10869286,11238766,22674207097,",2,0,"R$0,00 ","R$0,38 ","50,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,",10813,2,"R$33,88 ","R$3,13 ","65,61%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,",5995,2,"R$21,30 ","R$3,55 ","68,94%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,",5422,2,"R$18,40 ","R$3,39 ","69,02%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,22678504715,22678108642,",3966,0,"R$10,63 ","R$2,68 ","51,86%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,22678504715,22678108642,",1571,0,"R$5,14 ","R$3,27 ","55,41%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,22678504715,22678108642,",3228,0,"R$10,61 ","R$3,29 ","51,85%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » amp_stories (22696598094),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,22696598094,",40,0,"R$0,05 ","R$1,26 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » amp_stories (22696598094),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,22696598094,",94,0,"R$0,14 ","R$1,48 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » amp_stories (22696598094),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,22696598094,",55,0,"R$0,09 ","R$1,55 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,22834992269,",16052,28,"R$19,19 ","R$1,20 ","96,83%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,22834992269,",6986,19,"R$8,57 ","R$1,23 ","97,65%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,22834992269,",7343,40,"R$9,95 ","R$1,35 ","97,45%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,",980,0,"R$3,44 ","R$3,51 ","66,29%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,",239,0,"R$0,90 ","R$3,75 ","67,78%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,",414,0,"R$1,73 ","R$4,18 ","70,22%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",5316,5,"R$5,48 ","R$1,03 ","97,05%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",1600,4,"R$1,68 ","R$1,05 ","97,63%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",1701,9,"R$1,96 ","R$1,15 ","97,30%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",1289,7,"R$2,90 ","R$2,25 ","86,69%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",476,5,"R$1,06 ","R$2,23 ","85,84%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",669,4,"R$1,25 ","R$1,87 ","86,80%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » oviral (21725355524) » in-article (21823751460),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,21725355524,21823751460,",1,0,"R$0,00 ","R$0,13 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » oviral (21725355524) » in-article (21823751460),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,21725355524,21823751460,",3,0,"R$0,00 ","R$0,31 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",4,0,"R$0,01 ","R$1,82 ","75,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",7,0,"R$0,00 ","R$0,33 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",2,0,"R$0,00 ","R$0,47 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22667687894,",12,0,"R$0,02 ","R$1,36 ","50,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22667687894,",12,0,"R$0,01 ","R$1,13 ","50,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22667687894,",17,0,"R$0,02 ","R$1,16 ","23,53%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,",9009,1,"R$21,00 ","R$2,33 ","61,13%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,",10754,0,"R$23,00 ","R$2,14 ","58,24%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,",22973,1,"R$51,33 ","R$2,23 ","53,92%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",40,0,"R$0,06 ","R$1,47 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",55,0,"R$0,10 ","R$1,77 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",41,0,"R$0,05 ","R$1,32 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",3298,8,"R$4,60 ","R$1,39 ","98,06%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2193,3,"R$3,53 ","R$1,61 ","96,99%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2823,3,"R$5,22 ","R$1,85 ","97,24%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",723,7,"R$1,77 ","R$2,45 ","88,17%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",1463,16,"R$2,59 ","R$1,77 ","89,38%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",4386,30,"R$6,91 ","R$1,58 ","88,49%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,",850,0,"R$3,06 ","R$3,61 ","61,79%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,",769,2,"R$2,12 ","R$2,76 ","62,24%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,",1468,0,"R$4,69 ","R$3,20 ","62,45%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » amp_stories (22722409933),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22722409933,",4,0,"R$0,01 ","R$1,55 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » amp_stories (22722409933),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22722409933,",2,0,"R$0,01 ","R$2,85 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » amp_stories (22722409933),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22722409933,",1,0,"R$0,00 ","R$1,08 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",1936,7,"R$2,20 ","R$1,13 ","96,18%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",1508,3,"R$1,80 ","R$1,19 ","96,15%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",2387,13,"R$3,10 ","R$1,30 ","96,52%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",487,4,"R$0,72 ","R$1,48 ","84,78%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",675,7,"R$1,28 ","R$1,89 ","88,38%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",2060,14,"R$3,39 ","R$1,64 ","84,31%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » story (22871018926),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22871018926,",1,0,"R$0,00 ","R$1,04 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",1,0,"R$0,00 ","R$0,09 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",1,0,"R$0,00 ","R$0,25 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",1,0,"R$0,01 ","R$5,04 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,",3408,12,"R$5,59 ","R$1,64 ","87,05%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,",1760,6,"R$3,36 ","R$1,91 ","85,21%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,",1926,5,"R$3,30 ","R$1,72 ","86,66%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,22691595903,",186,0,"R$0,43 ","R$2,31 ","54,84%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,22691595903,",128,0,"R$0,26 ","R$2,07 ","67,19%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),3/3/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,22691595903,",153,0,"R$0,37 ","R$2,39 ","61,44%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_classico (22893389667),3/1/2024,0 x 0,-1,",10869286,11238766,21268726,22893389667,",1,0,"R$0,00 ","R$1,43 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_classico (22893389667),3/2/2024,0 x 0,-1,",10869286,11238766,21268726,22893389667,",1,0,"R$0,00 ","R$1,60 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),3/1/2024,0 x 0,-1,",10869286,11238766,21722702436,",147,0,"R$0,37 ","R$2,50 ","69,39%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),3/2/2024,0 x 0,-1,",10869286,11238766,21722702436,",131,0,"R$0,87 ","R$6,64 ","65,65%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),3/3/2024,0 x 0,-1,",10869286,11238766,21722702436,",130,0,"R$0,40 ","R$3,05 ","71,54%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),3/1/2024,0 x 0,-1,",10869286,11238766,21722702436,22835337900,",424,0,"R$0,58 ","R$1,36 ","98,11%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),3/2/2024,0 x 0,-1,",10869286,11238766,21722702436,22835337900,",205,0,"R$0,17 ","R$0,84 ","99,51%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),3/3/2024,0 x 0,-1,",10869286,11238766,21722702436,22835337900,",233,0,"R$0,22 ","R$0,95 ","99,57%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),3/1/2024,0 x 0,-1,",10869286,11238766,21722702436,22521807661,",1,0,"R$0,06 ","R$60,05 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661) » outstream (22691595927),3/1/2024,0 x 0,-1,",10869286,11238766,21722702436,22521807661,22691595927,",2,0,"R$0,00 ","R$1,53 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661) » outstream (22691595927),3/2/2024,0 x 0,-1,",10869286,11238766,21722702436,22521807661,22691595927,",1,0,"R$0,00 ","R$3,23 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),3/1/2024,0 x 0,-1,",10869286,11238766,21719551231,",634,0,"R$1,19 ","R$1,87 ","58,86%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),3/2/2024,0 x 0,-1,",10869286,11238766,21719551231,",463,0,"R$1,05 ","R$2,27 ","57,39%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),3/3/2024,0 x 0,-1,",10869286,11238766,21719551231,",573,0,"R$1,34 ","R$2,34 ","60,56%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » amp_stories (22722284733),3/2/2024,0 x 0,-1,",10869286,11238766,21719551231,22722284733,",76,0,"R$0,13 ","R$1,77 ","1,32%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » amp_stories (22722284733),3/3/2024,0 x 0,-1,",10869286,11238766,21719551231,22722284733,",93,0,"R$0,21 ","R$2,24 ","0,00%"
