Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,300 x 250,520,2,R$4.89 ,2.934,R$9.40 ,59.42%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,320 x 50,209,0,R$1.96 ,1.176,R$9.40 ,83.73%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,970 x 250,3,0,R$0.03 ,0.018,R$9.40 ,0.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,320 x 50,4517,4,R$42.46 ,25.476,R$9.40 ,96.30%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,300 x 250,227,0,R$2.13 ,1.278,R$9.40 ,64.76%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,320 x 50,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,320 x 50,4,0,R$0.04 ,0.024,R$9.40 ,0.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,300 x 250,83,0,R$0.78 ,0.468,R$9.40 ,33.73%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,22/05/2024,5,320 x 50,494,0,R$4.64 ,2.784,R$9.40 ,88.66%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,300 x 250,1845,4,R$17.34 ,10.404,R$9.40 ,61.36%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,320 x 50,854,1,R$8.03 ,4.818,R$9.40 ,80.54%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,970 x 250,3,0,R$0.03 ,0.018,R$9.40 ,66.67%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,320 x 50,3698,1,R$34.76 ,20.856,R$9.40 ,99.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,320 x 50,1374,0,R$12.92 ,7.752,R$9.40 ,99.34%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,320 x 50,1981,2,R$18.62 ,11.172,R$9.40 ,98.23%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,22/05/2024,5,300 x 250,32,0,R$0.30 ,0.18,R$9.40 ,71.88%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,300 x 250,1506,5,R$14.16 ,8.496,R$9.40 ,64.54%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,320 x 50,7105,4,R$66.79 ,40.074,R$9.40 ,95.55%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,728 x 90,55,0,R$0.52 ,0.312,R$9.40 ,96.36%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,320 x 50,628,1,R$5.90 ,3.54,R$9.40 ,96.50%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,728 x 90,28,0,R$0.26 ,0.156,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,22/05/2024,5,320 x 50,8,1,R$0.08 ,0.048,R$9.40 ,87.50%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,300 x 250,1015,1,R$3.80 ,2.28,R$3.74 ,70.15%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,320 x 50,717,0,R$2.68 ,1.608,R$3.74 ,76.99%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,970 x 250,519,0,R$1.94 ,1.164,R$3.74 ,66.47%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,320 x 50,1278,0,R$4.78 ,2.868,R$3.74 ,94.37%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,300 x 250,271,0,R$1.01 ,0.606,R$3.74 ,63.47%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,22/05/2024,5,300 x 250,1449,4,R$5.42 ,3.252,R$3.74 ,68.49%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,22/05/2024,5,320 x 50,1847,2,R$6.91 ,4.146,R$3.74 ,81.18%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,22/05/2024,5,320 x 50,1087,1,R$4.07 ,2.442,R$3.74 ,96.87%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,22/05/2024,5,300 x 250,3,0,R$0.01 ,0.006,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,300 x 250,1069,2,R$4.00 ,2.4,R$3.74 ,61.01%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,320 x 50,570,1,R$2.13 ,1.278,R$3.74 ,74.74%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,970 x 250,131,0,R$0.49 ,0.294,R$3.74 ,58.78%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,320 x 50,197,0,R$0.74 ,0.444,R$3.74 ,94.92%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,22/05/2024,5,300 x 250,5,0,R$0.02 ,0.012,R$3.74 ,20.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,22/05/2024,5,970 x 250,7506,5,R$66.73 ,40.038,R$8.89 ,66.79%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,22/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$8.89 ,75.00%
