Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,300 x 250,9501,0,R$89.31 ,53.586,R$9.40 ,62.72%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,320 x 50,6000,0,R$56.40 ,33.84,R$9.40 ,96.25%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,728 x 90,417,0,R$3.92 ,2.352,R$9.40 ,64.75%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,970 x 250,592,0,R$5.56 ,3.336,R$9.40 ,70.95%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,320 x 50,831,0,R$7.81 ,4.686,R$9.40 ,97.23%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,728 x 90,1168,0,R$10.98 ,6.588,R$9.40 ,97.43%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,300 x 250,77,0,R$0.72 ,0.432,R$9.40 ,58.44%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,320 x 50,3,0,R$0.03 ,0.018,R$9.40 ,33.33%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,320 x 50,2,0,R$0.02 ,0.012,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,728 x 90,5,0,R$0.05 ,0.03,R$9.40 ,80.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,14/05/2024,5,970 x 250,4,0,R$0.04 ,0.024,R$9.40 ,75.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,300 x 250,9452,24,R$88.85 ,53.31,R$9.40 ,58.76%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,320 x 50,31829,32,R$299.19 ,179.514,R$9.40 ,96.87%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,728 x 90,266,3,R$2.50 ,1.5,R$9.40 ,95.11%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,970 x 250,2,0,R$0.02 ,0.012,R$9.40 ,100.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,320 x 50,1115,1,R$10.48 ,6.288,R$9.40 ,98.39%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,14/05/2024,5,728 x 90,54,0,R$0.51 ,0.306,R$9.40 ,100.00%
