Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,300 x 250,13,0,"0,12 ","0,072","R$9,40 ","38,46%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,320 x 50,17,0,"0,16 ","0,096","R$9,40 ","94,12%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/05/2024,5,300 x 250,8,0,"0,08 ","0,048","R$9,40 ","37,50%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/05/2024,5,320 x 50,5,0,"0,05 ","0,03","R$9,40 ","60,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/05/2024,5,300 x 250,8,0,"0,08 ","0,048","R$9,40 ","37,50%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/05/2024,5,320 x 50,16,1,"0,15 ","0,09","R$9,40 ","93,75%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,26/05/2024,5,300 x 250,6,0,"0,06 ","0,036","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,26/05/2024,5,320 x 50,19,0,"0,18 ","0,108","R$9,40 ","94,74%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,320 x 50,594,0,"5,58 ","3,348","R$9,40 ","97,81%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/05/2024,5,320 x 50,37,0,"0,35 ","0,21","R$9,40 ","78,38%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/05/2024,5,320 x 50,23,0,"0,22 ","0,132","R$9,40 ","86,96%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,26/05/2024,5,320 x 50,62,0,"0,58 ","0,348","R$9,40 ","93,55%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,300 x 250,13,0,"0,12 ","0,072","R$9,40 ","61,54%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,26/05/2024,5,300 x 250,3,0,"0,03 ","0,018","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,300 x 250,7,0,"0,07 ","0,042","R$9,40 ","28,57%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/05/2024,5,320 x 50,42,0,"0,39 ","0,234","R$9,40 ","88,10%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/05/2024,5,300 x 250,15,0,"0,14 ","0,084","R$9,40 ","46,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,24/05/2024,5,320 x 50,17,0,"0,16 ","0,096","R$9,40 ","88,24%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/05/2024,5,300 x 250,59,0,"0,55 ","0,33","R$9,40 ","44,07%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/05/2024,5,320 x 50,58,0,"0,55 ","0,33","R$9,40 ","79,31%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/05/2024,5,300 x 250,1012,1,"9,51 ","5,706","R$9,40 ","62,77%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,24/05/2024,5,320 x 50,462,0,"4,34 ","2,604","R$9,40 ","80,87%"
