Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,300 x 250,12982,0,R$122.03 ,73.218,R$9.40 ,50.01%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,320 x 50,9569,0,R$89.95 ,53.97,R$9.40 ,78.86%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,728 x 90,122,0,R$1.15 ,0.69,R$9.40 ,72.95%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,970 x 250,186,0,R$1.75 ,1.05,R$9.40 ,77.96%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,320 x 50,501,0,R$4.71 ,2.826,R$9.40 ,95.81%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,728 x 90,1436,0,R$13.50 ,8.1,R$9.40 ,100.14%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,300 x 250,22,0,R$0.21 ,0.126,R$9.40 ,95.45%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,320 x 50,6,0,R$0.06 ,0.036,R$9.40 ,66.67%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,300 x 250,2,0,R$0.02 ,0.012,R$9.40 ,50.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,728 x 90,1,0,R$0.01 ,0.006,R$9.40 ,100.00%
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,12/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$9.40 ,0.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,300 x 250,1942,5,R$18.25 ,10.95,R$9.40 ,56.41%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,320 x 50,1928,2,R$18.12 ,10.872,R$9.40 ,95.44%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,728 x 90,96,0,R$0.90 ,0.54,R$9.40 ,92.71%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$9.40 ,0.00%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,320 x 50,30,0,R$0.28 ,0.168,R$9.40 ,96.67%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,728 x 90,13,0,R$0.12 ,0.072,R$9.40 ,92.31%
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,12/05/2024,5,320 x 50,10,0,R$0.09 ,0.054,R$9.40 ,110.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,300 x 250,1,0,R$0.00 ,0.0,R$3.74 ,200.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,320 x 50,10,0,R$0.04 ,0.024,R$3.74 ,60.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,320 x 50,15,0,R$0.06 ,0.036,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,300 x 250,25,0,R$0.09 ,0.054,R$3.74 ,96.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,12/05/2024,5,300 x 250,1096,0,R$4.10 ,2.46,R$3.74 ,49.77%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,12/05/2024,5,320 x 50,1736,0,R$6.49 ,3.894,R$3.74 ,85.03%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,12/05/2024,5,970 x 250,2,0,R$0.01 ,0.006,R$3.74 ,0.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,12/05/2024,5,320 x 50,1289,0,R$4.82 ,2.892,R$3.74 ,96.04%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),JC Online,12/05/2024,5,300 x 250,344,0,R$1.29 ,0.774,R$3.74 ,51.16%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,300 x 250,2,0,R$0.01 ,0.006,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,320 x 50,3,0,R$0.01 ,0.006,R$3.74 ,100.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,12/05/2024,5,970 x 250,1,0,R$0.00 ,0.0,R$3.74 ,200.00%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,12/05/2024,5,300 x 250,4355,0,R$16.29 ,9.774,R$3.74 ,77.80%
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Rádio Jornal,12/05/2024,5,320 x 50,38,0,R$0.14 ,0.084,R$3.74 ,65.79%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,12/05/2024,5,970 x 250,6908,5,R$61.41 ,36.846,R$8.89 ,71.35%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,12/05/2024,5,970 x 250,1,0,R$0.01 ,0.006,R$8.89 ,100.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,12/05/2024,5,970 x 250,359,0,R$3.19 ,1.914,R$8.89 ,61.00%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,12/05/2024,5,970 x 250,91,1,R$0.81 ,0.486,R$8.89 ,54.95%
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,12/05/2024,5,970 x 250,5,0,R$0.04 ,0.024,R$8.89 ,100.00%
