Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM
UOL ADS,Rádio Jornal,21/01/2024,300 x 250,2905,1,"R$0,92 ","0,552","0,3167"
UOL ADS,Rádio Jornal,21/01/2024,300 x 50,1349,0,"R$1,28 ","0,768","0,9489"
UOL ADS,Rádio Jornal,21/01/2024,300 x 600,8,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,320 x 50,1908,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,Nativo,11948,14,"R$5,08 ","3,048","0,4252"
UOL ADS,Rádio Jornal,21/01/2024,300 x 50,49,0,"R$0,05 ","0,03","1,0204"
UOL ADS,Rádio Jornal,21/01/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,320 x 50,104,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,Nativo,244,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0"
UOL ADS,Rádio Jornal,21/01/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,300 x 50,35,0,"R$0,03 ","0,018","0,8571"
UOL ADS,TV Jornal,21/01/2024,300 x 600,10,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,320 x 50,261,1,"R$0,70 ","0,42","2,682"
UOL ADS,TV Jornal,21/01/2024,Nativo,3184,4,"R$1,31 ","0,786","0,4114"
UOL ADS,TV Jornal,21/01/2024,300 x 50,58,0,"R$0,06 ","0,036","1,0345"
UOL ADS,TV Jornal,21/01/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,300 x 600,3,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,Nativo,13,0,"R$0,00 ","0,0","0,0"
UOL ADS,TV Jornal,21/01/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0"
UOL ADS,Interior,21/01/2024,Nativo,4,0,"R$0,00 ","0,0","0,0"
UOL ADS,Portal NE10,21/01/2024,480 x 361v,2,0,"R$0,02 ","0,012","10,0"
UOL ADS,TV Jornal,21/01/2024,480 x 361v,4,0,"R$0,04 ","0,024","10,0"
UOL Ads,Portal NE10,21/01/2024,120 x 600,5,0,"R$0,01 ","0,006","2,0"
UOL Ads,JC Online,21/01/2024,120 x 600,27,0,"R$0,05 ","0,03","1,8519"
UOL Ads,Jamildo,21/01/2024,120 x 600,33,0,"R$0,06 ","0,036","1,8182"
UOL Ads,Jamildo,21/01/2024,120 x 600,12,0,"R$0,02 ","0,012","1,6667"
UOL Ads,Jamildo,21/01/2024,120 x 600,1,0,"R$0,00 ","0,0","0,0"
UOL Ads,Social 1,21/01/2024,120 x 600,64,0,"R$0,12 ","0,072","1,875"
UOL Ads,Social 1,21/01/2024,120 x 600,3,0,"R$0,01 ","0,006","3,3333"
UOL Ads,Blog do Torcedor,21/01/2024,120 x 600,19,0,"R$0,04 ","0,024","2,1053"
UOL Ads,JC HTML,21/01/2024,120 x 600,3,0,"R$0,01 ","0,006","3,3333"
UOL Insercao,Portal NE10,21/01/2024,1 x 1,214,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Portal NE10,21/01/2024,1 x 1,3877,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Interior,21/01/2024,1 x 1,1188,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Interior,21/01/2024,1 x 1,78,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Interior,21/01/2024,1 x 1,3,0,"R$0,00 ","0,0","0,0"
UOL Insercao,JC Online,21/01/2024,1 x 1,9238,0,"R$0,00 ","0,0","0,0"
UOL Insercao,JC Online,21/01/2024,1 x 1,8120,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Social 1,21/01/2024,1 x 1,38459,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Blog do Torcedor,21/01/2024,1 x 1,50,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Rádio Jornal,21/01/2024,1 x 1,719,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Rádio Jornal,21/01/2024,1 x 1,500,0,"R$0,00 ","0,0","0,0"
UOL Insercao,Rádio Jornal,21/01/2024,1 x 1,369,0,"R$0,00 ","0,0","0,0"
UOL Insercao,TV Jornal,21/01/2024,1 x 1,105,0,"R$0,00 ","0,0","0,0"
UOL Insercao,TV Jornal,21/01/2024,1 x 1,995,0,"R$0,00 ","0,0","0,0"
VJ SUAVE LTDA,JC Online,21/01/2024,300 x 250,1422,2,"R$0,00 ","0,0","0,0"
VJ SUAVE LTDA,JC Online,21/01/2024,300 x 250,5,0,"R$0,00 ","0,0","0,0"
VJ SUAVE LTDA,JC HTML,21/01/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0"
VJ SUAVE LTDA,Portal NE10,21/01/2024,300 x 250,2,0,"R$0,00 ","0,0","0,0"
armazem coral,Portal NE10,21/01/2024,480 x 360v,63,1,"R$0,00 ","0,0","0,0"
armazem coral,JC Online,21/01/2024,480 x 360v,275,4,"R$0,00 ","0,0","0,0"
armazem coral,Portal NE10,21/01/2024,480 x 360v,1,0,"R$0,00 ","0,0","0,0"
better colective,JC Online,21/01/2024,300 x 250,8055,0,"R$0,00 ","0,0","0,0"
better colective,Portal NE10,21/01/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0"
better colective,Blog do Torcedor,21/01/2024,300 x 250,3494,0,"R$0,00 ","0,0","0,0"
better colective,JC Online,21/01/2024,300 x 250,211,0,"R$0,00 ","0,0","0,0"
better colective,JC Classico,21/01/2024,300 x 250,163,0,"R$0,00 ","0,0","0,0"
better colective,JC HTML,21/01/2024,300 x 250,178,0,"R$0,00 ","0,0","0,0"
