Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,26/03/2024,3,300 x 250,7284,0,"R$0,00 ","0,0","R$0,00 ","74,94%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,26/03/2024,3,970 x 250,838,0,"R$0,00 ","0,0","R$0,00 ","63,84%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,26/03/2024,3,300 x 250,768,0,"R$0,00 ","0,0","R$0,00 ","54,69%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,300 x 250,224,0,"R$0,00 ","0,0","R$0,00 ","60,71%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,300 x 600,41,0,"R$0,00 ","0,0","R$0,00 ","53,66%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,728 x 90,11,0,"R$0,00 ","0,0","R$0,00 ","72,73%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,970 x 250,12,0,"R$0,00 ","0,0","R$0,00 ","83,33%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,728 x 90,238,0,"R$0,00 ","0,0","R$0,00 ","94,12%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,300 x 250,15,0,"R$0,00 ","0,0","R$0,00 ","60,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,26/03/2024,3,300 x 250,15,0,"R$0,00 ","0,0","R$0,00 ","73,33%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,26/03/2024,3,300 x 600,2,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,26/03/2024,3,728 x 90,13,0,"R$0,00 ","0,0","R$0,00 ","84,62%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,26/03/2024,3,300 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,300 x 250,2558,4,"R$0,00 ","0,0","R$0,00 ","71,68%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,300 x 600,256,2,"R$0,00 ","0,0","R$0,00 ","84,38%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,728 x 90,351,0,"R$0,00 ","0,0","R$0,00 ","69,52%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,970 x 250,169,0,"R$0,00 ","0,0","R$0,00 ","68,64%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Jamildo,26/03/2024,3,300 x 250,4528,12,"R$0,00 ","0,0","R$0,00 ","55,28%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,728 x 90,1504,0,"R$0,00 ","0,0","R$0,00 ","96,48%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Jamildo,26/03/2024,3,300 x 250,881,3,"R$0,00 ","0,0","R$0,00 ","82,41%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Jamildo,26/03/2024,3,300 x 600,25,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Jamildo,26/03/2024,3,728 x 90,402,1,"R$0,00 ","0,0","R$0,00 ","99,75%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Jamildo,26/03/2024,3,300 x 250,789,5,"R$0,00 ","0,0","R$0,00 ","61,72%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Social 1,26/03/2024,3,300 x 250,1564,1,"R$0,00 ","0,0","R$0,00 ","63,11%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Social 1,26/03/2024,3,300 x 600,3,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Social 1,26/03/2024,3,728 x 90,128,0,"R$0,00 ","0,0","R$0,00 ","96,88%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Social 1,26/03/2024,3,970 x 250,5,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Social 1,26/03/2024,3,728 x 90,14,0,"R$0,00 ","0,0","R$0,00 ","92,86%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Blog do Torcedor,26/03/2024,3,300 x 250,129,0,"R$0,00 ","0,0","R$0,00 ","54,26%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Blog do Torcedor,26/03/2024,3,728 x 90,15,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,26/03/2024,3,300 x 250,62,0,"R$0,00 ","0,0","R$0,00 ","64,52%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,26/03/2024,3,300 x 250,46,0,"R$0,00 ","0,0","R$0,00 ","63,04%"
