Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,20,0,"R$0,09 ","0,054","R$4,46 ","75,00%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,265,1,"R$0,18 ","0,108","R$0,69 ","95,47%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,1,0,"R$0,00 ","0,0","R$1,67 ","100,00%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,1078,1,"R$5,74 ","3,444","R$5,32 ","68,56%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,1878,7,"R$3,24 ","1,944","R$1,72 ","94,99%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,58,0,"R$0,54 ","0,324","R$9,27 ","88,64%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,3,0,"R$0,02 ","0,012","R$6,71 ","33,33%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,185,0,"R$0,39 ","0,234","R$2,10 ","87,29%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,58,0,"R$0,36 ","0,216","R$6,18 ","74,14%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,138,0,"R$0,38 ","0,228","R$2,72 ","97,10%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,55,0,"R$0,06 ","0,036","R$1,17 ","88,68%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,1,0,"R$0,00 ","0,0","R$0,37 ","100,00%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,2,0,"R$0,00 ","0,0","R$0,16 ","0,00%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,2,0,"R$0,03 ","0,018","R$15,17 ","100,00%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,4434,1,"R$26,14 ","15,684","R$5,90 ","71,46%"
Áudio (0x0),Jamildo,19/03/2024,3,0 x 0,4833,0,"R$25,08 ","15,048","R$5,19 ","57,45%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,3,0,"R$0,01 ","0,006","R$2,48 ","0,00%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,25730,63,"R$30,19 ","18,114","R$1,17 ","97,59%"
Áudio (0x0),Jamildo,19/03/2024,3,0 x 0,1246,0,"R$7,02 ","4,212","R$5,63 ","67,20%"
Áudio (0x0),Jamildo,19/03/2024,3,0 x 0,12796,46,"R$16,56 ","9,936","R$1,29 ","96,47%"
Áudio (0x0),Jamildo,19/03/2024,3,0 x 0,2369,6,"R$7,89 ","4,734","R$3,33 ","86,31%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,7,0,"R$0,01 ","0,006","R$0,90 ","85,71%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,6,0,"R$0,01 ","0,006","R$2,22 ","83,33%"
Áudio (0x0),Social 1,19/03/2024,3,0 x 0,20005,2,"R$70,76 ","42,456","R$3,54 ","84,88%"
Áudio (0x0),Social 1,19/03/2024,3,0 x 0,44,0,"R$0,06 ","0,036","R$1,46 ","0,00%"
Áudio (0x0),Social 1,19/03/2024,3,0 x 0,10465,10,"R$16,13 ","9,678","R$1,54 ","97,15%"
Áudio (0x0),Social 1,19/03/2024,3,0 x 0,5735,23,"R$10,42 ","6,252","R$1,82 ","84,87%"
Áudio (0x0),Blog do Torcedor,19/03/2024,3,0 x 0,1480,0,"R$6,67 ","4,002","R$4,51 ","65,67%"
Áudio (0x0),Blog do Torcedor,19/03/2024,3,0 x 0,2,0,"R$0,00 ","0,0","R$0,35 ","0,00%"
Áudio (0x0),Blog do Torcedor,19/03/2024,3,0 x 0,3326,6,"R$4,23 ","2,538","R$1,27 ","97,05%"
Áudio (0x0),Blog do Torcedor,19/03/2024,3,0 x 0,339,2,"R$1,37 ","0,822","R$4,03 ","87,01%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,3,0,"R$0,02 ","0,012","R$6,43 ","33,33%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,2828,9,"R$6,48 ","3,888","R$2,29 ","86,81%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,197,0,"R$0,48 ","0,288","R$2,43 ","48,22%"
Áudio (0x0),JC Online,19/03/2024,3,0 x 0,1,0,"R$0,01 ","0,006","R$11,81 ","100,00%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,29,0,"R$0,13 ","0,078","R$4,46 ","68,97%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,225,0,"R$0,64 ","0,384","R$2,83 ","96,89%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,7,0,"R$0,00 ","0,0","R$0,55 ","83,33%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,3147,0,"R$9,16 ","5,496","R$2,91 ","83,40%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,102,0,"R$0,22 ","0,132","R$2,20 ","0,00%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,6217,18,"R$9,98 ","5,988","R$1,61 ","99,39%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,1,0,"R$0,01 ","0,006","R$14,52 ","0,00%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,48,1,"R$0,22 ","0,132","R$4,55 ","79,55%"
Áudio (0x0),Rádio Jornal,19/03/2024,3,0 x 0,1,0,"R$0,01 ","0,006","R$6,38 ","0,00%"
Áudio (0x0),TV Jornal,19/03/2024,3,0 x 0,88,0,"R$0,99 ","0,594","R$11,24 ","75,86%"
Áudio (0x0),TV Jornal,19/03/2024,3,0 x 0,2,0,"R$0,00 ","0,0","R$2,10 ","0,00%"
Áudio (0x0),TV Jornal,19/03/2024,3,0 x 0,264,1,"R$1,04 ","0,624","R$3,93 ","95,08%"
Áudio (0x0),TV Jornal,19/03/2024,3,0 x 0,38,0,"R$0,21 ","0,126","R$5,40 ","90,63%"
Áudio (0x0),Interior,19/03/2024,3,0 x 0,2,0,"R$0,02 ","0,012","R$11,27 ","100,00%"
Áudio (0x0),Portal NE10,19/03/2024,3,0 x 0,4,0,"R$0,00 ","0,0","R$0,46 ","50,00%"
Áudio (0x0),TV Jornal,19/03/2024,3,0 x 0,29,0,"R$0,12 ","0,072","R$4,00 ","65,22%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,3,0,"R$0,02 ","0,012","R$6,07 ","66,67%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,8,0,"R$0,05 ","0,03","R$6,07 ","100,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,35,0,"R$0,21 ","0,126","R$6,07 ","77,14%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,80,0,"R$0,49 ","0,294","R$6,07 ","88,75%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Interior,19/03/2024,3,728 x 90,5,0,"R$0,03 ","0,018","R$6,07 ","100,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,JC Online,19/03/2024,3,728 x 90,338,0,"R$2,05 ","1,23","R$6,07 ","56,80%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,JC Online,19/03/2024,3,728 x 90,706,1,"R$4,29 ","2,574","R$6,07 ","96,74%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Jamildo,19/03/2024,3,728 x 90,159,0,"R$0,97 ","0,582","R$6,07 ","65,41%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Jamildo,19/03/2024,3,728 x 90,461,0,"R$2,80 ","1,68","R$6,07 ","99,13%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Social 1,19/03/2024,3,728 x 90,79,0,"R$0,48 ","0,288","R$6,07 ","51,90%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Social 1,19/03/2024,3,728 x 90,229,1,"R$1,39 ","0,834","R$6,07 ","94,32%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Blog do Torcedor,19/03/2024,3,728 x 90,47,0,"R$0,29 ","0,174","R$6,07 ","55,32%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Blog do Torcedor,19/03/2024,3,728 x 90,160,0,"R$0,97 ","0,582","R$6,07 ","94,38%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,6,0,"R$0,04 ","0,024","R$6,07 ","66,67%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,19/03/2024,3,728 x 90,18,0,"R$0,11 ","0,066","R$6,07 ","94,44%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Rádio Jornal,19/03/2024,3,728 x 90,15,0,"R$0,09 ","0,054","R$6,07 ","53,33%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Rádio Jornal,19/03/2024,3,728 x 90,160,0,"R$0,97 ","0,582","R$6,07 ","97,50%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,TV Jornal,19/03/2024,3,728 x 90,8,0,"R$0,05 ","0,03","R$6,07 ","100,00%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,JC Online,19/03/2024,3,300 x 250,5,0,"R$0,04 ","0,024","R$8,00 ","60,00%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,JC Online,19/03/2024,3,300 x 600,1,0,"R$0,01 ","0,006","R$8,00 ","0,00%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,Jamildo,19/03/2024,3,300 x 250,12106,9,"R$96,85 ","58,11","R$8,00 ","40,56%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,Jamildo,19/03/2024,3,300 x 250,15,1,"R$0,12 ","0,072","R$8,00 ","66,67%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,Jamildo,19/03/2024,3,480 x 360v,1,0,"R$0,03 ","0,018","R$28,00 ","100,00%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,Social 1,19/03/2024,3,300 x 250,297,0,"R$2,38 ","1,428","R$8,00 ","44,75%"
AMAZON SERVICOS DE VAREJO DO BRASIL LTDA / 0001-03,Blog do Torcedor,19/03/2024,3,300 x 250,480,0,"R$3,84 ","2,304","R$8,00 ","37,11%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,320 x 50,5,0,"R$0,00 ","0,0","R$0,00 ","80,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,320 x 50,3,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,19/03/2024,3,300 x 250,574,0,"R$0,00 ","0,0","R$0,00 ","69,51%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,19/03/2024,3,320 x 50,755,0,"R$0,00 ","0,0","R$0,00 ","70,07%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,19/03/2024,3,970 x 250,2,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,19/03/2024,3,320 x 50,1738,1,"R$0,00 ","0,0","R$0,00 ","97,07%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,300 x 250,3,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,320 x 50,5,0,"R$0,00 ","0,0","R$0,00 ","80,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,19/03/2024,3,300 x 250,3030,2,"R$0,00 ","0,0","R$0,00 ","37,10%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,19/03/2024,3,320 x 50,1640,1,"R$0,00 ","0,0","R$0,00 ","87,04%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,19/03/2024,3,320 x 50,5094,4,"R$0,00 ","0,0","R$0,00 ","96,84%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,19/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,19/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,300 x 250,12,0,"R$0,00 ","0,0","R$0,00 ","16,67%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,320 x 50,51,0,"R$0,00 ","0,0","R$0,00 ","72,55%"
ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,19/03/2024,3,320 x 50,11,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
Amazon,Portal NE10,19/03/2024,3,1 x 1,1,0,"R$0,01 ","0,006","R$9,45 ","0,00%"
Amazon,Portal NE10,19/03/2024,3,1 x 1,264,0,"R$2,06 ","1,236","R$7,81 ","45,45%"
