Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
-,parceiros (10869286) » ne_10 (11238766),1/1/2024,0 x 0,-1,",10869286,11238766,",61,0,"R$0,16 "
-,parceiros (10869286) » ne_10 (11238766),1/2/2024,0 x 0,-1,",10869286,11238766,",65,1,"R$0,08 "
-,parceiros (10869286) » ne_10 (11238766),1/3/2024,0 x 0,-1,",10869286,11238766,",58,0,"R$0,08 "
-,parceiros (10869286) » ne_10 (11238766),1/4/2024,0 x 0,-1,",10869286,11238766,",48,0,"R$0,10 "
-,parceiros (10869286) » ne_10 (11238766),1/5/2024,0 x 0,-1,",10869286,11238766,",59,1,"R$0,17 "
-,parceiros (10869286) » ne_10 (11238766),1/6/2024,0 x 0,-1,",10869286,11238766,",50,0,"R$0,07 "
-,parceiros (10869286) » ne_10 (11238766),1/7/2024,0 x 0,-1,",10869286,11238766,",23,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766),1/8/2024,0 x 0,-1,",10869286,11238766,",53,0,"R$0,11 "
-,parceiros (10869286) » ne_10 (11238766),1/9/2024,0 x 0,-1,",10869286,11238766,",26,0,"R$0,05 "
-,parceiros (10869286) » ne_10 (11238766),1/10/2024,0 x 0,-1,",10869286,11238766,",27,0,"R$0,04 "
-,parceiros (10869286) » ne_10 (11238766),1/11/2024,0 x 0,-1,",10869286,11238766,",36,0,"R$0,10 "
-,parceiros (10869286) » ne_10 (11238766),1/12/2024,0 x 0,-1,",10869286,11238766,",48,0,"R$0,10 "
-,parceiros (10869286) » ne_10 (11238766),1/13/2024,0 x 0,-1,",10869286,11238766,",78,0,"R$0,15 "
-,parceiros (10869286) » ne_10 (11238766),1/14/2024,0 x 0,-1,",10869286,11238766,",54,0,"R$0,07 "
-,parceiros (10869286) » ne_10 (11238766),1/15/2024,0 x 0,-1,",10869286,11238766,",71,0,"R$0,14 "
-,parceiros (10869286) » ne_10 (11238766),1/16/2024,0 x 0,-1,",10869286,11238766,",89,0,"R$0,17 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/1/2024,0 x 0,-1,",10869286,11238766,22834406532,",219,0,"R$0,29 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/2/2024,0 x 0,-1,",10869286,11238766,22834406532,",725,0,"R$0,40 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/3/2024,0 x 0,-1,",10869286,11238766,22834406532,",956,1,"R$0,60 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/4/2024,0 x 0,-1,",10869286,11238766,22834406532,",1031,1,"R$0,55 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/5/2024,0 x 0,-1,",10869286,11238766,22834406532,",769,2,"R$1,06 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/6/2024,0 x 0,-1,",10869286,11238766,22834406532,",580,4,"R$1,13 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/7/2024,0 x 0,-1,",10869286,11238766,22834406532,",245,0,"R$0,25 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/8/2024,0 x 0,-1,",10869286,11238766,22834406532,",1010,1,"R$0,87 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/9/2024,0 x 0,-1,",10869286,11238766,22834406532,",4452,3,"R$4,70 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/10/2024,0 x 0,-1,",10869286,11238766,22834406532,",970,2,"R$1,37 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/11/2024,0 x 0,-1,",10869286,11238766,22834406532,",1224,1,"R$1,29 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/12/2024,0 x 0,-1,",10869286,11238766,22834406532,",1070,7,"R$1,22 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/13/2024,0 x 0,-1,",10869286,11238766,22834406532,",812,1,"R$1,09 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/14/2024,0 x 0,-1,",10869286,11238766,22834406532,",296,0,"R$0,41 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/15/2024,0 x 0,-1,",10869286,11238766,22834406532,",635,0,"R$0,82 "
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),1/16/2024,0 x 0,-1,",10869286,11238766,22834406532,",711,3,"R$0,92 "
-,parceiros (10869286) » ne_10 (11238766) » audio (22958379895),1/1/2024,0 x 0,-1,",10869286,11238766,22958379895,",4,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » educacao (22500047431) » in-article (22501462404),1/9/2024,0 x 0,-1,",10869286,11238766,22500047431,22501462404,",1,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/1/2024,0 x 0,-1,",10869286,11238766,21723566961,",488,0,"R$1,15 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/2/2024,0 x 0,-1,",10869286,11238766,21723566961,",730,0,"R$1,90 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/3/2024,0 x 0,-1,",10869286,11238766,21723566961,",558,0,"R$1,29 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/4/2024,0 x 0,-1,",10869286,11238766,21723566961,",529,0,"R$1,88 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/5/2024,0 x 0,-1,",10869286,11238766,21723566961,",549,0,"R$2,21 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/6/2024,0 x 0,-1,",10869286,11238766,21723566961,",288,1,"R$1,14 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/7/2024,0 x 0,-1,",10869286,11238766,21723566961,",322,0,"R$0,72 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/8/2024,0 x 0,-1,",10869286,11238766,21723566961,",540,0,"R$2,62 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/9/2024,0 x 0,-1,",10869286,11238766,21723566961,",394,0,"R$1,77 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/10/2024,0 x 0,-1,",10869286,11238766,21723566961,",199,1,"R$0,80 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/11/2024,0 x 0,-1,",10869286,11238766,21723566961,",216,0,"R$1,32 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/12/2024,0 x 0,-1,",10869286,11238766,21723566961,",258,0,"R$2,34 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/13/2024,0 x 0,-1,",10869286,11238766,21723566961,",141,0,"R$0,61 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/14/2024,0 x 0,-1,",10869286,11238766,21723566961,",105,0,"R$0,42 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/15/2024,0 x 0,-1,",10869286,11238766,21723566961,",270,0,"R$3,37 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),1/16/2024,0 x 0,-1,",10869286,11238766,21723566961,",241,0,"R$2,85 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/1/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",41,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/2/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",54,0,"R$0,03 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/3/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",22,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/4/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",45,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/5/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",31,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/6/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",21,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/7/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",15,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/8/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",95,0,"R$0,05 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/9/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",55,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/10/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",86,0,"R$0,05 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/11/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",44,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/12/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",29,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/13/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",45,0,"R$0,03 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/14/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",8,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/15/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",85,0,"R$0,03 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),1/16/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",35,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/1/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",195,1,"R$0,31 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/2/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",527,0,"R$0,87 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/3/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",461,0,"R$0,77 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/4/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",88,2,"R$0,30 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/5/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",65,0,"R$0,37 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/6/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",45,1,"R$0,28 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/7/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",67,0,"R$0,36 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/8/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",47,1,"R$0,21 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/9/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",48,0,"R$0,30 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/10/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",60,0,"R$0,27 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/11/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",55,0,"R$0,46 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/12/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",176,1,"R$0,33 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/13/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",25,1,"R$0,15 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/14/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",38,0,"R$0,09 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/15/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",469,0,"R$0,90 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),1/16/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",57,0,"R$0,35 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/1/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",20,0,"R$0,08 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/2/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",49,0,"R$0,17 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/3/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",43,0,"R$0,07 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/4/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",33,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/5/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",50,0,"R$0,04 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/6/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",10,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/7/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",5,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/8/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",74,0,"R$0,10 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/9/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",14,0,"R$0,05 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/11/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",1,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/12/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",5,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/13/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",1,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),1/15/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,22691595912,",4,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/1/2024,0 x 0,-1,",10869286,11238766,21720229610,",70,0,"R$0,04 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/2/2024,0 x 0,-1,",10869286,11238766,21720229610,",130,3,"R$0,14 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/3/2024,0 x 0,-1,",10869286,11238766,21720229610,",240,6,"R$0,23 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/4/2024,0 x 0,-1,",10869286,11238766,21720229610,",305,1,"R$0,26 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/5/2024,0 x 0,-1,",10869286,11238766,21720229610,",358,0,"R$0,37 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/6/2024,0 x 0,-1,",10869286,11238766,21720229610,",328,2,"R$0,39 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/7/2024,0 x 0,-1,",10869286,11238766,21720229610,",29,1,"R$0,03 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/8/2024,0 x 0,-1,",10869286,11238766,21720229610,",176,0,"R$0,20 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/9/2024,0 x 0,-1,",10869286,11238766,21720229610,",6095,15,"R$8,92 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/10/2024,0 x 0,-1,",10869286,11238766,21720229610,",225,3,"R$0,31 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/11/2024,0 x 0,-1,",10869286,11238766,21720229610,",159,1,"R$0,26 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/12/2024,0 x 0,-1,",10869286,11238766,21720229610,",61,1,"R$0,14 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/13/2024,0 x 0,-1,",10869286,11238766,21720229610,",18,0,"R$0,16 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/14/2024,0 x 0,-1,",10869286,11238766,21720229610,",2,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/15/2024,0 x 0,-1,",10869286,11238766,21720229610,",70,0,"R$0,14 "
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),1/16/2024,0 x 0,-1,",10869286,11238766,21720229610,",107,0,"R$0,22 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/1/2024,0 x 0,-1,",10869286,11238766,21737767482,",597,0,"R$0,82 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/2/2024,0 x 0,-1,",10869286,11238766,21737767482,",489,0,"R$0,93 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/3/2024,0 x 0,-1,",10869286,11238766,21737767482,",251,0,"R$0,40 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/4/2024,0 x 0,-1,",10869286,11238766,21737767482,",117,0,"R$0,20 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/5/2024,0 x 0,-1,",10869286,11238766,21737767482,",104,0,"R$0,22 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/6/2024,0 x 0,-1,",10869286,11238766,21737767482,",939,0,"R$2,42 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/7/2024,0 x 0,-1,",10869286,11238766,21737767482,",167,0,"R$0,39 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/8/2024,0 x 0,-1,",10869286,11238766,21737767482,",119,0,"R$0,28 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/9/2024,0 x 0,-1,",10869286,11238766,21737767482,",115,0,"R$0,22 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/10/2024,0 x 0,-1,",10869286,11238766,21737767482,",58,0,"R$0,13 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/11/2024,0 x 0,-1,",10869286,11238766,21737767482,",127,0,"R$0,30 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/12/2024,0 x 0,-1,",10869286,11238766,21737767482,",90,0,"R$0,38 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/13/2024,0 x 0,-1,",10869286,11238766,21737767482,",84,0,"R$0,23 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/14/2024,0 x 0,-1,",10869286,11238766,21737767482,",62,0,"R$0,33 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/15/2024,0 x 0,-1,",10869286,11238766,21737767482,",80,0,"R$0,29 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),1/16/2024,0 x 0,-1,",10869286,11238766,21737767482,",91,0,"R$0,24 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » amp_stories (22722750494),1/12/2024,0 x 0,-1,",10869286,11238766,21737767482,22722750494,",1,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/1/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",521,3,"R$0,51 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/2/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",1081,1,"R$0,86 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/3/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",469,1,"R$0,29 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/4/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",433,1,"R$0,30 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/5/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",346,1,"R$0,22 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/6/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",271,0,"R$0,27 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/7/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",239,0,"R$0,23 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/8/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",630,1,"R$0,45 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/9/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",559,2,"R$0,51 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/10/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",544,0,"R$0,51 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/11/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",1358,1,"R$0,88 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/12/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",1053,3,"R$1,12 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/13/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",319,0,"R$0,43 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/14/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",310,0,"R$0,48 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/15/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",104,0,"R$0,84 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),1/16/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",109,0,"R$0,72 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",109,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/2/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",87,0,"R$0,07 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/3/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",78,1,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/4/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",118,1,"R$0,11 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/5/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",152,0,"R$0,13 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/6/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",388,5,"R$0,37 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/7/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",42,0,"R$0,06 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/8/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",113,1,"R$0,11 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/9/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",165,1,"R$0,15 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/10/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",207,0,"R$0,19 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/11/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",521,6,"R$0,43 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/12/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",102,1,"R$0,10 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/13/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",109,0,"R$0,09 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/14/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",3,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/15/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",103,0,"R$0,09 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),1/16/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",186,1,"R$0,18 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",12,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/2/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",23,0,"R$0,02 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/3/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",9,0,"R$0,01 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/4/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",5,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/5/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",5,0,"R$0,00 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/6/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",27,0,"R$0,05 "
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),1/7/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",2,0,"R$0,00 "
