Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",2258,8,"R$111,09 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",4031,16,"R$198,33 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/3/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",1220,9,"R$60,02 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/4/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",2482,17,"R$122,11 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/5/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",2351,20,"R$115,67 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » oviral (21725355524) » in-article (21823751460),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,21725355524,21823751460,",4,0,"R$0,20 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",2,0,"R$0,10 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),2/5/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",1,0,"R$0,05 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",932,6,"R$45,85 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",1140,9,"R$56,09 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/3/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",750,10,"R$36,90 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/4/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",742,14,"R$36,51 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/5/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",17774,137,"R$874,48 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",513,3,"R$25,24 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",960,2,"R$47,23 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/3/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",420,4,"R$20,66 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/4/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",1274,12,"R$62,68 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/5/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",209,1,"R$10,28 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",2,0,"R$0,10 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",4,0,"R$0,20 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/1/2024,480 x 360v,22384486,",10869286,11238766,21268726,21814348402,",109,0,"R$5,36 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/2/2024,480 x 360v,22384486,",10869286,11238766,21268726,21814348402,",4526,22,"R$222,68 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/3/2024,480 x 360v,22384486,",10869286,11238766,21268726,21814348402,",1388,6,"R$68,29 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/4/2024,480 x 360v,22384486,",10869286,11238766,21268726,21814348402,",1669,17,"R$82,11 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/5/2024,480 x 360v,22384486,",10869286,11238766,21268726,21814348402,",891,4,"R$43,84 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),2/2/2024,480 x 360v,22384486,",10869286,11238766,21722702436,22521807661,",10,0,"R$0,49 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),2/3/2024,480 x 360v,22384486,",10869286,11238766,21722702436,22521807661,",1,0,"R$0,05 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/1/2024,480 x 360v,22384486,",10869286,11238766,21719551231,21814456428,",2,0,"R$0,10 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/2/2024,480 x 360v,22384486,",10869286,11238766,21719551231,21814456428,",98,0,"R$4,82 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/3/2024,480 x 360v,22384486,",10869286,11238766,21719551231,21814456428,",18,0,"R$0,89 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/4/2024,480 x 360v,22384486,",10869286,11238766,21719551231,21814456428,",26,0,"R$1,28 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/5/2024,480 x 360v,22384486,",10869286,11238766,21719551231,21814456428,",8,0,"R$0,39 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/1/2024,480 x 360v,22384486,",10869286,11238766,17743246,21814237394,",8,0,"R$0,39 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/2/2024,480 x 360v,22384486,",10869286,11238766,17743246,21814237394,",365,3,"R$17,96 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/3/2024,480 x 360v,22384486,",10869286,11238766,17743246,21814237394,",236,1,"R$11,61 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/4/2024,480 x 360v,22384486,",10869286,11238766,17743246,21814237394,",178,1,"R$8,76 "
Banco do Brasil/0001-91,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/5/2024,480 x 360v,22384486,",10869286,11238766,17743246,21814237394,",84,4,"R$4,13 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 600,4599761447,",10869286,11238766,21737767482,",14,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,970 x 250,4599761447,",10869286,11238766,21737767482,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,Nativo,4599761447,",10869286,11238766,21737767482,",12,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,300 x 250,4599761447,",10869286,11238766,21737767482,",25,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,300 x 600,4599761447,",10869286,11238766,21737767482,",14,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,320 x 50,4599761447,",10869286,11238766,21737767482,",4,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,728 x 90,4599761447,",10869286,11238766,21737767482,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,970 x 250,4599761447,",10869286,11238766,21737767482,",3,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,Nativo,4599761447,",10869286,11238766,21737767482,",8,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,300 x 250,4599761447,",10869286,11238766,21737767482,",105,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,300 x 600,4599761447,",10869286,11238766,21737767482,",27,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,320 x 50,4599761447,",10869286,11238766,21737767482,",57,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,728 x 90,4599761447,",10869286,11238766,21737767482,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,970 x 250,4599761447,",10869286,11238766,21737767482,",5,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,Nativo,4599761447,",10869286,11238766,21737767482,",5,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,300 x 250,4599761447,",10869286,11238766,21737767482,",42,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,300 x 600,4599761447,",10869286,11238766,21737767482,",43,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,320 x 50,4599761447,",10869286,11238766,21737767482,",6,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,970 x 250,4599761447,",10869286,11238766,21737767482,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,Nativo,4599761447,",10869286,11238766,21737767482,",28,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,300 x 250,4599761447,",10869286,11238766,21737767482,",60,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,300 x 600,4599761447,",10869286,11238766,21737767482,",47,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,320 x 50,4599761447,",10869286,11238766,21737767482,",19,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,60 x 60,4599761447,",10869286,11238766,21737767482,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,970 x 250,4599761447,",10869286,11238766,21737767482,",5,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,Nativo,4599761447,",10869286,11238766,21737767482,",6,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/2/2024,320 x 50,4599761447,",10869286,11238766,21737767482,22834637125,",2,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/2/2024,728 x 90,4599761447,",10869286,11238766,21737767482,22834637125,",5,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/3/2024,320 x 50,4599761447,",10869286,11238766,21737767482,22834637125,",37,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/4/2024,320 x 50,4599761447,",10869286,11238766,21737767482,22834637125,",2,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/5/2024,320 x 50,4599761447,",10869286,11238766,21737767482,22834637125,",2,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/5/2024,728 x 90,4599761447,",10869286,11238766,21737767482,22834637125,",4,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/2/2024,300 x 250,4599761447,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/3/2024,300 x 250,4599761447,",10869286,11238766,21737767482,21823750911,22691595915,",2,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/2/2024,300 x 250,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",615,5,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/2/2024,320 x 50,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",460,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/3/2024,300 x 250,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",3441,6,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/3/2024,320 x 50,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",4990,9,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/4/2024,300 x 250,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",3957,4,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/4/2024,320 x 50,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",5149,4,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/5/2024,300 x 250,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",3876,6,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/5/2024,320 x 50,4599761447,",10869286,11238766,21268726,22678504715,22678108642,",4887,7,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/2/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",304,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/2/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",42,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/2/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/2/2024,970 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",8,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/3/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",504,1,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/3/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",282,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/3/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",3,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/3/2024,970 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",15,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/4/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/4/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",9,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/5/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",13,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/5/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,",3,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/2/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",121,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/2/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",625,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/3/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",345,1,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/3/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",388,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/4/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",64,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/4/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",9,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/5/2024,320 x 50,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",136,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/5/2024,728 x 90,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",246,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/2/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",230,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/3/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",192,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/4/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",31,0,"R$0,00 "
CAMPANHA INSTITUCIONAL CARUARU,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/5/2024,300 x 250,4599761447,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",61,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/1/2024,300 x 250,4597768744,",10869286,11238766,",6,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/1/2024,728 x 90,4597768744,",10869286,11238766,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/1/2024,970 x 250,4597768744,",10869286,11238766,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/1/2024,Nativo,4597768744,",10869286,11238766,",58,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/2/2024,300 x 250,4597768744,",10869286,11238766,",13,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/2/2024,970 x 250,4597768744,",10869286,11238766,",9,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/2/2024,970 x 90,4597768744,",10869286,11238766,",8,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/2/2024,Nativo,4597768744,",10869286,11238766,",43,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/3/2024,300 x 250,4597768744,",10869286,11238766,",26,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/3/2024,320 x 50,4597768744,",10869286,11238766,",3,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/3/2024,970 x 250,4597768744,",10869286,11238766,",4,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/3/2024,970 x 90,4597768744,",10869286,11238766,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/3/2024,Nativo,4597768744,",10869286,11238766,",47,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/4/2024,300 x 250,4597768744,",10869286,11238766,",14,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/4/2024,970 x 250,4597768744,",10869286,11238766,",10,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766),2/4/2024,Nativo,4597768744,",10869286,11238766,",38,0,"R$0,00 "
