Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/03/2024,3,300 x 250,5620,0,"R$0,00 ","0,0","R$0,00 ","72,37%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/03/2024,3,970 x 250,6537,0,"R$0,00 ","0,0","R$0,00 ","67,98%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/03/2024,3,300 x 250,337,0,"R$0,00 ","0,0","R$0,00 ","60,24%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,21/03/2024,3,970 x 250,2,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,300 x 250,169,0,"R$0,00 ","0,0","R$0,00 ","52,66%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,300 x 600,173,0,"R$0,00 ","0,0","R$0,00 ","99,42%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,320 x 50,4225,2,"R$0,00 ","0,0","R$0,00 ","92,80%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,320 x 50,5573,3,"R$0,00 ","0,0","R$0,00 ","99,17%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,320 x 50,2,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,21/03/2024,3,300 x 250,10,0,"R$0,00 ","0,0","R$0,00 ","90,00%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,320 x 50,26,0,"R$0,00 ","0,0","R$0,00 ","73,08%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,320 x 50,33,0,"R$0,00 ","0,0","R$0,00 ","93,94%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,21/03/2024,3,300 x 250,833,0,"R$0,00 ","0,0","R$0,00 ","67,95%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,21/03/2024,3,320 x 50,2346,3,"R$0,00 ","0,0","R$0,00 ","84,56%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,21/03/2024,3,970 x 250,5,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,JC Online,21/03/2024,3,320 x 50,1342,0,"R$0,00 ","0,0","R$0,00 ","97,17%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,21/03/2024,3,300 x 250,4137,5,"R$0,00 ","0,0","R$0,00 ","57,59%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,21/03/2024,3,320 x 50,1168,3,"R$0,00 ","0,0","R$0,00 ","90,22%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,21/03/2024,3,970 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Social 1,21/03/2024,3,320 x 50,950,1,"R$0,00 ","0,0","R$0,00 ","97,79%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,300 x 250,9,0,"R$0,00 ","0,0","R$0,00 ","66,67%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,320 x 50,74,0,"R$0,00 ","0,0","R$0,00 ","83,78%"
(Venda Direta SJCC) ASSOCIACAO DOS LOJISTA DO SHOPPING RECIFE,Portal NE10,21/03/2024,3,320 x 50,21,0,"R$0,00 ","0,0","R$0,00 ","95,24%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,970 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,300 x 250,95,0,"R$0,00 ","0,0","R$0,00 ","64,21%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,300 x 600,122,0,"R$0,00 ","0,0","R$0,00 ","51,35%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,320 x 50,771,0,"R$0,00 ","0,0","R$0,00 ","74,97%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,480 x 360v,127,0,"R$0,00 ","0,0","R$0,00 ","57,14%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,728 x 90,23,0,"R$0,00 ","0,0","R$0,00 ","63,64%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,970 x 250,37,0,"R$0,00 ","0,0","R$0,00 ","75,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,320 x 50,1514,0,"R$0,00 ","0,0","R$0,00 ","94,45%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,728 x 90,2439,0,"R$0,00 ","0,0","R$0,00 ","94,63%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,480 x 360v,1631,4,"R$0,00 ","0,0","R$0,00 ","85,98%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,300 x 250,41,0,"R$0,00 ","0,0","R$0,00 ","87,80%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,480 x 360v,156,0,"R$0,00 ","0,0","R$0,00 ","82,24%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,300 x 250,2,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,21/03/2024,3,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
