Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Áudio (0x0),TV Jornal,11/03/2024,0 x 0,52,0,"R$0,26 ","0,156","R$5,04 ","62,79%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,11/03/2024,728 x 90,8,0,"R$0,05 ","0,03","R$6,07 ","100,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Portal NE10,11/03/2024,728 x 90,3,0,"R$0,02 ","0,012","R$6,07 ","66,67%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Interior,11/03/2024,728 x 90,1,0,"R$0,01 ","0,006","R$6,07 ","100,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Interior,11/03/2024,728 x 90,13,0,"R$0,08 ","0,048","R$6,07 ","84,62%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,JC Online,11/03/2024,728 x 90,2,0,"R$0,01 ","0,006","R$6,07 ","0,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,JC Online,11/03/2024,728 x 90,1020,0,"R$6,19 ","3,714","R$6,07 ","97,84%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Jamildo,11/03/2024,728 x 90,362,1,"R$2,20 ","1,32","R$6,07 ","96,96%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Social 1,11/03/2024,728 x 90,230,0,"R$1,40 ","0,84","R$6,07 ","96,96%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Blog do Torcedor,11/03/2024,728 x 90,76,0,"R$0,46 ","0,276","R$6,07 ","96,05%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Rádio Jornal,11/03/2024,728 x 90,2,0,"R$0,01 ","0,006","R$6,07 ","50,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,Rádio Jornal,11/03/2024,728 x 90,150,0,"R$0,91 ","0,546","R$6,07 ","102,00%"
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A/0001-58,TV Jornal,11/03/2024,728 x 90,21,0,"R$0,13 ","0,078","R$6,07 ","95,24%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,11/03/2024,300 x 250v,2,0,"R$0,05 ","0,03","R$25,20 ","50,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,11/03/2024,480 x 360v,1,0,"R$0,03 ","0,018","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,11/03/2024,640 x 480v,4,1,"R$0,10 ","0,06","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,11/03/2024,300 x 250v,95,0,"R$2,39 ","1,434","R$25,20 ","74,23%"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,11/03/2024,300 x 250v,29,0,"R$0,73 ","0,438","R$25,20 ","75,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,11/03/2024,300 x 250v,5,0,"R$0,13 ","0,078","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,11/03/2024,300 x 250v,11,0,"R$0,28 ","0,168","R$25,20 ","63,64%"
AGCLUB7 INTERACTIVE B.V/0000-00,Jamildo,11/03/2024,480 x 360v,46,0,"R$1,16 ","0,696","R$25,20 ","84,78%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,11/03/2024,300 x 250v,106,0,"R$2,67 ","1,602","R$25,20 ","72,64%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,11/03/2024,480 x 360v,73,0,"R$1,84 ","1,104","R$25,20 ","88,24%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,11/03/2024,300 x 250v,3,0,"R$0,08 ","0,048","R$25,20 ","66,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,11/03/2024,480 x 360v,2,0,"R$0,05 ","0,03","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,11/03/2024,480 x 360v,33,0,"R$0,83 ","0,498","R$25,20 ","93,94%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,11/03/2024,300 x 250v,10,0,"R$0,25 ","0,15","R$25,20 ","54,55%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,11/03/2024,480 x 360v,6,0,"R$0,15 ","0,09","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,11/03/2024,300 x 250v,3,0,"R$0,08 ","0,048","R$25,20 ","75,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,11/03/2024,300 x 250v,4,0,"R$0,10 ","0,06","R$25,20 ","100,00%"
Amazon,Interior,11/03/2024,1 x 1,3,0,"R$0,01 ","0,006","R$3,97 ","33,33%"
Amazon,JC Online,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$1,24 ","100,00%"
Amazon,Jamildo,11/03/2024,1 x 1,4,0,"R$0,01 ","0,006","R$2,39 ","50,00%"
Amazon,Jamildo,11/03/2024,1 x 1,2,0,"R$0,03 ","0,018","R$15,45 ","0,00%"
Amazon,Social 1,11/03/2024,1 x 1,3,0,"R$0,05 ","0,03","R$15,42 ","0,00%"
Amazon,Social 1,11/03/2024,1 x 1,4,0,"R$0,02 ","0,012","R$5,13 ","75,00%"
Amazon,JC Online,11/03/2024,1 x 1,4,0,"R$0,06 ","0,036","R$15,42 ","0,00%"
Amazon,JC Online,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$2,93 ","0,00%"
Amazon,Rádio Jornal,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$4,59 ","0,00%"
AppNexus,Portal NE10,11/03/2024,1 x 1,32,0,"R$0,02 ","0,012","R$0,50 ","59,38%"
AppNexus,Portal NE10,11/03/2024,Nativo,78,0,"R$0,06 ","0,036","R$0,73 ","52,56%"
AppNexus,Portal NE10,11/03/2024,1 x 1,145,0,"R$0,06 ","0,036","R$0,42 ","83,45%"
AppNexus,Portal NE10,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
AppNexus,Portal NE10,11/03/2024,1 x 1,154,0,"R$0,06 ","0,036","R$0,40 ","47,40%"
AppNexus,Portal NE10,11/03/2024,1 x 1,1528,0,"R$1,08 ","0,648","R$0,70 ","88,68%"
AppNexus,Portal NE10,11/03/2024,480 x 360v,1106,1,"R$0,57 ","0,342","R$0,54 ","85,90%"
AppNexus,Portal NE10,11/03/2024,1 x 1,65,0,"R$0,01 ","0,006","R$0,20 ","80,00%"
AppNexus,Portal NE10,11/03/2024,480 x 360v,139,2,"R$0,05 ","0,03","R$0,38 ","83,70%"
AppNexus,Interior,11/03/2024,1 x 1,40,0,"R$0,06 ","0,036","R$1,59 ","65,00%"
AppNexus,Interior,11/03/2024,Nativo,11,0,"R$0,01 ","0,006","R$0,65 ","72,73%"
AppNexus,Interior,11/03/2024,1 x 1,240,0,"R$0,17 ","0,102","R$0,69 ","87,50%"
AppNexus,Interior,11/03/2024,480 x 360v,125,0,"R$0,07 ","0,042","R$0,61 ","86,89%"
AppNexus,Interior,11/03/2024,1 x 1,7,0,"R$0,01 ","0,006","R$1,20 ","57,14%"
AppNexus,Portal NE10,11/03/2024,1 x 1,4,0,"R$0,01 ","0,006","R$1,36 ","25,00%"
AppNexus,JC Online,11/03/2024,1 x 1,5690,0,"R$14,65 ","8,79","R$2,57 ","67,23%"
AppNexus,JC Online,11/03/2024,Nativo,188,1,"R$0,15 ","0,09","R$0,78 ","38,30%"
AppNexus,Jamildo,11/03/2024,1 x 1,12046,0,"R$28,91 ","17,346","R$2,40 ","59,57%"
AppNexus,JC Online,11/03/2024,1 x 1,13317,0,"R$12,50 ","7,5","R$0,94 ","90,01%"
AppNexus,Jamildo,11/03/2024,Nativo,3,0,"R$0,00 ","0,0","R$0,65 ","0,00%"
AppNexus,Jamildo,11/03/2024,1 x 1,4002,0,"R$3,80 ","2,28","R$0,95 ","84,78%"
AppNexus,Jamildo,11/03/2024,1 x 1,295,0,"R$0,55 ","0,33","R$1,87 ","58,31%"
AppNexus,Jamildo,11/03/2024,480 x 360v,2736,8,"R$3,49 ","2,094","R$1,31 ","84,64%"
AppNexus,Portal NE10,11/03/2024,480 x 360v,4,0,"R$0,00 ","0,0","R$0,25 ","75,00%"
AppNexus,Portal NE10,11/03/2024,1 x 1,16,0,"R$0,02 ","0,012","R$0,94 ","43,75%"
AppNexus,Social 1,11/03/2024,1 x 1,31494,0,"R$82,13 ","49,278","R$2,61 ","46,95%"
AppNexus,Social 1,11/03/2024,Nativo,80,0,"R$0,06 ","0,036","R$0,76 ","30,00%"
AppNexus,Social 1,11/03/2024,1 x 1,7677,0,"R$2,89 ","1,734","R$0,38 ","80,55%"
AppNexus,Social 1,11/03/2024,480 x 360v,5143,39,"R$10,42 ","6,252","R$2,05 ","86,19%"
AppNexus,Blog do Torcedor,11/03/2024,1 x 1,749,0,"R$1,54 ","0,924","R$2,05 ","74,20%"
AppNexus,Blog do Torcedor,11/03/2024,Nativo,5,0,"R$0,00 ","0,0","R$0,65 ","60,00%"
AppNexus,Blog do Torcedor,11/03/2024,1 x 1,989,0,"R$0,96 ","0,576","R$0,98 ","87,97%"
AppNexus,Blog do Torcedor,11/03/2024,480 x 360v,306,0,"R$0,46 ","0,276","R$1,53 ","82,27%"
AppNexus,JC Online,11/03/2024,480 x 360v,3,0,"R$0,00 ","0,0","R$0,20 ","100,00%"
AppNexus,JC Online,11/03/2024,480 x 360v,5799,15,"R$5,75 ","3,45","R$1,02 ","84,78%"
AppNexus,JC Online,11/03/2024,1 x 1,705,0,"R$1,48 ","0,888","R$2,09 ","59,57%"
AppNexus,JC Online,11/03/2024,1 x 1,1,0,"R$0,01 ","0,006","R$12,18 ","100,00%"
AppNexus,Portal NE10,11/03/2024,1 x 1,22,0,"R$0,06 ","0,036","R$2,88 ","54,55%"
AppNexus,Portal NE10,11/03/2024,Nativo,54,0,"R$0,04 ","0,024","R$0,69 ","12,96%"
AppNexus,Portal NE10,11/03/2024,1 x 1,264,0,"R$0,09 ","0,054","R$0,35 ","89,77%"
AppNexus,Portal NE10,11/03/2024,480 x 360v,120,0,"R$0,04 ","0,024","R$0,32 ","89,08%"
AppNexus,Rádio Jornal,11/03/2024,1 x 1,1896,0,"R$3,60 ","2,16","R$1,90 ","60,95%"
AppNexus,Rádio Jornal,11/03/2024,Nativo,196,0,"R$0,13 ","0,078","R$0,67 ","26,02%"
AppNexus,Rádio Jornal,11/03/2024,1 x 1,605,0,"R$0,83 ","0,498","R$1,37 ","76,20%"
AppNexus,Rádio Jornal,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
AppNexus,Rádio Jornal,11/03/2024,480 x 360v,293,6,"R$0,60 ","0,36","R$2,06 ","79,38%"
AppNexus,Rádio Jornal,11/03/2024,1 x 1,10,0,"R$0,01 ","0,006","R$1,17 ","30,00%"
AppNexus,TV Jornal,11/03/2024,1 x 1,54,0,"R$0,13 ","0,078","R$2,45 ","68,52%"
AppNexus,TV Jornal,11/03/2024,1 x 1,513,0,"R$0,31 ","0,186","R$0,60 ","78,36%"
AppNexus,TV Jornal,11/03/2024,480 x 360v,125,1,"R$0,02 ","0,012","R$0,21 ","83,87%"
AppNexus,TV Jornal,11/03/2024,1 x 1,1,0,"R$0,00 ","0,0","R$0,70 ","100,00%"
AppNexus,Interior,11/03/2024,1 x 1,3,0,"R$0,00 ","0,0","R$0,00 ","33,33%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,374,0,"R$0,00 ","0,0","R$0,00 ","62,20%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 600,124,0,"R$0,00 ","0,0","R$0,00 ","34,68%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,320 x 50,944,0,"R$0,00 ","0,0","R$0,00 ","74,15%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,71,0,"R$0,00 ","0,0","R$0,00 ","47,14%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,728 x 90,106,0,"R$0,00 ","0,0","R$0,00 ","68,57%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,970 x 250,124,1,"R$0,00 ","0,0","R$0,00 ","68,29%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,320 x 50,1274,1,"R$0,00 ","0,0","R$0,00 ","94,74%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,728 x 90,1357,0,"R$0,00 ","0,0","R$0,00 ","92,56%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,1032,9,"R$0,00 ","0,0","R$0,00 ","81,36%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,68,0,"R$0,00 ","0,0","R$0,00 ","44,12%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250v,6,0,"R$0,00 ","0,0","R$0,00 ","50,00%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,14,0,"R$0,00 ","0,0","R$0,00 ","42,86%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,11,0,"R$0,00 ","0,0","R$0,00 ","81,82%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250v,3,0,"R$0,00 ","0,0","R$0,00 ","66,67%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,320 x 50,13,0,"R$0,00 ","0,0","R$0,00 ","38,46%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,21,0,"R$0,00 ","0,0","R$0,00 ","38,10%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,970 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,300 x 250,1180,0,"R$0,00 ","0,0","R$0,00 ","68,42%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,300 x 600,7,0,"R$0,00 ","0,0","R$0,00 ","85,71%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,320 x 50,3236,2,"R$0,00 ","0,0","R$0,00 ","90,64%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,480 x 360v,611,2,"R$0,00 ","0,0","R$0,00 ","69,89%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,320 x 50,1109,0,"R$0,00 ","0,0","R$0,00 ","97,75%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,728 x 90,271,0,"R$0,00 ","0,0","R$0,00 ","98,89%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,480 x 360v,155,1,"R$0,00 ","0,0","R$0,00 ","91,43%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,300 x 250,2,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,480 x 360v,16,0,"R$0,00 ","0,0","R$0,00 ","68,75%"
Armazem coral (Venda Direta SJCC),JC Online,11/03/2024,320 x 50,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,763,3,"R$0,00 ","0,0","R$0,00 ","64,44%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250v,110,1,"R$0,00 ","0,0","R$0,00 ","54,39%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 600,298,0,"R$0,00 ","0,0","R$0,00 ","81,54%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,320 x 50,728,3,"R$0,00 ","0,0","R$0,00 ","81,46%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,584,0,"R$0,00 ","0,0","R$0,00 ","58,83%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,728 x 90,21,0,"R$0,00 ","0,0","R$0,00 ","61,90%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,970 x 250,81,0,"R$0,00 ","0,0","R$0,00 ","59,26%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,320 x 50,64,0,"R$0,00 ","0,0","R$0,00 ","93,75%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,728 x 90,495,0,"R$0,00 ","0,0","R$0,00 ","98,18%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,970 x 90,2,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,93,0,"R$0,00 ","0,0","R$0,00 ","90,22%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
Armazem coral (Venda Direta SJCC),Portal NE10,11/03/2024,480 x 360v,1,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,13238,0,"R$0,00 ","0,0","R$0,00 ","59,48%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,3021,0,"R$0,00 ","0,0","R$0,00 ","67,20%"
BANCO DO NORDESTE (Venda Direta SJCC),Interior,11/03/2024,300 x 250,1483,0,"R$0,00 ","0,0","R$0,00 ","42,82%"
BANCO DO NORDESTE (Venda Direta SJCC),Interior,11/03/2024,300 x 250,169,0,"R$0,00 ","0,0","R$0,00 ","56,80%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,98,0,"R$0,00 ","0,0","R$0,00 ","63,27%"
BANCO DO NORDESTE (Venda Direta SJCC),JC Online,11/03/2024,300 x 250,17046,0,"R$0,00 ","0,0","R$0,00 ","59,61%"
BANCO DO NORDESTE (Venda Direta SJCC),JC Online,11/03/2024,300 x 250,2177,0,"R$0,00 ","0,0","R$0,00 ","61,14%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,4585,0,"R$0,00 ","0,0","R$0,00 ","65,45%"
BANCO DO NORDESTE (Venda Direta SJCC),Portal NE10,11/03/2024,300 x 250,17,0,"R$0,00 ","0,0","R$0,00 ","41,18%"
BANCO DO NORDESTE (Venda Direta SJCC),TV Jornal,11/03/2024,300 x 250,15613,0,"R$0,00 ","0,0","R$0,00 ","59,08%"
BANCO DO NORDESTE (Venda Direta SJCC),TV Jornal,11/03/2024,300 x 250,5,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
BANCO J. SAFRA S.A/0001-20,Portal NE10,11/03/2024,970 x 250,1,0,"R$0,01 ","0,006","R$8,97 ","100,00%"
BANCO J. SAFRA S.A/0001-20,Portal NE10,11/03/2024,300 x 600,2,0,"R$0,02 ","0,012","R$8,97 ","100,00%"
BANCO J. SAFRA S.A/0001-20,Portal NE10,11/03/2024,728 x 90,5,0,"R$0,04 ","0,024","R$8,97 ","60,00%"
BANCO J. SAFRA S.A/0001-20,Portal NE10,11/03/2024,970 x 250,10,0,"R$0,09 ","0,054","R$8,97 ","50,00%"
BANCO J. SAFRA S.A/0001-20,Portal NE10,11/03/2024,970 x 90,7,0,"R$0,06 ","0,036","R$8,97 ","57,14%"
BANCO J. SAFRA S.A/0001-20,Interior,11/03/2024,300 x 600,10,0,"R$0,09 ","0,054","R$8,97 ","90,00%"
BANCO J. SAFRA S.A/0001-20,Interior,11/03/2024,970 x 250,1,0,"R$0,01 ","0,006","R$8,97 ","0,00%"
BANCO J. SAFRA S.A/0001-20,Interior,11/03/2024,970 x 90,1,0,"R$0,01 ","0,006","R$8,97 ","100,00%"
BANCO J. SAFRA S.A/0001-20,JC Online,11/03/2024,300 x 600,311,0,"R$2,79 ","1,674","R$8,97 ","70,42%"
BANCO J. SAFRA S.A/0001-20,JC Online,11/03/2024,728 x 90,125,0,"R$1,12 ","0,672","R$8,97 ","53,60%"
BANCO J. SAFRA S.A/0001-20,JC Online,11/03/2024,970 x 250,112,0,"R$1,00 ","0,6","R$8,97 ","56,25%"
BANCO J. SAFRA S.A/0001-20,JC Online,11/03/2024,970 x 90,132,0,"R$1,18 ","0,708","R$8,97 ","54,55%"
BANCO J. SAFRA S.A/0001-20,Jamildo,11/03/2024,300 x 600,15,0,"R$0,13 ","0,078","R$8,97 ","80,00%"
BANCO J. SAFRA S.A/0001-20,Jamildo,11/03/2024,728 x 90,13,0,"R$0,12 ","0,072","R$8,97 ","15,38%"
BANCO J. SAFRA S.A/0001-20,Jamildo,11/03/2024,970 x 250,17,0,"R$0,15 ","0,09","R$8,97 ","64,71%"
BANCO J. SAFRA S.A/0001-20,Jamildo,11/03/2024,970 x 90,27,0,"R$0,24 ","0,144","R$8,97 ","59,26%"
BANCO J. SAFRA S.A/0001-20,Social 1,11/03/2024,300 x 600,1,0,"R$0,01 ","0,006","R$8,97 ","100,00%"
BANCO J. SAFRA S.A/0001-20,Social 1,11/03/2024,728 x 90,16,0,"R$0,14 ","0,084","R$8,97 ","37,50%"
BANCO J. SAFRA S.A/0001-20,Social 1,11/03/2024,970 x 250,16,0,"R$0,14 ","0,084","R$8,97 ","37,50%"
