Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,300 x 250,1758,1,"R$16,53 ","9,918","R$9,40 ","66,14%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,320 x 50,787,3,"R$7,40 ","4,44","R$9,40 ","80,94%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,320 x 50,1074,1,"R$10,10 ","6,06","R$9,40 ","97,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,728 x 90,28,0,"R$0,26 ","0,156","R$9,40 ","92,86%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,300 x 250,11,0,"R$0,10 ","0,06","R$9,40 ","54,55%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,320 x 50,2,0,"R$0,02 ","0,012","R$9,40 ","150,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,23/04/2024,4,320 x 50,6,0,"R$0,06 ","0,036","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,300 x 250,245,1,"R$2,30 ","1,38","R$9,40 ","52,65%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,320 x 50,589,1,"R$5,54 ","3,324","R$9,40 ","90,32%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,320 x 50,205,0,"R$1,93 ","1,158","R$9,40 ","97,56%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,728 x 90,359,1,"R$3,37 ","2,022","R$9,40 ","98,89%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,320 x 50,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » app (23085685547),23/04/2024,4,300 x 250,2833,5,"R$26,63 ","15,978","R$9,40 ","73,24%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » app (23085685547),23/04/2024,4,320 x 50,14,0,"R$0,13 ","0,078","R$9,40 ","71,43%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,23/04/2024,4,300 x 250,25,0,"R$0,24 ","0,144","R$9,40 ","72,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,23/04/2024,4,300 x 250,844,2,"R$7,93 ","4,758","R$9,40 ","69,31%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,23/04/2024,4,320 x 50,398,1,"R$3,74 ","2,244","R$9,40 ","83,67%"
