Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,300 x 250,2458,7,"R$23,11 ","13,866","R$9,40 ","54,87%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,320 x 50,1381,1,"R$12,98 ","7,788","R$9,40 ","84,63%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,320 x 50,649,4,"R$6,10 ","3,66","R$9,40 ","97,53%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,728 x 90,247,0,"R$2,32 ","1,392","R$9,40 ","98,38%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,300 x 250,55,1,"R$0,52 ","0,312","R$9,40 ","72,73%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,320 x 50,2,0,"R$0,02 ","0,012","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,29/04/2024,4,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,300 x 250,331,1,"R$3,11 ","1,866","R$9,40 ","56,36%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,320 x 50,204,0,"R$1,92 ","1,152","R$9,40 ","85,78%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,728 x 90,48,0,"R$0,45 ","0,27","R$9,40 ","97,92%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,970 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,320 x 50,80,0,"R$0,75 ","0,45","R$9,40 ","96,25%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,728 x 90,59,0,"R$0,55 ","0,33","R$9,40 ","94,92%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,320 x 50,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,300 x 250,1358,1,"R$12,77 ","7,662","R$9,40 ","72,31%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,320 x 50,3,0,"R$0,03 ","0,018","R$9,40 ","66,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,300 x 250,18,0,"R$0,17 ","0,102","R$9,40 ","72,22%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,29/04/2024,4,320 x 50,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,29/04/2024,4,300 x 250,744,3,"R$6,99 ","4,194","R$9,40 ","71,79%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,29/04/2024,4,320 x 50,441,3,"R$4,15 ","2,49","R$9,40 ","88,15%"
