Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,300 x 250,1240,5,"R$11,66 ","6,996","R$9,40 ","57,50%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,320 x 50,1692,4,"R$15,90 ","9,54","R$9,40 ","80,66%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,728 x 90,237,1,"R$2,23 ","1,338","R$9,40 ","80,59%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,970 x 250,152,0,"R$1,43 ","0,858","R$9,40 ","57,89%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,320 x 50,710,1,"R$6,67 ","4,002","R$9,40 ","97,75%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,728 x 90,387,1,"R$3,64 ","2,184","R$9,40 ","95,61%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,300 x 250,43,0,"R$0,40 ","0,24","R$9,40 ","79,07%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,320 x 50,14,0,"R$0,13 ","0,078","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,320 x 50,9,0,"R$0,08 ","0,048","R$9,40 ","55,56%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,300 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","200,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,728 x 90,2,0,"R$0,02 ","0,012","R$9,40 ","150,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,09/04/2024,4,970 x 250,2,0,"R$0,02 ","0,012","R$9,40 ","0,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/04/2024,4,300 x 250,1309,2,"R$12,30 ","7,38","R$9,40 ","67,94%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/04/2024,4,320 x 50,249,1,"R$2,34 ","1,404","R$9,40 ","73,09%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/04/2024,4,320 x 50,38,0,"R$0,36 ","0,216","R$9,40 ","89,47%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/04/2024,4,728 x 90,37,0,"R$0,35 ","0,21","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,09/04/2024,4,300 x 250,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
