Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,300 x 250,2709,4,"R$25,46 ","15,276","R$9,40 ","54,98%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,320 x 50,1494,0,"R$14,04 ","8,424","R$9,40 ","74,75%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,970 x 250,3,0,"R$0,03 ","0,018","R$9,40 ","33,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,320 x 50,681,1,"R$6,40 ","3,84","R$9,40 ","97,80%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,728 x 90,404,0,"R$3,80 ","2,28","R$9,40 ","95,05%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,300 x 250,63,0,"R$0,59 ","0,354","R$9,40 ","76,19%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,25/04/2024,4,320 x 50,2,0,"R$0,02 ","0,012","R$9,40 ","0,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,300 x 250,393,1,"R$3,69 ","2,214","R$9,40 ","61,99%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,320 x 50,730,1,"R$6,86 ","4,116","R$9,40 ","88,48%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,728 x 90,78,2,"R$0,73 ","0,438","R$9,40 ","98,72%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,320 x 50,342,0,"R$3,21 ","1,926","R$9,40 ","99,71%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,728 x 90,89,0,"R$0,84 ","0,504","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,320 x 50,1,0,"R$0,01 ","0,006","R$9,40 ","100,00%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,300 x 250,1920,2,"R$18,05 ","10,83","R$9,40 ","72,66%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,320 x 50,15,0,"R$0,14 ","0,084","R$9,40 ","66,67%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Rádio Jornal,25/04/2024,4,300 x 250,19,0,"R$0,18 ","0,108","R$9,40 ","57,89%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,300 x 250,1612,4,"R$15,15 ","9,09","R$9,40 ","66,40%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,320 x 50,1807,5,"R$16,99 ","10,194","R$9,40 ","82,02%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,728 x 90,5,0,"R$0,05 ","0,03","R$9,40 ","100,00%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,320 x 50,155,1,"R$1,46 ","0,876","R$9,40 ","96,77%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,728 x 90,94,0,"R$0,88 ","0,528","R$9,40 ","98,94%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,25/04/2024,4,320 x 50,340,2,"R$3,20 ","1,92","R$9,40 ","101,18%"
( Projeto SJCC) -  (Marketing Recife Copa do Nordeste),Portal NE10,25/04/2024,4,300 x 250,4,0,"R$0,01 ","0,006","R$3,74 ","75,00%"
