Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,300 x 250,1292,10,"R$12,14 ","7,284","R$9,40 ","59,25%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,320 x 50,2277,8,"R$21,40 ","12,84","R$9,40 ","88,73%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,728 x 90,58,0,"R$0,55 ","0,33","R$9,40 ","96,55%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,970 x 250,226,0,"R$2,12 ","1,272","R$9,40 ","96,90%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,320 x 50,327,2,"R$3,07 ","1,842","R$9,40 ","95,41%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,728 x 90,822,0,"R$7,73 ","4,638","R$9,40 ","99,15%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,300 x 250,15,1,"R$0,14 ","0,084","R$9,40 ","53,33%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,320 x 50,11,0,"R$0,10 ","0,06","R$9,40 ","118,18%"
( Projeto SJCC ) - (Marketing Interior Copa do Nordeste),Interior,11/04/2024,4,320 x 50,6,0,"R$0,06 ","0,036","R$9,40 ","16,67%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,11/04/2024,4,300 x 250,2566,7,"R$24,12 ","14,472","R$9,40 ","71,43%"
( Projeto SJCC ) - (SBT Nordeste - Copa do Nordeste),TV Jornal,11/04/2024,4,320 x 50,638,1,"R$6,00 ","3,6","R$9,40 ","77,74%"
